iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,640.058,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,593.184,1,18.2945,35.2798,13.0817,1.15425,0.172031,0.461657,0.771693,0.8357,0.987647
3,564.001,1,18.2516,35.7265,15.7931,1.4762,0.128339,0.445058,0.807299,0.767661,0.903406
4,536.568,1,18.2532,38.2612,18.3445,1.73373,0.0937836,0.431913,0.744027,0.700707,0.941756
5,512.738,1,18.1787,38.0895,18.6922,1.66124,0.0759488,0.448784,0.658331,0.725184,1.00991
6,498.278,1,18.1725,38.2059,18.911,1.68706,0.0644136,0.451292,0.647948,0.703057,0.977851
7,475.08,1,17.9228,38.5226,20.7367,1.59967,0.0497407,0.456561,0.637468,0.707708,1.08823
8,465.349,1,18.1534,37.326,18.6819,1.53112,0.0455968,0.454294,0.636053,0.725757,1.15472
9,459.393,1,18.0184,37.7752,19.4735,1.5445,0.0408865,0.452826,0.618452,0.72175,1.22004
10,456.874,1,17.9136,38.3993,21.2159,1.48846,0.042257,0.458128,0.584615,0.713941,1.24959
11,447.927,1,18.0629,38.6864,19.2507,1.45036,0.0393159,0.456219,0.622094,0.716279,1.11189
12,441.815,1,17.981,38.5897,21.007,1.45027,0.036282,0.460539,0.598565,0.707464,1.12568
13,437.732,1,18.1489,37.7795,20.8614,1.43052,0.0348906,0.447958,0.628312,0.710936,1.07052
14,435.895,1,17.957,37.9817,22.529,1.46635,0.0311276,0.450436,0.621467,0.692166,1.16778
15,430.582,1,17.9896,37.7859,21.8039,1.37684,0.0330014,0.450858,0.620329,0.701403,1.1101
16,426.923,1,17.9703,38.4449,19.3212,1.39485,0.0298636,0.451994,0.613681,0.692273,1.14504
17,429.533,1,18.1779,38.1468,18.3155,1.42456,0.0295794,0.451931,0.646609,0.695596,1.12103
18,423.685,1,18.126,37.9558,18.4709,1.42448,0.0266031,0.454182,0.658938,0.693152,1.14828
19,426.998,1,18.0397,38.2499,19.226,1.42449,0.0263908,0.458474,0.704246,0.697195,1.16939
