time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.57058,31.833,0.0743272,31.833,0.568471,2.65836,0.0508466,1.32918,-0.046251,2.65836,0.0455571,All
32.9374,0.483259,32.9374,0.0452366,32.9374,0.479454,2.83934,0.0381745,1.44619,-0.0506662,2.83934,0.0376833,All
34.0801,0.409551,34.0801,0.020833,34.0801,0.403893,3.03265,0.0261367,1.5735,-0.0552906,3.03265,0.029765,All
34.6997,0.372168,34.6997,0.00848555,34.6997,0.365491,3.23912,0.0132792,1.71202,-0.0599065,3.23912,0.0213076,All
35.2624,0.347975,35.2624,0.000624924,35.2624,0.340335,3.45964,-0.000453546,1.86273,-0.0647395,3.45964,0.0122744,All
36.4858,0.297462,36.4858,-0.0157477,36.4858,0.287723,3.69518,-0.0137201,2.02671,-0.0699978,3.69518,0.00311991,All
37.5664,0.269082,37.5664,-0.0245955,37.5664,0.25748,3.94676,-0.0263009,2.20512,-0.0757191,3.94676,-0.00607068,All
37.7516,0.265119,37.7516,-0.0258006,37.7516,0.253196,4.03694,-0.0305468,2.39924,-0.0809583,4.03694,-0.00926126,All
39.0613,0.23709,39.0613,-0.0343221,39.0613,0.222906,4.21546,-0.0383624,2.61045,-0.0866497,4.21546,-0.0153316,All
40.4164,0.24868,40.4164,-0.0286781,40.4164,0.232786,4.50245,-0.0501099,2.84025,-0.0918054,4.50245,-0.0247419,All
40.433,0.24883,40.433,-0.028606,40.433,0.232916,4.80899,-0.0611354,3.09028,-0.097071,4.80899,-0.0340972,All
41.8186,0.261356,41.8186,-0.0225946,41.8186,0.243703,5.13639,-0.0708156,3.10843,-0.0974533,5.13639,-0.0430539,All
43.2694,0.274471,43.2694,-0.0163,43.2694,0.254999,5.41553,-0.078953,3.36232,-0.1028,5.41553,-0.0506277,All
43.2997,0.274745,43.2997,-0.0161685,43.2997,0.255235,5.48609,-0.0806799,3.65831,-0.107172,5.48609,-0.0523637,All
44.7706,0.288041,44.7706,-0.00978707,44.7706,0.266687,5.85959,-0.0881239,3.98035,-0.111882,5.85959,-0.0605166,All
46.1664,0.30066,46.1664,-0.00373101,46.1664,0.277555,6.25852,-0.0954271,4.33074,-0.116673,6.25852,-0.0687959,All
46.3238,0.302083,46.3238,-0.00304818,46.3238,0.27878,6.68461,-0.100612,4.71198,-0.120126,6.68461,-0.0757898,All
47.9309,0.316611,47.9309,0.0039245,47.9309,0.291293,6.79412,-0.101782,4.88768,-0.121476,6.79412,-0.0774609,All
49.0331,0.330044,49.0331,0.0101369,49.0331,0.303695,7.13971,-0.103833,5.12678,-0.123005,7.13971,-0.0812339,All
49.5938,0.33884,49.5938,0.0141992,49.5938,0.312307,7.6258,-0.106383,5.5781,-0.124874,7.6258,-0.0862349,All
51.3143,0.361783,51.3143,0.0255219,51.3143,0.335081,8.14498,-0.106572,6.06915,-0.125834,8.14498,-0.088737,All
51.8998,0.366521,51.8998,0.0284622,51.8998,0.339991,8.17271,-0.106544,6.60342,-0.125519,8.17271,-0.0888259,All
53.0946,0.373687,53.0946,0.0337118,53.0946,0.347683,8.6995,-0.104928,6.66692,-0.125397,8.6995,-0.0891954,All
54.7664,0.373148,54.7664,0.0378061,54.7664,0.348495,9.29178,-0.100423,7.18472,-0.124217,9.29178,-0.0863591,All
54.9366,0.372148,54.9366,0.0379311,54.9366,0.347685,9.5513,-0.0984496,7.8172,-0.121626,9.5513,-0.0851164,All
56.8425,0.343195,56.8425,0.0339186,56.8425,0.32164,9.92438,-0.094738,8.44617,-0.117925,9.92438,-0.082258,All
57.6331,0.326547,57.6331,0.0308428,57.6331,0.306395,10.6001,-0.0850657,8.50535,-0.117542,10.6001,-0.0734646,All
58.8145,0.301672,58.8145,0.026247,58.8145,0.283615,10.9299,-0.080344,9.25409,-0.1118,10.9299,-0.069172,All
60.4998,0.266187,60.4998,0.0196909,60.4998,0.251118,11.3217,-0.0747348,10.0687,-0.104298,11.3217,-0.0640725,All
60.855,0.258709,60.855,0.0183093,60.855,0.24427,12.0925,-0.0634412,10.2254,-0.102791,12.0925,-0.0537151,All
62.9662,0.214255,62.9662,0.0100962,62.9662,0.20356,12.3085,-0.05959,10.9551,-0.0953029,12.3085,-0.0499404,All
63.3665,0.205827,63.3665,0.00853903,63.3665,0.195841,12.9158,-0.048475,11.9195,-0.0842163,12.9158,-0.0389333,All
65.1507,0.164388,65.1507,0.000499245,65.1507,0.157515,13.6871,-0.0343436,12.0047,-0.083196,13.6871,-0.0249043,All
66.2332,0.137413,66.2332,-0.00483671,66.2332,0.132237,13.7951,-0.0323522,12.9688,-0.0713188,13.7951,-0.0229034,All
67.4109,0.109572,67.4109,-0.0101312,67.4109,0.106037,14.7343,-0.0152779,13.7839,-0.0610473,14.7343,-0.00573429,All
69.0998,0.0744318,69.0998,-0.016141,69.0998,0.07269,15.0656,-0.00957294,14.1104,-0.056933,15.0656,6.65466e-06,All
69.7496,0.0619497,69.7496,-0.0181152,69.7496,0.0607799,15.7375,0.00151879,15.3526,-0.0416084,15.7375,0.0111401,All
71.9665,0.0254883,71.9665,-0.0229162,71.9665,0.0256015,16.4442,0.0117562,15.5632,-0.0390649,16.4442,0.0212991,All
72.1695,0.0232883,72.1695,-0.0230258,72.1695,0.0234078,16.8089,0.0163685,16.7041,-0.0263915,16.8089,0.0258011,All
74.6732,-0.00385393,74.6732,-0.0243782,74.6732,-0.0036575,17.8228,0.0263689,17.3424,-0.0195067,17.8228,0.0351937,All
74.8332,-0.0055881,74.8332,-0.0244646,74.8332,-0.00538676,17.9533,0.0276522,18.1745,-0.0113971,17.9533,0.0363984,All
77.2639,-0.0319378,77.2639,-0.0257775,77.2639,-0.0316618,19.1756,0.0330262,19.1216,-0.00266665,19.1756,0.0403515,All
