parameter,value,se_sa,rse_sa
Cl_pop,20.0350079221898,3.86913804802482,19.3118867886224
beta_Cl_tSCRMGDL,-0.390101026943615,0.180141059314532,46.1780530868915
V1_pop,25.4616673277002,2.45567353943962,9.64459046548004
Q_pop,23.4,,
V2_pop,10.6840737878631,5.02933312109515,47.0731784612755
omega_Cl,0.218681841281783,0.0416753249625802,19.0575151179925
omega_V1,0.193150803187384,0.0769148892346721,39.8211594077886
omega_Q,0.956838313273786,0.373345720572765,39.0186842848482
omega_V2,1.33277211109128,0.50421657381346,37.8321672262938
a,3.47261265231953,1.45558416436242,41.9161107240153
b,0.248143664668709,0.0350286219401098,14.1162668758341
