time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
0.3333,-1.11573,0.3333,10.1307,0.3333,-1.32692,9.53494,-1.24791,0.133813,49.4844,9.53494,-1.52213,All
0.355099,-1.0847,0.355099,11.4829,0.355099,-1.29058,9.90826,-1.22667,0.152392,49.5501,9.90826,-1.49099,All
0.378324,-1.05164,0.378324,12.9234,0.378324,-1.25186,10.2962,-1.21055,0.17355,49.6251,10.2962,-1.4677,All
0.403068,-1.01642,0.403068,14.4582,0.403068,-1.21061,10.6454,-1.19667,0.197647,49.7104,10.6454,-1.44769,All
0.42943,-0.993507,0.42943,14.8252,0.42943,-1.18487,10.6993,-1.19453,0.225088,49.8076,10.6993,-1.4446,All
0.457516,-0.985753,0.457516,13.7694,0.457516,-1.1782,11.1182,-1.17832,0.25634,49.9133,11.1182,-1.42128,All
0.484968,-0.978174,0.484968,12.7374,0.484968,-1.17168,11.5535,-1.16933,0.291931,50.0073,11.5535,-1.40895,All
0.487439,-0.977491,0.487439,12.6445,0.487439,-1.17109,11.7558,-1.16615,0.332463,50.1143,11.7558,-1.40472,All
0.519319,-0.96869,0.519319,11.4461,0.519319,-1.16352,12.0059,-1.16222,0.378623,50.2362,12.0059,-1.39949,All
0.553285,-0.959313,0.553285,10.1693,0.553285,-1.15545,12.4759,-1.15721,0.431192,50.3751,12.4759,-1.39323,All
0.589472,-0.954782,0.589472,8.398,0.589472,-1.15359,12.8662,-1.15766,0.49106,50.5332,12.8662,-1.39493,All
0.628025,-0.978249,0.628025,4.38121,0.628025,-1.18648,12.9644,-1.15777,0.55924,50.7,12.9644,-1.39536,All
0.636636,-0.98349,0.636636,3.48407,0.636636,-1.19382,13.472,-1.15835,0.636886,50.8399,13.472,-1.39758,All
0.6691,-1.00325,0.6691,0.101699,0.6691,-1.22151,13.9766,-1.1626,0.725313,50.9662,13.9766,-1.40513,All
0.712862,-1.02989,0.712862,-4.45771,0.712862,-1.25884,13.9995,-1.16298,0.826017,51.0829,13.9995,-1.40574,All
0.759486,-1.05997,0.759486,-9.31814,0.759486,-1.30056,14.5476,-1.17202,0.940704,51.1672,14.5476,-1.42038,All
0.788304,-1.08271,0.788304,-12.3292,0.788304,-1.33109,15.087,-1.18091,1.07131,51.179,15.087,-1.43479,All
0.809159,-1.09916,0.809159,-14.5083,0.809159,-1.35318,15.1171,-1.1814,1.22006,51.1648,15.1171,-1.4356,All
0.862081,-1.13609,0.862081,-19.0421,0.862081,-1.40257,15.709,-1.19116,1.38945,51.032,15.709,-1.45141,All
