rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.387688,-0.083701,2.04819,-1.10623e-08,All,#4682B4,0
1,1,0.341759,-0.330987,2.61571,3.4901e-09,All,#4682B4,0
2,1,0.218875,-0.246463,2.59208,3.43501e-08,All,#4682B4,0
3,1,0.333396,-0.0282598,2.35107,-4.01177e-08,All,#4682B4,0
4,1,0.354811,-0.173747,2.21315,9.21919e-09,All,#4682B4,0
5,1,0.373219,-0.29841,2.22852,8.98135e-09,All,#4682B4,0
6,1,0.354569,-0.137104,2.1416,-8.23643e-09,All,#4682B4,0
7,1,0.401142,-0.36609,2.41653,-1.38572e-08,All,#4682B4,0
8,1,0.380321,-0.128634,2.79665,-1.40794e-08,All,#4682B4,0
9,1,0.361859,-0.56213,2.5904,-4.53999e-08,All,#4682B4,0
0,2,0.251606,-0.0828781,0.0310674,-8.43462e-10,All,#4682B4,0
1,2,0.212605,-0.0596752,-0.33271,-9.06678e-09,All,#4682B4,0
2,2,0.288878,0.00255616,-0.129375,8.62967e-09,All,#4682B4,0
3,2,0.232844,-0.050835,-0.660319,-1.10176e-09,All,#4682B4,0
4,2,0.249583,-0.102486,-1.19475,-2.15252e-08,All,#4682B4,0
5,2,0.229562,-0.0459966,-2.86365,1.63187e-08,All,#4682B4,0
6,2,0.218173,-0.0356654,-0.894171,-3.60435e-08,All,#4682B4,0
7,2,0.162209,-0.0685881,-2.06678,-2.57041e-08,All,#4682B4,0
8,2,0.19606,-0.136655,-1.26093,2.74519e-10,All,#4682B4,0
9,2,0.247894,-0.0444612,-1.48692,2.93476e-09,All,#4682B4,0
0,3,0.210576,0.119443,0.667803,-5.03559e-09,All,#4682B4,0
1,3,0.299324,0.109533,1.04226,3.53271e-09,All,#4682B4,0
2,3,0.323722,0.228471,-0.588075,-3.84136e-10,All,#4682B4,0
3,3,0.311049,0.267375,-0.466711,2.36107e-08,All,#4682B4,0
4,3,0.273895,0.236774,-3.56634,-3.21203e-08,All,#4682B4,0
5,3,0.23233,0.2129,-1.08607,1.80009e-08,All,#4682B4,0
6,3,0.319754,0.0774125,0.664188,-1.42714e-08,All,#4682B4,0
7,3,0.298484,0.190176,-2.60091,-9.3181e-09,All,#4682B4,0
8,3,0.221588,0.112675,0.785607,2.9801e-09,All,#4682B4,0
9,3,0.215393,0.206812,-1.53943,-1.94738e-10,All,#4682B4,0
0,4,-0.048126,0.0547653,-0.265963,1.40325e-08,All,#4682B4,0
1,4,-0.0512415,0.139797,-2.8904,-8.28066e-09,All,#4682B4,0
2,4,-0.0641613,0.0513781,-1.39124,1.70794e-08,All,#4682B4,0
3,4,-0.0486835,0.0802128,-2.31948,8.07578e-09,All,#4682B4,0
4,4,-0.120549,0.0408096,-1.28887,-1.25154e-09,All,#4682B4,0
5,4,-0.0566276,0.0426057,0.231236,4.39897e-09,All,#4682B4,0
6,4,-0.0888642,-0.00214775,-2.58596,1.29059e-08,All,#4682B4,0
7,4,-0.106215,-0.0198816,-0.997896,2.49784e-08,All,#4682B4,0
8,4,-0.0673058,-0.00151152,-1.01647,8.28223e-09,All,#4682B4,0
9,4,-0.134234,-0.0940309,-1.33793,1.66866e-08,All,#4682B4,0
0,5,-0.17121,-0.383955,1.0277,1.42304e-08,All,#4682B4,0
1,5,-0.140699,-0.236014,0.16799,-1.32e-08,All,#4682B4,0
2,5,-0.183445,-0.295037,0.638919,1.08063e-08,All,#4682B4,0
3,5,-0.127797,-0.241683,0.63181,-1.81595e-10,All,#4682B4,0
4,5,-0.224267,-0.44844,1.47274,-3.86372e-08,All,#4682B4,0
5,5,-0.146888,-0.390341,0.734351,2.94437e-09,All,#4682B4,0
6,5,-0.129547,-0.350662,0.667689,-1.16501e-08,All,#4682B4,0
7,5,-0.166986,-0.323437,0.825086,-5.96591e-09,All,#4682B4,0
8,5,-0.159864,-0.206941,0.851059,1.87647e-08,All,#4682B4,0
9,5,-0.1469,-0.308511,0.999975,1.00946e-08,All,#4682B4,0
0,6,0.0574811,0.209343,-0.191037,1.94421e-08,All,#4682B4,0
1,6,-0.0476221,0.106249,-0.385699,3.69877e-08,All,#4682B4,0
2,6,0.0936497,0.135434,0.814241,-3.16451e-08,All,#4682B4,0
3,6,0.0423817,0.192831,0.16371,-1.61243e-08,All,#4682B4,0
4,6,0.019342,0.095645,-0.322425,1.72171e-08,All,#4682B4,0
5,6,0.0614636,0.151559,0.782933,4.12791e-08,All,#4682B4,0
6,6,0.172726,0.101898,-0.287885,6.77104e-09,All,#4682B4,0
7,6,0.0554127,0.224209,-0.669726,1.03872e-08,All,#4682B4,0
8,6,0.0407222,0.180057,1.1186,2.44396e-08,All,#4682B4,0
9,6,0.0291031,0.108581,0.119749,-2.04509e-09,All,#4682B4,0
0,7,-0.421216,-0.168083,4.15194,1.58143e-08,All,#4682B4,0
1,7,-0.468566,-0.0980805,4.53778,1.49885e-08,All,#4682B4,0
2,7,-0.362619,0.217389,3.63904,-1.54321e-10,All,#4682B4,0
3,7,-0.504215,-0.0606326,4.2432,-1.23207e-08,All,#4682B4,0
4,7,-0.486324,-0.127668,4.27713,-2.91072e-08,All,#4682B4,0
5,7,-0.381927,-0.249044,4.18138,-2.37243e-08,All,#4682B4,0
6,7,-0.421844,-0.116123,4.11866,3.94773e-08,All,#4682B4,0
7,7,-0.501351,-0.104199,4.13572,-1.0306e-09,All,#4682B4,0
8,7,-0.368476,0.264032,2.66855,2.07714e-09,All,#4682B4,0
9,7,-0.477114,0.287321,4.05692,-7.57797e-09,All,#4682B4,0
0,8,-0.372674,-0.134253,-2.28211,2.31636e-08,All,#4682B4,0
1,8,-0.307063,-0.0551475,-0.56148,-4.56832e-09,All,#4682B4,0
2,8,-0.268141,-0.0512295,-4.51155,3.14075e-09,All,#4682B4,0
3,8,-0.336861,-0.0510134,-4.19917,1.62646e-08,All,#4682B4,0
4,8,-0.301199,0.0510163,-2.42452,-1.99158e-08,All,#4682B4,0
5,8,-0.375396,-0.102201,-1.20119,7.44952e-09,All,#4682B4,0
6,8,-0.38012,-0.0194508,-1.99391,7.42623e-09,All,#4682B4,0
7,8,-0.369251,-0.0730381,-2.4192,-1.23966e-08,All,#4682B4,0
8,8,-0.339503,-0.0712743,-3.359,1.92769e-08,All,#4682B4,0
9,8,-0.323416,-0.0501664,-1.26796,1.26892e-08,All,#4682B4,0
0,9,0.255236,0.156071,-0.444523,-1.12005e-08,All,#4682B4,0
1,9,0.288215,0.18323,-2.50171,2.06922e-08,All,#4682B4,0
2,9,0.277903,0.181825,-3.39227,1.48712e-08,All,#4682B4,0
3,9,0.27389,0.114943,-0.543166,-1.6219e-08,All,#4682B4,0
4,9,0.379015,0.133526,-0.597241,-3.1042e-08,All,#4682B4,0
5,9,0.313987,0.114142,-1.27399,-2.6008e-08,All,#4682B4,0
6,9,0.268929,0.0803231,-1.93704,7.3814e-09,All,#4682B4,0
7,9,0.350706,0.182028,-1.89968,2.01751e-09,All,#4682B4,0
8,9,0.356614,0.269609,-1.97883,-4.36772e-08,All,#4682B4,0
9,9,0.269587,0.128273,-2.50342,2.19409e-08,All,#4682B4,0
0,10,0.266536,0.223143,0.79955,1.90003e-09,All,#4682B4,0
1,10,0.245009,0.24324,0.568103,6.71097e-10,All,#4682B4,0
2,10,0.38601,0.229443,0.161923,2.81129e-08,All,#4682B4,0
3,10,0.317499,0.26146,-1.12629,1.44873e-09,All,#4682B4,0
4,10,0.360085,0.163977,0.707753,2.06295e-08,All,#4682B4,0
5,10,0.353421,0.206141,-0.11068,-1.492e-08,All,#4682B4,0
6,10,0.342664,0.360611,-4.48922,-1.2972e-08,All,#4682B4,0
7,10,0.358125,0.258656,-0.924025,1.08997e-08,All,#4682B4,0
8,10,0.344241,0.281874,-3.42451,-1.80799e-08,All,#4682B4,0
