iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.845,1,13.5086,13.0769,35.8481,6.55784,1,0.3,1,1,1,1
2,638.403,1,13.7378,10.2939,30.1794,7.9748,0.946791,0.235921,0.274022,0.930829,0.544376,0.856071
3,592.704,1,14.0209,11.4199,31.3396,7.72281,1.14235,0.190727,0.227685,0.821916,0.424355,0.821048
4,568.993,1,13.6555,10.2208,30.1924,8.70879,1.1903,0.155663,0.221249,0.80037,0.456816,0.784409
5,543.974,1,13.4672,12.0162,28.7725,9.34105,1.05987,0.135494,0.246818,0.883018,0.343158,0.744459
6,527.111,1,13.5573,10.5841,28.4316,9.52605,1.13814,0.120216,0.250479,0.737046,0.314914,0.82298
7,519.363,1,13.6244,9.83313,28.3163,8.87328,1.18061,0.106534,0.250729,0.880633,0.290268,0.885403
8,515.55,1,13.7036,10.0664,28.804,10.2944,1.22031,0.096686,0.254399,0.896843,0.323665,0.943279
9,512.374,1,13.6338,10.692,29.6136,9.18488,1.3822,0.0871024,0.252423,0.783982,0.314383,1.06293
10,512.276,1,13.4518,10.9797,28.9012,7.96996,1.42583,0.0802909,0.251768,0.79889,0.302702,1.23547
11,512.706,1,13.4035,12.2551,28.9409,9.03641,1.46167,0.0802363,0.255405,0.838358,0.297171,1.12574
12,502.427,1,13.5051,11.133,28.6248,9.22135,1.3352,0.0744266,0.266182,0.870604,0.299849,1.2061
13,494.862,1,13.6354,12.3235,28.5598,7.92271,1.39498,0.0674791,0.263101,0.840631,0.292013,1.22925
14,490.816,1,13.6971,13.3416,28.6404,9.67651,1.39494,0.0647171,0.265457,0.856478,0.291855,1.22346
15,488.671,1,13.5331,14.3248,28.4229,9.15077,1.41209,0.0651136,0.265621,0.746675,0.294914,1.14918
16,485.722,1,13.4989,13.338,28.5303,9.20216,1.41204,0.0637566,0.258636,0.738104,0.308369,1.13584
17,483.354,1,13.5818,14.4724,28.0072,8.83215,1.38115,0.0607992,0.259636,0.804344,0.310149,1.14654
18,477.954,1,13.6514,14.1317,28.0888,8.21689,1.38112,0.0586841,0.261164,0.8009,0.299267,1.13063
19,473.059,1,13.6822,14.4314,28.0274,9.232,1.33937,0.0566224,0.261337,0.741623,0.297937,1.25427
20,480.67,1,13.611,14.128,28.0301,9.28288,1.38067,0.0589396,0.262871,0.78816,0.29283,1.23569
21,474.367,1,13.6187,16.3697,28.0908,10.0102,1.34144,0.0576055,0.262513,0.7428,0.29404,1.25343
22,472.742,1,13.4871,15.7404,27.3679,9.27386,1.34141,0.0542548,0.263103,0.754651,0.289848,1.32168
23,481.564,1,13.5198,17.0562,27.1838,9.49578,1.44031,0.0542784,0.266754,0.790137,0.298646,1.30342
24,479.896,1,13.6084,14.8666,26.616,10.0496,1.48528,0.0504355,0.269704,0.829981,0.308652,1.21105
25,479.847,1,13.4791,14.3752,26.8131,11.5106,1.48531,0.0534698,0.267931,0.824852,0.297134,1.12223
26,484.818,1,13.5873,14.3964,27.1227,12.2682,1.41133,0.059542,0.273766,0.810946,0.295652,1.17236
