iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,547.011,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,537.874,1,26.7941,18.9157,14.7901,1.78854,-0.704852,1.46202,1.46202,1.46202,1.46202
3,536.848,1,27.5267,18.7689,15.3099,1.79788,-0.720052,1.425,1.425,1.425,1.425
4,542.772,1,25.8834,19.2805,15.628,1.85158,-0.670052,1.38892,1.38892,1.38892,1.3966
5,552.454,1,25.3156,19.5672,15.5977,1.97311,-0.66064,1.35375,1.35375,1.35375,1.44322
6,552.495,1,26.5404,19.7937,14.4685,1.99254,-0.691665,1.31947,1.31947,1.31947,1.4461
7,556.444,1,25.6781,20.0386,14.1413,2.05048,-0.668577,1.28606,1.28606,1.28606,1.46331
8,549.237,1,25.8588,20.1465,13.9541,2.01786,-0.672348,1.2535,1.2535,1.2535,1.42626
9,551.182,1,26.2808,20.3923,13.7414,2.08276,-0.683666,1.22176,1.22176,1.22176,1.39014
10,546.156,1,26.8661,20.0017,12.3606,2.04768,-0.705525,1.19082,1.19082,1.19082,1.37995
11,561.754,1,26.124,19.9521,12.8015,2.1888,-0.679657,1.16067,1.16067,1.16067,1.45735
12,561.068,1,25.358,19.9065,11.7661,2.16755,-0.645314,1.13128,1.17779,1.13128,1.52469
13,554.578,1,26.2844,20.402,12.8742,2.13052,-0.6749,1.10264,1.14797,1.10264,1.54079
14,545.809,1,26.8546,19.8496,12.2735,2.07658,-0.68841,1.07472,1.1189,1.07472,1.53286
15,539.25,1,26.0705,19.9768,11.5173,2.032,-0.673809,1.04751,1.09057,1.04751,1.49405
16,529.966,1,27.453,20.2598,12.9467,1.98054,-0.715825,1.02098,1.06295,1.02098,1.45622
17,529.362,1,25.5581,20.3318,12.8221,1.99452,-0.652877,0.995131,1.03604,0.995131,1.41935
18,526.358,1,25.7078,20.6835,12.1783,1.98711,-0.658437,0.969933,1.00981,0.969933,1.38341
19,530.684,1,27.9791,20.7547,13.3542,2.10101,-0.725643,0.945374,0.984238,0.945374,1.34838
20,530.929,1,27.2165,20.869,13.8176,2.10551,-0.70242,0.921437,1.01037,0.921437,1.31424
21,524.854,1,25.8714,20.5398,14.2799,2.05219,-0.656971,0.898105,0.98909,0.898105,1.28096
22,516.527,1,27.0478,20.7801,13.1686,2.00023,-0.699763,0.875365,0.964045,0.875365,1.24853
23,518.819,1,27.0475,20.8313,13.4,2.01569,-0.695117,0.8532,0.957852,0.8532,1.21691
24,512.598,1,27.2952,20.4849,13.0974,1.98373,-0.706033,0.831597,0.96453,0.831597,1.1861
25,505.791,1,27.5728,20.5668,13.5687,1.9335,-0.713223,0.81054,0.981448,0.81054,1.15607
26,510.736,1,28.0678,20.4561,13.5069,1.98791,-0.717908,0.790017,0.977489,0.790017,1.1268
27,505.046,1,28.3086,20.6838,13.3638,1.95508,-0.741497,0.770013,0.952739,0.770013,1.157
