parameter,value
Cl_pop,13.4819415135148
V1_pop,23.8617895548777
beta_V1_logtCLCRMLMIN,-3.05394817410389
beta_V1_logtHCM,-3.7505089186053
beta_V1_logtPROGDL,-2.12351529728754
Q_pop,23.4
beta_Q_LMP_1,0.922906893287587
beta_Q_logtAGEA,1.10678170324842
beta_Q_logtALBGDL,17.8598673654979
beta_Q_logtPROGDL,-17.7167399970893
V2_pop,3.8429965689643
beta_V2_SEXF_1,3.85492825137162
beta_V2_logtHCM,28.9432865230767
omega_Cl,0.258968785435192
omega_V1,0.464153781487304
omega_Q,2.883671099473e-8
omega_V2,5.13790163124504e-8
a,1.43598532968438
b,0.0426401692684847
