parameter,value,se_sa,rse_sa
Cl_pop,13.5002210717006,0.91581973476992,6.78373879883846
V1_pop,24.0877226531004,2.89288652880553,12.0097967353222
Q_pop,25.5128951539105,12.2155260142552,47.8798111330099
V2_pop,12.9267542394807,3.8461582030611,29.7534719992913
omega_Cl,0.258737042046047,0.0485608501450099,18.7684182214495
omega_V1,0.283785897166721,0.0888702081686162,31.3159353780029
omega_Q,0.907635800673354,0.293294635319621,32.3141325079985
omega_V2,0.844512874177552,0.237767454851394,28.1543907880563
a,1.56567710248643,0.276121927949349,17.6359434209547
b,0.0409379137334214,0.0158758257364271,38.7802510890197
