iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,531.847,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,520.263,1,16.6025,20.6482,21.6723,1.62431,-0.303863,1.46202,1.46202,1.46202,1.46202
3,517.791,1,17.1444,20.5877,20.3393,1.61045,-0.328329,1.425,1.425,1.425,1.425
4,509.277,1,16.8612,20.8619,19.6867,1.57438,-0.314246,1.38892,1.38892,1.38892,1.38892
5,512.495,1,16.6746,21.0041,20.4607,1.60746,-0.312133,1.35375,1.35375,1.35375,1.35375
6,522.026,1,16.9247,21.1801,18.252,1.70453,-0.319317,1.31947,1.31947,1.31947,1.31947
7,513.55,1,16.7878,20.8388,19.6873,1.66137,-0.317308,1.28606,1.28606,1.28606,1.28606
8,521.789,1,16.8397,21.339,19.1077,1.71032,-0.317313,1.2535,1.2644,1.2535,1.2535
9,516.569,1,16.8555,21.4278,18.178,1.70339,-0.313889,1.22176,1.23299,1.22176,1.22176
10,513.425,1,17.0724,21.2042,17.0115,1.72713,-0.32831,1.19082,1.20177,1.19082,1.19082
11,512.711,1,16.8639,21.4551,19.3991,1.74043,-0.318177,1.16067,1.17134,1.16067,1.16067
12,512.681,1,16.9158,21.4463,17.2743,1.72227,-0.318859,1.13128,1.18713,1.13128,1.13128
13,507.148,1,16.8367,21.5229,15.1637,1.69465,-0.310993,1.10264,1.15708,1.10264,1.10264
14,505.082,1,17.0924,21.177,15.2365,1.67321,-0.320322,1.07472,1.14832,1.07472,1.07472
15,501.604,1,17.0673,21.091,17.3551,1.64577,-0.319843,1.04751,1.19072,1.04751,1.04751
16,505.821,1,16.9322,21.4553,17.3626,1.72365,-0.315043,1.02098,1.23317,1.02098,1.02098
17,504.342,1,17.0251,21.737,17.775,1.73618,-0.316614,0.995131,1.20194,0.995131,0.995131
18,495.429,1,16.8755,22.4068,17.1692,1.69222,-0.311149,0.969933,1.17151,0.969933,0.969933
19,494.928,1,17.0441,22.4525,19.9027,1.66509,-0.317288,0.945374,1.20413,0.945374,0.945374
20,496.6,1,16.8766,22.2924,20.1276,1.68871,-0.312908,0.921437,1.25767,0.921437,0.921437
21,489.739,1,16.8792,22.3468,18.6285,1.64595,-0.315091,0.898105,1.26833,0.898105,0.898105
