iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,64.8839,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,39.2414,1,12.7176,19.0026,21.7629,20.7044,1.72043,0.0518009,0.212208,1.51477,7.92731e-08,0.680641
3,34.1394,1,12.852,15.5329,21.7629,21.2342,1.67032,0.0526883,0.214494,1.38374,7.91755e-08,0.674317
4,46.544,1,12.8202,14.8645,21.7629,23.0267,1.64999,0.0569592,0.212819,1.41323,8.93282e-08,0.772796
5,44.6476,1,12.7082,17.9242,21.7629,23.7993,1.65001,0.0589993,0.216368,1.34923,7.62291e-08,0.809697
6,47.2918,1,12.6737,16.1661,21.7629,23.4562,1.69015,0.0557447,0.212175,1.3911,8.37113e-08,0.824502
7,52.3066,1,12.7488,15.3007,21.7629,21.4795,1.79113,0.0556187,0.213254,1.4751,8.09254e-08,0.768432
8,39.884,1,12.9145,16.747,21.7629,22.415,1.66486,0.0535323,0.212466,1.50651,7.58053e-08,0.778029
9,36.5644,1,12.894,15.0811,21.7629,21.0056,1.66485,0.0521961,0.222059,1.46519,6.62233e-08,0.830001
10,32.9295,1,12.8209,17.6762,21.7629,18.9317,1.80875,0.0484466,0.214611,1.26908,6.37871e-08,0.763402
11,32.1322,1,12.7169,18.5641,21.7629,18.9547,1.73812,0.0533016,0.217681,1.4394,4.94146e-08,0.794327
12,38.9856,1,12.7626,20.3117,21.7629,19.9496,1.73821,0.0582998,0.205024,1.53805,4.77986e-08,0.871193
13,36.7701,1,12.7696,17.6717,21.7629,19.7241,1.7002,0.0619046,0.197783,1.53184,4.29777e-08,0.847851
14,34.8638,1,12.9095,16.9965,21.7629,20.2271,1.65427,0.0641722,0.210519,1.38091,4.10598e-08,0.88383
15,18.7691,1,12.8826,17.032,21.7629,20.357,1.57848,0.0611462,0.214891,1.30376,3.46779e-08,0.830832
16,20.8733,1,12.7869,15.3945,21.7629,21.4177,1.57854,0.0626909,0.206752,1.48233,3.37972e-08,0.757615
17,17.6158,1,12.7488,16.0784,21.7629,19.8597,1.60359,0.0606156,0.219436,1.34824,3.19326e-08,0.779056
18,16.3915,1,12.7774,15.4958,21.7629,18.4761,1.67347,0.0581026,0.217129,1.28801,3.04486e-08,0.801509
19,26.7645,1,12.8395,16.843,21.7629,18.9832,1.64377,0.0601908,0.214146,1.34428,3.7322e-08,0.89582
20,30.2735,1,12.8184,17.0506,21.7629,19.7741,1.58383,0.0627433,0.204225,1.4179,4.06552e-08,0.928645
21,32.5061,1,12.7498,16.8823,21.7629,19.8735,1.65569,0.0599833,0.212093,1.46028,4.07115e-08,0.894667
22,25.0543,1,12.6834,17.3571,21.7629,20.6042,1.58161,0.0572366,0.205869,1.36437,4.2849e-08,0.96031
23,35.2007,1,12.6748,17.7815,21.7629,20.4398,1.71451,0.0588645,0.19908,1.37443,4.57387e-08,0.912501
24,29.7491,1,12.8425,18.1048,21.7629,21.1392,1.60926,0.0588179,0.209347,1.45417,4.46346e-08,0.888079
25,33.3834,1,13.0085,16.9346,21.7629,20.5804,1.66953,0.0604076,0.221393,1.36937,4.16507e-08,0.903274
26,46.6998,1,12.9416,17.2086,21.7629,19.3629,1.7198,0.066066,0.221539,1.2952,4.42046e-08,0.986811
27,34.2429,1,12.8656,18.3172,21.7629,20.3635,1.62087,0.0607047,0.211674,1.31719,4.14022e-08,1.09001
28,46.3383,1,12.8188,17.4591,21.7629,19.5637,1.77053,0.055372,0.22553,1.3993,4.53351e-08,1.18966
29,42.5677,1,12.899,16.46,21.7629,20.1936,1.64408,0.0593006,0.220021,1.42816,4.66755e-08,1.15753
30,29.6552,1,12.7849,17.1531,21.7629,21.4402,1.51768,0.0580277,0.211267,1.4869,4.63069e-08,1.04129
31,34.4611,1,12.7648,16.83,21.7629,25.332,1.5177,0.0607255,0.206824,1.60768,4.92279e-08,1.00388
32,33.2257,1,12.7257,16.0653,21.7629,21.9504,1.60471,0.0576722,0.204439,1.43274,5.2478e-08,0.924917
33,32.2071,1,12.7989,16.3586,21.7629,21.1705,1.60473,0.0579708,0.203085,1.40744,5.34739e-08,0.891805
34,30.0892,1,12.8071,16.4202,21.7629,20.909,1.68355,0.054678,0.201177,1.36445,5.47497e-08,0.82635
35,45.1802,1,12.7574,15.9201,21.7629,21.2399,1.74618,0.0574212,0.20789,1.4371,6.3691e-08,0.834212
36,43.5546,1,12.7899,17.2888,21.7629,18.3855,1.78651,0.0561605,0.214207,1.33315,6.19476e-08,0.819468
37,36.8769,1,12.89,16.5811,21.7629,19.9849,1.81307,0.0528784,0.21002,1.3052,6.29003e-08,0.734714
38,45.4815,1,12.5842,14.3565,21.7629,21.5874,1.91299,0.0520792,0.199877,1.42042,6.35315e-08,0.752977
39,44.8859,1,12.8335,15.9947,21.7629,22.823,1.79057,0.0570073,0.197094,1.39007,7.49962e-08,0.72156
40,42.5754,1,12.8523,16.4091,21.7629,21.1382,1.73516,0.0587335,0.214902,1.37556,6.87208e-08,0.70478
41,45.339,1,12.8098,18.5984,21.7629,19.6923,1.85227,0.0510993,0.215154,1.33012,7.48129e-08,0.773061
42,35.9633,1,12.8417,16.6605,21.7629,20.6671,1.76908,0.0526532,0.206975,1.37466,6.21245e-08,0.7679
43,28.585,1,12.8021,15.9526,21.7629,19.4812,1.67011,0.0534129,0.20411,1.38646,6.22596e-08,0.719512
44,31.6289,1,12.743,14.5066,21.7629,18.5019,1.67011,0.0521812,0.210506,1.45327,5.83655e-08,0.802077
45,30.5314,1,12.8724,15.8533,21.7629,19.9116,1.67016,0.053582,0.208909,1.40712,6.29216e-08,0.728624
46,36.1131,1,12.8207,15.5688,21.7629,21.1059,1.74133,0.0523387,0.214991,1.34412,6.97924e-08,0.729781
47,42.6843,1,12.7781,15.4805,21.7629,21.7228,1.69536,0.058656,0.208793,1.38494,6.88023e-08,0.782949
48,41.2565,1,12.703,15.4568,21.7629,21.2951,1.74895,0.0550154,0.20749,1.4803,6.50076e-08,0.756697
49,36.6002,1,12.7749,14.7114,21.7629,21.5433,1.74895,0.0545649,0.207074,1.4632,6.44921e-08,0.678677
