parameter,value
Cl_pop,20.9633471413235
beta_Cl_tSCRMGDL,-0.422002686063067
V1_pop,27.7914882432871
Q_pop,23.4
beta_Q_LLP_1,-1.62932110915522
V2_pop,6.1039741526017
beta_V2_SEXF_1,2.90336314882729
beta_V2_logtAGEA,-3.89595088678032
beta_V2_logtWTKG,1.08421241110027
beta_V2_tSCRMGDL,-0.831618658115977
omega_Cl,0.227961773448746
omega_V1,0.321650138709596
omega_Q,2.28976799757702e-6
omega_V2,4.08675829874026e-8
a,1.73490908752177
b,0.0549554513405127
