parameter,value
Cl_pop,13.4576501526807
V1_pop,23.4143951442877
beta_V1_logtCLCRMLMIN,-3.08516270517013
beta_V1_logtPROGDL,-2.32468629464329
beta_V1_logtSCM2,-4.16818761896426
Q_pop,23.4
beta_Q_LMP_1,0.885170122353587
beta_Q_logtAGEA,1.19320994804596
beta_Q_logtALBGDL,17.0825025477622
beta_Q_logtPROGDL,-16.6133701354033
V2_pop,4.1385787026817
beta_V2_SEXF_1,3.67918769139059
beta_V2_logtHCM,28.1319384802097
omega_Cl,0.2570660596848
omega_V1,0.561709960906762
omega_Q,2.42189842343176e-8
omega_V2,9.2246804201279e-8
a,1.44375391633185
b,0.0427668801626772
