parameter,value,se_sa,rse_sa
Cl_pop,13.5085745523542,0.92013926624005,6.8115200658214
V1_pop,23.8987100787458,3.17709559975196,13.2940045269535
Q_pop,26.1537445027937,15.7146738653215,60.0857512531059
V2_pop,13.1156815145903,4.71434686061946,35.9443529897785
omega_Cl,0.259820636726941,0.0490433292585456,18.8758406092614
omega_V1,0.235695265609225,0.0953768859310021,40.46618657548
omega_Q,1.08617144805153,0.359103676076973,33.0614173960441
omega_V2,0.940596405391469,0.428040040885558,45.5073013709223
a,1.51613482491857,0.253737374288824,16.7358054256456
b,0.0444431393423667,0.0159753325936066,35.9455538694984
