iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,612.853,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,559.324,1,20.1532,42.2257,14.3202,0.813762,0.150996,0.629727,1.01104,1.02908,0.983605
3,537.032,1,19.8852,41.9751,14.6916,0.789269,0.128669,0.637282,1.04915,1.04236,0.997219
4,517.721,1,19.6763,42.192,16.3349,0.787497,0.10917,0.632094,1.22669,1.07019,1.0553
5,494.316,1,19.5555,42.2533,15.4666,0.90226,0.0874653,0.627922,1.32896,1.07327,1.00139
6,488.766,1,19.6476,41.8292,15.6591,1.14736,0.0751947,0.632128,1.35054,1.07343,0.933999
7,479.057,1,19.7202,40.6535,14.467,1.26108,0.0628477,0.625844,1.46043,1.10177,0.998918
8,471.454,1,19.9309,40.9741,14.5864,1.335,0.0556469,0.614301,1.37719,1.06875,1.07034
9,463.652,1,19.8265,40.5257,13.2706,1.47344,0.0443766,0.610987,1.46347,1.07853,1.01005
10,453.866,1,19.8976,40.1594,13.9689,1.41993,0.0429649,0.609741,1.34625,1.09607,0.847836
11,451.051,1,19.8268,40.4774,13.7975,1.4355,0.0407961,0.612421,1.30397,1.09536,0.851601
12,448.058,1,20.0143,39.9074,14.8065,1.56926,0.0315399,0.605921,1.41405,1.10846,0.90579
13,445.661,1,19.7938,40.0802,14.6367,1.56923,0.0305029,0.605982,1.34078,1.08899,0.905392
14,448.128,1,19.9349,39.6568,13.2894,1.63863,0.0287662,0.603617,1.29479,1.09786,0.89242
15,443.3,1,19.8836,40.021,14.2558,1.63858,0.0276726,0.602596,1.21082,1.08117,0.814933
16,442.031,1,19.7318,40.0052,16.0145,1.67831,0.0224926,0.60784,1.31674,1.06888,0.869179
17,440.929,1,19.8657,40.4008,16.2137,1.58327,0.0271721,0.60084,1.36581,1.08138,0.864955
18,440.929,1,19.756,39.1118,15.8978,1.52819,0.0305524,0.603353,1.21745,1.09362,0.897634
19,445.128,1,19.8428,39.8926,15.3379,1.59823,0.0295747,0.606533,1.23784,1.07013,0.896938
20,438.144,1,19.7986,40.2871,17.0135,1.65597,0.0233285,0.606728,1.26241,1.07184,0.733005
21,435.836,1,19.818,40.043,16.1738,1.68688,0.0186223,0.603166,1.35126,1.06825,0.75203
22,434.748,1,19.8427,39.9503,16.1789,1.68689,0.0185267,0.600591,1.26368,1.07857,0.734192
23,429.5,1,19.7864,40.2128,16.8103,1.65049,0.0160514,0.601307,1.30965,1.0608,0.802969
24,429.122,1,19.9548,39.7422,17.2415,1.71706,0.00964995,0.599094,1.283,1.05686,0.794851
25,426.734,1,19.859,39.7121,18.1039,1.6345,0.0163221,0.601625,1.25306,1.05099,0.761524
26,428.759,1,19.8678,39.0364,18.4421,1.68496,0.0146869,0.599176,1.24847,1.05591,0.712111
27,429.355,1,19.836,39.3133,18.772,1.7324,0.00964596,0.600569,1.287,1.05136,0.724309
28,431.811,1,19.9415,40.0182,20.9446,1.7447,0.0135707,0.598376,1.24715,1.03746,0.65195
29,430.676,1,19.7233,39.9299,20.6981,1.79516,2.22045e-16,0.604529,1.24962,1.04663,0.681963
30,431.114,1,19.8895,39.5561,20.6171,1.78503,3.2276e-07,0.598394,1.34102,1.04389,0.714926
31,426.653,1,20.0305,39.9656,20.8649,1.74452,2.22045e-16,0.59711,1.37675,1.03404,0.687301
32,427.687,1,20.0246,40.0644,20.9015,1.76195,2.22045e-16,0.598277,1.40693,1.01529,0.650149
33,428.754,1,19.9292,39.8986,19.9394,1.77102,2.22045e-16,0.599711,1.4566,1.01755,0.630311
34,426.148,1,19.9368,39.928,20.0661,1.74656,2.22045e-16,0.604864,1.45672,1.00592,0.626824
35,427.106,1,20.0656,39.7749,18.2775,1.73273,2.22045e-16,0.598841,1.70116,1.00955,0.641016
36,429.821,1,20.1687,39.5232,20.0009,1.76494,2.22045e-16,0.593963,1.57682,1.01543,0.6647
37,427.581,1,20.0631,39.3767,18.4687,1.74885,2.22045e-16,0.597724,1.50735,1.0049,0.66835
38,428.261,1,20.0511,41.1208,17.5809,1.75498,2.22045e-16,0.592146,1.48458,0.987192,0.700784
39,429.564,1,20.0202,40.445,18.341,1.76114,2.22045e-16,0.599288,1.49526,0.987124,0.72132
40,430.89,1,20.0388,41.1211,19.1837,1.77051,2.22045e-16,0.597401,1.44927,0.976524,0.774447
41,430.849,1,19.8397,40.9874,20.0326,1.77937,2.22045e-16,0.600626,1.47636,0.988855,0.697499
42,429.64,1,19.8357,40.6238,20.4188,1.78641,2.22045e-16,0.599685,1.36805,0.982573,0.660887
43,425.08,1,19.7935,40.2211,20.1615,1.72775,2.22045e-16,0.598335,1.37304,0.996451,0.718423
44,427.033,1,19.9339,41.1094,16.563,1.7414,2.22045e-16,0.597709,1.4016,0.990584,0.7422
45,425.067,1,19.8424,40.9774,18.077,1.70391,2.22045e-16,0.598268,1.45671,0.984992,0.822675
46,430.34,1,19.9883,41.483,19.247,1.75007,2.22045e-16,0.595974,1.51446,0.973042,0.832222
47,431.73,1,19.9437,41.7906,16.3655,1.76412,2.22045e-16,0.59676,1.48511,0.958675,0.857842
48,428.821,1,20.0403,41.1386,16.5913,1.73123,2.22045e-16,0.596201,1.53103,0.965147,0.855432
49,426.706,1,20.0052,40.4384,17.5341,1.72109,2.22045e-16,0.602587,1.527,0.965836,0.785762
50,426.239,1,19.8533,39.6804,18.0135,1.72554,2.22045e-16,0.601426,1.41806,0.985163,0.778674
51,431.289,1,20.0125,39.5078,17.4831,1.76534,1.13446e-05,0.595915,1.35858,0.978965,0.880894
52,428.862,1,19.9691,40.1289,16.7483,1.7547,2.22045e-16,0.599565,1.23301,0.994417,0.863543
53,427.677,1,20.0672,39.5643,17.5667,1.75384,2.22045e-16,0.597156,1.33695,1.00408,0.73372
54,425.7,1,19.9569,39.3433,16.9457,1.73198,2.22045e-16,0.598603,1.34967,1.01189,0.733224
55,429.114,1,19.9268,39.4806,17.2486,1.75979,2.22045e-16,0.601761,1.39092,1.02087,0.729418
56,429.313,1,19.9886,39.5267,17.2804,1.75966,2.22045e-16,0.594674,1.39211,1.01386,0.754367
