time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,5.42484e-14,0,0,7.10778e-19,3.11555e-16,2.71142e-14,9.83584e-14,2.74777e-13,8.84724e-13,3.72085e-12,3.77709e-11,All
3.08757e-16,8.27939e-14,0,2.02741e-23,3.38554e-18,2.02809e-15,4.67204e-14,1.44298e-13,3.9175e-13,1.24354e-12,5.17972e-12,5.25329e-11,All
4.29331e-16,1.17295e-13,0,2.79868e-21,1.35603e-17,9.62917e-15,6.95897e-14,1.97051e-13,5.33413e-13,1.73143e-12,7.20485e-12,7.30475e-11,All
5.96992e-16,1.68306e-13,0,4.18017e-20,5.20763e-17,2.35459e-14,1.02629e-13,2.78487e-13,7.54647e-13,2.42142e-12,1.00109e-11,1.01577e-10,All
8.30127e-16,2.35339e-13,0,3.58395e-19,3.90102e-16,4.222e-14,1.429e-13,3.96953e-13,1.04511e-12,3.34505e-12,1.39189e-11,1.41242e-10,All
1.15431e-15,3.25282e-13,0,1.24444e-18,2.29902e-15,6.43158e-14,2.03988e-13,5.42821e-13,1.44435e-12,4.6463e-12,1.93725e-11,1.96395e-10,All
1.60508e-15,4.58132e-13,0,4.22146e-18,1.40695e-14,9.81112e-14,2.81867e-13,7.58541e-13,1.98876e-12,6.47022e-12,2.69099e-11,2.73091e-10,All
2.23189e-15,6.38721e-13,0,1.68418e-17,3.32411e-14,1.40207e-13,3.96051e-13,1.04604e-12,2.80088e-12,9.00724e-12,3.74131e-11,3.79748e-10,All
3.10348e-15,8.90263e-13,3.6545e-23,7.0694e-17,5.52736e-14,1.96715e-13,5.52084e-13,1.45221e-12,3.91062e-12,1.25423e-11,5.2034e-11,5.2804e-10,All
4.31544e-15,1.24162e-12,7.58078e-22,3.29713e-16,8.44074e-14,2.80238e-13,7.685e-13,2.03658e-12,5.43807e-12,1.74336e-11,7.23668e-11,7.34243e-10,All
6.00069e-15,1.72347e-12,1.00243e-20,4.88323e-15,1.25442e-13,3.896e-13,1.0763e-12,2.83159e-12,7.53514e-12,2.41886e-11,1.00603e-10,1.02098e-09,All
8.34406e-15,2.36974e-12,5.59134e-20,2.58298e-14,1.74774e-13,5.3825e-13,1.49465e-12,3.91939e-12,1.05176e-11,3.36437e-11,1.39906e-10,1.41969e-09,All
1.16025e-14,3.32385e-12,2.12914e-19,5.00249e-14,2.50403e-13,7.46767e-13,2.07668e-12,5.44724e-12,1.45958e-11,4.67748e-11,1.94561e-10,1.9741e-09,All
1.61335e-14,4.59788e-12,9.59009e-19,7.92774e-14,3.48701e-13,1.0417e-12,2.87802e-12,7.57404e-12,2.03115e-11,6.50464e-11,2.70502e-10,2.74502e-09,All
2.24339e-14,6.43626e-12,2.45472e-18,1.10038e-13,4.84275e-13,1.45811e-12,4.02673e-12,1.05101e-11,2.82251e-11,9.04377e-11,3.76132e-10,3.81699e-09,All
3.11948e-14,8.92243e-12,8.66277e-18,1.56168e-13,6.72887e-13,2.0146e-12,5.58426e-12,1.46453e-11,3.92984e-11,1.25769e-10,5.23063e-10,5.30757e-09,All
4.33768e-14,1.2402e-11,4.14119e-17,2.27504e-13,9.20494e-13,2.80622e-12,7.74916e-12,2.03787e-11,5.45838e-11,1.74876e-10,7.27283e-10,7.38027e-09,All
6.03162e-14,1.73045e-11,2.30401e-16,3.16204e-13,1.28874e-12,3.9042e-12,1.08114e-11,2.82992e-11,7.58991e-11,2.43163e-10,1.01129e-09,1.02624e-08,All
8.38706e-14,2.39675e-11,2.45234e-15,4.27247e-13,1.79457e-12,5.41598e-12,1.49952e-11,3.93329e-11,1.05587e-10,3.38138e-10,1.40625e-09,1.427e-08,All
1.16623e-13,3.33671e-11,2.65824e-14,5.98352e-13,2.4925e-12,7.53656e-12,2.08534e-11,5.46982e-11,1.46841e-10,4.70189e-10,1.95541e-09,1.98427e-08,All
1.62167e-13,4.64263e-11,5.10625e-14,8.36877e-13,3.44882e-12,1.04791e-11,2.89843e-11,7.60348e-11,2.04121e-10,6.53796e-10,2.719e-09,2.75916e-08,All
2.25496e-13,6.45108e-11,9.30256e-14,1.16444e-12,4.80567e-12,1.45813e-11,4.03784e-11,1.05778e-10,2.83837e-10,9.0911e-10,3.78085e-09,3.83666e-08,All
3.13555e-13,8.96656e-11,1.44493e-13,1.62058e-12,6.66797e-12,2.02653e-11,5.60633e-11,1.47158e-10,3.94728e-10,1.26413e-09,5.25727e-09,5.33494e-08,All
4.36004e-13,1.24699e-10,2.02259e-13,2.25535e-12,9.28193e-12,2.82028e-11,7.79732e-11,2.04606e-10,5.48888e-10,1.7578e-09,7.31035e-09,7.41831e-08,All
6.06271e-13,1.73393e-10,2.65729e-13,3.10259e-12,1.29026e-11,3.92255e-11,1.08446e-10,2.84401e-10,7.63254e-10,2.44425e-09,1.01652e-08,1.03153e-07,All
8.43029e-13,2.41154e-10,3.8267e-13,4.34675e-12,1.79615e-11,5.45325e-11,1.50855e-10,3.95492e-10,1.06128e-09,3.39877e-09,1.41349e-08,1.43436e-07,All
1.17225e-12,3.3534e-10,5.30744e-13,6.04785e-12,2.4975e-11,7.5827e-11,2.09669e-10,5.50095e-10,1.47571e-09,4.72603e-09,1.96548e-08,1.9945e-07,All
1.63003e-12,4.66295e-10,7.45986e-13,8.39194e-12,3.47435e-11,1.05438e-10,2.91625e-10,7.64849e-10,2.05202e-09,6.57162e-09,2.73302e-08,2.77338e-07,All
2.26658e-12,6.48365e-10,1.00041e-12,1.16956e-11,4.83114e-11,1.46614e-10,4.05494e-10,1.06347e-09,2.85333e-09,9.13796e-09,3.80031e-08,3.85643e-07,All
3.15172e-12,9.01564e-10,1.40796e-12,1.6217e-11,6.71761e-11,2.03862e-10,5.63846e-10,1.47869e-09,3.96767e-09,1.27065e-08,5.2844e-08,5.36243e-07,All
