standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.61857,0.00666667,-2.06536,0.00666667,-2.89011,0.00666667,-2.21412,0.00666667,All
-1.59273,0.0133333,-2.02697,0.0133333,-1.94293,0.0133333,-1.89433,0.0133333,All
-1.52007,0.02,-2.01832,0.02,-1.6649,0.02,-1.79122,0.02,All
-1.49262,0.0266667,-2.01652,0.0266667,-1.65325,0.0266667,-1.71381,0.0266667,All
-1.48337,0.0333333,-1.84435,0.0333333,-1.64467,0.0333333,-1.6501,0.0333333,All
-1.44806,0.04,-1.8099,0.04,-1.62904,0.04,-1.61161,0.04,All
-1.35693,0.0466667,-1.67381,0.0466667,-1.6155,0.0466667,-1.59732,0.0466667,All
-1.35154,0.0533333,-1.6426,0.0533333,-1.57201,0.0533333,-1.58904,0.0533333,All
-1.29737,0.06,-1.56513,0.06,-1.57087,0.06,-1.56488,0.06,All
-1.27092,0.0666667,-1.54513,0.0666667,-1.40069,0.0666667,-1.56485,0.0666667,All
-1.27054,0.0733333,-1.52727,0.0733333,-1.33788,0.0733333,-1.55385,0.0733333,All
-1.25949,0.08,-1.45924,0.08,-1.33524,0.08,-1.46555,0.08,All
-1.25312,0.0866667,-1.39377,0.0866667,-1.317,0.0866667,-1.42835,0.0866667,All
-1.23455,0.0933333,-1.38502,0.0933333,-1.30725,0.0933333,-1.41632,0.0933333,All
-1.22061,0.1,-1.20455,0.1,-1.28163,0.1,-1.39305,0.1,All
-1.20997,0.106667,-1.18084,0.106667,-1.24788,0.106667,-1.36958,0.106667,All
-1.20325,0.113333,-1.17269,0.113333,-1.24617,0.113333,-1.33152,0.113333,All
-1.18133,0.12,-1.12172,0.12,-1.23896,0.12,-1.32085,0.12,All
-1.1768,0.126667,-1.07428,0.126667,-1.10404,0.126667,-1.27802,0.126667,All
-1.17437,0.133333,-1.02837,0.133333,-1.03739,0.133333,-1.26341,0.133333,All
-1.16334,0.14,-1.02733,0.14,-1.01052,0.14,-1.22011,0.14,All
-1.162,0.146667,-1.0004,0.146667,-1.00504,0.146667,-1.13965,0.146667,All
-1.13994,0.153333,-0.979393,0.153333,-0.967282,0.153333,-1.07643,0.153333,All
