Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-1.82181e-07,-0.0382819,-0.0382819,-0.298755,0.189021,0.133573,-1.33554e-07,-0.0224836,-0.0224836,-0.476177,2.81295e-08,-5.46568e-09,-0.298755,1.26824e-08,3.42613e-09,-1.33554e-07,2.36194e-09,2.36194e-09,-0.476177,0.0581848,0.0309771,-1.82181e-07,0.00786931,0.00786931,-1.33554e-07,-0.0130302,-0.0130302,-0.476177,-1.87727e-08,-2.4978e-09,-1.82181e-07,7.79658e-09,7.79658e-09,-0.298755,1.22863e-08,-5.47148e-09
-1.78949e-07,-0.037585,-0.037585,-0.293144,0.195011,0.131053,-1.30517e-07,-0.0219622,-0.0219622,-0.466685,2.02517e-08,-5.38085e-09,-0.293144,1.16646e-08,3.3383e-09,-1.30517e-07,2.28193e-09,2.28193e-09,-0.466685,0.0591713,0.0303015,-1.78949e-07,0.00767583,0.00767583,-1.30517e-07,-0.0128044,-0.0128044,-0.466685,-1.67576e-08,-2.41262e-09,-1.78949e-07,7.68919e-09,7.68919e-09,-0.293144,1.1573e-08,-5.33388e-09
-1.75718e-07,-0.036888,-0.036888,-0.287532,0.201001,0.128534,-1.2748e-07,-0.0214409,-0.0214409,-0.457193,1.23738e-08,-5.29603e-09,-0.287532,1.06468e-08,3.25046e-09,-1.2748e-07,2.20193e-09,2.20193e-09,-0.457193,0.0601578,0.0296259,-1.75718e-07,0.00748236,0.00748236,-1.2748e-07,-0.0125786,-0.0125786,-0.457193,-1.47424e-08,-2.32744e-09,-1.75718e-07,7.58179e-09,7.58179e-09,-0.287532,1.08598e-08,-5.19628e-09
-1.72486e-07,-0.0361911,-0.0361911,-0.281921,0.206991,0.126014,-1.24443e-07,-0.0209195,-0.0209195,-0.4477,6.08298e-09,-5.2112e-09,-0.281921,9.62905e-09,3.16263e-09,-1.24443e-07,2.12192e-09,2.12192e-09,-0.4477,0.0582278,0.0289503,-1.72486e-07,0.00728888,0.00728888,-1.24443e-07,-0.0123527,-0.0123527,-0.4477,-1.34336e-08,-2.24226e-09,-1.72486e-07,7.4744e-09,7.4744e-09,-0.281921,1.01465e-08,-5.05868e-09
-1.69255e-07,-0.0354941,-0.0354941,-0.27631,0.212981,0.123494,-1.21406e-07,-0.0203982,-0.0203982,-0.438208,1.10223e-09,-5.12637e-09,-0.27631,8.61127e-09,3.0748e-09,-1.21406e-07,2.04191e-09,2.04191e-09,-0.438208,0.0541856,0.0282748,-1.69255e-07,0.0070954,0.0070954,-1.21406e-07,-0.0121269,-0.0121269,-0.438208,-1.26456e-08,-2.15709e-09,-1.69255e-07,7.367e-09,7.367e-09,-0.27631,9.43322e-09,-4.92108e-09
-1.66024e-07,-0.0347972,-0.0347972,-0.270698,0.21897,0.120974,-1.1837e-07,-0.0198768,-0.0198768,-0.428716,-3.32225e-09,-5.04154e-09,-0.270698,7.59349e-09,2.98697e-09,-1.1837e-07,1.9619e-09,1.9619e-09,-0.428716,0.0493602,0.0275992,-1.66024e-07,0.00690193,0.00690193,-1.1837e-07,-0.0119011,-0.0119011,-0.428716,-1.20545e-08,-2.07191e-09,-1.66024e-07,7.25961e-09,7.25961e-09,-0.270698,8.71995e-09,-4.78348e-09
-1.62792e-07,-0.0341003,-0.0341003,-0.265087,0.22496,0.118455,-1.15333e-07,-0.0193554,-0.0193554,-0.419223,-6.59976e-09,-4.95672e-09,-0.265087,6.57571e-09,2.89914e-09,-1.15333e-07,1.88189e-09,1.88189e-09,-0.419223,0.043125,0.0269236,-1.62792e-07,0.00670845,0.00670845,-1.15333e-07,-0.0116753,-0.0116753,-0.419223,-1.18265e-08,-1.98673e-09,-1.62792e-07,7.15222e-09,7.15222e-09,-0.265087,8.00667e-09,-4.64588e-09
-1.59561e-07,-0.0334033,-0.0334033,-0.259476,0.23095,0.115935,-1.12296e-07,-0.0188341,-0.0188341,-0.409731,-9.05601e-09,-4.87189e-09,-0.259476,5.55793e-09,2.81131e-09,-1.12296e-07,1.80188e-09,1.80188e-09,-0.409731,0.0361757,0.026248,-1.59561e-07,0.00651497,0.00651497,-1.12296e-07,-0.0114495,-0.0114495,-0.409731,-1.1796e-08,-1.90155e-09,-1.59561e-07,7.04482e-09,7.04482e-09,-0.259476,7.2934e-09,-4.50827e-09
-1.5633e-07,-0.0327064,-0.0327064,-0.253864,0.23694,0.113415,-1.09259e-07,-0.0183127,-0.0183127,-0.400239,-1.07618e-08,-4.78706e-09,-0.253864,4.54015e-09,2.72348e-09,-1.09259e-07,1.72187e-09,1.72187e-09,-0.400239,0.028938,0.0255724,-1.5633e-07,0.00632149,0.00632149,-1.09259e-07,-0.0112237,-0.0112237,-0.400239,-1.1869e-08,-1.81638e-09,-1.5633e-07,6.93743e-09,6.93743e-09,-0.253864,6.58013e-09,-4.37067e-09
-1.53098e-07,-0.0320094,-0.0320094,-0.248253,0.24293,0.110895,-1.06223e-07,-0.0177914,-0.0177914,-0.390747,-1.11368e-08,-4.70224e-09,-0.248253,3.52238e-09,2.63565e-09,-1.06223e-07,1.64187e-09,1.64187e-09,-0.390747,0.0219945,0.0248968,-1.53098e-07,0.00612802,0.00612802,-1.06223e-07,-0.0109978,-0.0109978,-0.390747,-1.19554e-08,-1.7312e-09,-1.53098e-07,6.83003e-09,6.83003e-09,-0.248253,5.86686e-09,-4.23307e-09
