pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-2.28795,0.0111111,-2.47634,0.00111111,-3.15958,0.0111111,All
-2.20797,0.0222222,-2.34118,0.00222222,-2.72942,0.0222222,All
-2.20077,0.0333333,-2.3385,0.00333333,-2.55612,0.0333333,All
-2.14269,0.0444444,-2.33312,0.00444444,-2.47046,0.0444444,All
-2.04157,0.0555556,-2.28829,0.00555556,-2.41464,0.0555556,All
-1.96992,0.0666667,-2.27085,0.00666667,-2.29762,0.0666667,All
-1.96763,0.0777778,-2.26429,0.00777778,-2.26739,0.0777778,All
-1.91447,0.0888889,-2.24854,0.00888889,-2.23771,0.0888889,All
-1.87665,0.1,-2.23683,0.01,-2.14579,0.1,All
-1.87466,0.111111,-2.22903,0.0111111,-2.09032,0.111111,All
-1.8521,0.122222,-2.208,0.0122222,-2.07407,0.122222,All
-1.79761,0.133333,-2.1976,0.0133333,-2.02913,0.133333,All
-1.76518,0.144444,-2.18173,0.0144444,-2.01709,0.144444,All
-1.75011,0.155556,-2.17231,0.0155556,-1.9926,0.155556,All
-1.74537,0.166667,-2.14513,0.0166667,-1.92742,0.166667,All
-1.67299,0.177778,-2.11029,0.0177778,-1.92542,0.177778,All
-1.64762,0.188889,-2.10019,0.0188889,-1.9049,0.188889,All
-1.64717,0.2,-2.10013,0.02,-1.89062,0.2,All
-1.63567,0.211111,-2.09898,0.0211111,-1.85921,0.211111,All
-1.62777,0.222222,-2.05068,0.0222222,-1.85143,0.222222,All
-1.613,0.233333,-2.04464,0.0233333,-1.84438,0.233333,All
-1.59642,0.244444,-2.02796,0.0244444,-1.82935,0.244444,All
-1.57755,0.255556,-2.00969,0.0255556,-1.78551,0.255556,All
-1.55443,0.266667,-1.99616,0.0266667,-1.7848,0.266667,All
-1.54168,0.277778,-1.99578,0.0277778,-1.77287,0.277778,All
-1.53364,0.288889,-1.9813,0.0288889,-1.77224,0.288889,All
-1.53235,0.3,-1.96051,0.03,-1.7635,0.3,All
-1.51709,0.311111,-1.95224,0.0311111,-1.7197,0.311111,All
-1.51317,0.322222,-1.94661,0.0322222,-1.70992,0.322222,All
-1.45472,0.333333,-1.94449,0.0333333,-1.69221,0.333333,All
-1.45308,0.344444,-1.9405,0.0344444,-1.68811,0.344444,All
-1.45052,0.355556,-1.90909,0.0355556,-1.68765,0.355556,All
-1.44919,0.366667,-1.9059,0.0366667,-1.65667,0.366667,All
-1.44479,0.377778,-1.9033,0.0377778,-1.63691,0.377778,All
-1.4398,0.388889,-1.8781,0.0388889,-1.63515,0.388889,All
-1.41932,0.4,-1.86878,0.04,-1.60905,0.4,All
-1.39018,0.411111,-1.8494,0.0411111,-1.59572,0.411111,All
-1.37198,0.422222,-1.84938,0.0422222,-1.461,0.422222,All
-1.27519,0.433333,-1.83131,0.0433333,-1.45045,0.433333,All
-1.2732,0.444444,-1.81621,0.0444444,-1.4378,0.444444,All
-1.24612,0.455556,-1.80672,0.0455556,-1.34681,0.455556,All
-1.23436,0.466667,-1.80621,0.0466667,-1.32335,0.466667,All
-1.18151,0.477778,-1.80467,0.0477778,-1.30175,0.477778,All
-1.16543,0.488889,-1.77237,0.0488889,-1.2562,0.488889,All
-1.14693,0.5,-1.77102,0.05,-1.21861,0.5,All
-1.10831,0.511111,-1.7704,0.0511111,-1.20028,0.511111,All
-1.08888,0.522222,-1.75908,0.0522222,-1.17509,0.522222,All
-1.0865,0.533333,-1.75223,0.0533333,-1.17156,0.533333,All
-1.07456,0.544444,-1.74994,0.0544444,-1.1577,0.544444,All
-1.07452,0.555556,-1.74682,0.0555556,-1.14872,0.555556,All
-1.06733,0.566667,-1.73576,0.0566667,-1.14623,0.566667,All
-1.03367,0.577778,-1.72041,0.0577778,-1.13155,0.577778,All
-1.02911,0.588889,-1.70857,0.0588889,-1.06415,0.588889,All
-1.00181,0.6,-1.69974,0.06,-1.05996,0.6,All
-0.970367,0.611111,-1.69493,0.0611111,-1.01497,0.611111,All
-0.947158,0.622222,-1.69375,0.0622222,-0.981913,0.622222,All
-0.925113,0.633333,-1.69238,0.0633333,-0.963749,0.633333,All
-0.886522,0.644444,-1.68511,0.0644444,-0.954772,0.644444,All
