rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.353033,-2.28346e-08,-0.157909,1.28622,All,#4682B4,0
1,1,0.30672,-4.84806e-08,0.010546,1.2066,All,#4682B4,0
2,1,0.315637,2.9166e-08,-0.240977,0.806848,All,#4682B4,0
3,1,0.303504,4.25431e-08,-0.356057,0.56555,All,#4682B4,0
4,1,0.423397,1.73724e-08,-0.230611,0.727248,All,#4682B4,0
5,1,0.343618,6.05619e-08,-0.256833,0.901129,All,#4682B4,0
6,1,0.333951,4.26581e-08,-0.0792422,1.00266,All,#4682B4,0
7,1,0.350513,-1.05491e-07,0.152596,0.576548,All,#4682B4,0
8,1,0.457339,5.58386e-08,-0.327396,0.677475,All,#4682B4,0
9,1,0.30715,-1.82237e-08,0.0465874,0.797652,All,#4682B4,0
0,2,0.226708,1.91501e-08,-0.853036,-0.628558,All,#4682B4,0
1,2,0.251307,1.20972e-07,-1.48381,-0.669588,All,#4682B4,0
2,2,0.234407,-1.09741e-08,-0.611461,0.150088,All,#4682B4,0
3,2,0.21434,7.67468e-08,-0.709025,-0.434428,All,#4682B4,0
4,2,0.1886,-6.6344e-08,-1.09156,0.0559791,All,#4682B4,0
5,2,0.258479,1.2081e-09,-2.20232,-0.826135,All,#4682B4,0
6,2,0.198659,7.23055e-08,-0.948269,-0.26305,All,#4682B4,0
7,2,0.173592,5.52657e-08,-1.50522,-0.42723,All,#4682B4,0
8,2,0.197534,2.8761e-08,-0.281477,-1.0792,All,#4682B4,0
9,2,0.267682,-5.53681e-09,-0.211667,-0.406865,All,#4682B4,0
0,3,0.251896,-4.1057e-08,0.66662,-0.15057,All,#4682B4,0
1,3,0.236405,3.96813e-08,0.371362,-0.242631,All,#4682B4,0
2,3,0.339566,-1.03803e-08,1.0466,-0.531249,All,#4682B4,0
3,3,0.23232,-1.17597e-07,2.8173,-0.0843505,All,#4682B4,0
4,3,0.220681,2.77264e-08,0.264846,-0.103595,All,#4682B4,0
5,3,0.177981,5.87539e-08,0.567677,0.114599,All,#4682B4,0
6,3,0.279204,8.11906e-08,0.142304,-0.455086,All,#4682B4,0
7,3,0.306325,3.2459e-08,1.48289,-0.229536,All,#4682B4,0
8,3,0.241141,1.44159e-10,0.862511,-0.280188,All,#4682B4,0
