iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,46.9281,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,40.2401,1,13.3058,34.7441,21.7629,22.2765,1.47706,0.060196,0.271265,1.68395,7.28349e-08,0.738547
3,32.856,1,13.4147,37.9387,21.7629,22.9802,1.5667,0.0558324,0.277042,1.79213,5.6888e-08,0.678874
4,35.5581,1,13.5081,38.3917,21.7629,23.9161,1.58572,0.0555723,0.273292,1.65547,7.0212e-08,0.653685
5,30.5418,1,13.3695,38.8779,21.7629,22.4099,1.54723,0.0578632,0.277451,1.6474,5.1113e-08,0.726227
6,24.3896,1,13.2973,35.8384,21.7629,20.8284,1.54714,0.0517619,0.283769,1.77109,4.69937e-08,0.728922
7,25.5689,1,13.3082,31.9448,21.7629,20.6984,1.57842,0.0521556,0.278209,1.64487,5.38118e-08,0.681503
8,30.3794,1,13.3554,32.0275,21.7629,21.8165,1.65817,0.0513438,0.277039,1.60458,5.3366e-08,0.722052
9,24.6796,1,13.3628,32.2499,21.7629,21.8687,1.7024,0.0509686,0.273803,1.48585,4.83184e-08,0.663489
10,28.6263,1,13.172,33.3569,21.7629,20.6692,1.58047,0.0585184,0.267488,1.65544,4.47708e-08,0.696821
11,29.3654,1,13.1323,37.4866,21.7629,23.9055,1.67238,0.0539249,0.270728,1.70259,4.0431e-08,0.753638
12,18.5302,1,13.2958,39.6616,21.7629,22.6979,1.63319,0.0522908,0.267123,1.7374,3.53002e-08,0.720683
13,22.5277,1,13.4233,41.3573,21.7629,21.1728,1.66505,0.056788,0.264004,1.65763,3.56115e-08,0.678763
14,27.7464,1,13.5214,38.9998,21.7629,22.595,1.54136,0.0604077,0.272558,1.85268,3.79799e-08,0.741453
15,21.264,1,13.4155,36.4723,21.7629,22.2974,1.54128,0.0583113,0.273671,1.80008,3.59706e-08,0.724877
16,14.0148,1,13.3492,34.7501,21.7629,22.3493,1.67281,0.0528548,0.267261,1.63745,3.15204e-08,0.662475
17,13.7782,1,13.4546,34.9516,21.7629,22.3167,1.58403,0.0557268,0.274271,1.66995,3.04476e-08,0.7012
18,8.0778,1,13.3809,36.3149,21.7629,22.3626,1.58404,0.0544712,0.278139,1.65463,2.56951e-08,0.700031
19,12.5795,1,13.536,35.5543,21.7629,22.1693,1.55361,0.0604412,0.268739,1.66837,2.6262e-08,0.709618
20,9.78631,1,13.3417,32.8262,21.7629,22.7606,1.4733,0.059906,0.2775,1.6203,2.79425e-08,0.718699
21,9.97822,1,13.3857,36.3689,21.7629,22.8206,1.57435,0.055034,0.278143,1.68392,2.78068e-08,0.695299
22,7.75727,1,13.3978,32.2673,21.7629,22.4608,1.57434,0.0534611,0.285344,1.61448,2.75509e-08,0.69596
23,19.2321,1,13.2879,37.4512,21.7629,21.8632,1.72532,0.0534514,0.292397,1.82804,2.71269e-08,0.635799
24,16.6402,1,13.4125,35.6571,21.7629,22.0785,1.65851,0.0525435,0.292505,1.80826,2.83538e-08,0.687705
25,17.0639,1,13.3462,36.8058,21.7629,22.5514,1.56258,0.0530328,0.279684,1.96177,3.26229e-08,0.709715
26,21.4127,1,13.4768,41.9291,21.7629,23.8082,1.56259,0.0515981,0.282596,2.06902,3.72167e-08,0.704431
27,12.733,1,13.3829,40.5722,21.7629,23.7349,1.62055,0.0475665,0.278216,1.99131,3.45394e-08,0.645419
28,15.0109,1,13.3305,33.9004,21.7629,22.0905,1.63972,0.0499706,0.268388,1.83287,3.69253e-08,0.629729
29,24.0106,1,13.3484,35.4608,21.7629,21.1201,1.75812,0.0491731,0.270562,1.66072,4.03213e-08,0.674212
30,19.6729,1,13.3937,35.8874,21.7629,22.8211,1.70247,0.0500369,0.27107,1.62118,4.13602e-08,0.6431
31,13.2227,1,13.2277,33.4849,21.7629,23.5569,1.62782,0.0493745,0.267245,1.5649,4.41197e-08,0.615876
32,23.9757,1,13.2453,31.21,21.7629,22.5061,1.62779,0.0500069,0.276522,1.63502,5.3048e-08,0.676494
33,18.3634,1,13.3393,36.5031,21.7629,22.3072,1.55021,0.0493391,0.281221,1.70418,5.38528e-08,0.627051
34,27.006,1,13.4095,34.6655,21.7629,21.7821,1.5503,0.0531576,0.275005,1.77209,6.15135e-08,0.606562
35,31.9358,1,13.4239,32.6226,21.7629,24.2642,1.58842,0.0572269,0.263634,1.65274,6.1799e-08,0.620041
36,29.7676,1,13.282,34.4477,21.7629,22.1026,1.54853,0.052539,0.270227,1.72322,6.90384e-08,0.634095
37,30.9502,1,13.408,41.0155,21.7629,22.3585,1.64009,0.0503253,0.271413,1.75625,6.25404e-08,0.651698
38,38.0362,1,13.3325,37.1437,21.7629,23.5865,1.67219,0.0500229,0.266459,1.89512,7.26539e-08,0.625275
39,30.3358,1,13.3208,33.1972,21.7629,21.8344,1.577,0.0498285,0.270833,1.72217,7.14367e-08,0.666712
40,31.0637,1,13.3973,42.4302,21.7629,21.4305,1.50548,0.0524891,0.289602,1.888,6.68887e-08,0.655981
41,36.3192,1,13.3232,47.3776,21.7629,22.5049,1.55686,0.0534302,0.266759,1.79002,7.2961e-08,0.699473
42,38.521,1,13.357,40.2549,21.7629,22.1657,1.60212,0.0537572,0.276652,1.72531,7.02582e-08,0.689813
43,28.9734,1,13.3631,36.1228,21.7629,21.6378,1.52435,0.0551545,0.260443,1.82277,5.89564e-08,0.675999
44,28.8358,1,13.455,35.4458,21.7629,21.1061,1.47314,0.057334,0.27429,1.863,5.28492e-08,0.712002
45,29.1697,1,13.3759,40.8887,21.7629,22.6756,1.47317,0.0588737,0.272897,1.62948,6.33837e-08,0.653354
46,35.5519,1,13.3458,38.9547,21.7629,22.2344,1.47318,0.059658,0.269114,1.8188,6.90333e-08,0.654289
47,29.2839,1,13.3204,34.6433,21.7629,21.5201,1.52076,0.0545965,0.268299,1.71795,6.29877e-08,0.677797
48,23.7321,1,13.2239,33.6161,21.7629,22.1553,1.52072,0.0528586,0.273307,1.64946,5.80226e-08,0.673343
49,22.7917,1,13.2746,32.3813,21.7629,21.4007,1.52071,0.053311,0.260527,1.69303,5.87e-08,0.664395
50,28.3009,1,13.3204,34.3439,21.7629,21.6517,1.55425,0.0511914,0.268308,1.66231,6.66817e-08,0.697539
