Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.01767,-0.0750341,0.0203672,-0.773549,-0.0383528,0.0695666,-1.41832,-0.0905637,-0.0795649,-0.471215,0.684332,0.0406874,-0.773549,0.233027,-0.0124089,-1.41832,-0.698338,-0.353985,-0.471215,0.299339,0.0463633,-2.01767,-0.0736009,-0.00547433,-1.41832,-0.0451289,-0.144624,-0.471215,0.132139,-0.200432,-2.01767,-0.23969,-0.364737,-0.773549,-0.269726,-0.50016
-1.97447,-0.0583134,0.0200063,-0.756805,-0.0335528,0.0681333,-1.38767,-0.11744,-0.0777966,-0.461507,0.494596,0.0398446,-0.756805,0.314518,-0.0121511,-1.38767,-0.683664,-0.346462,-0.461507,0.369822,0.0453759,-1.97447,-0.0480087,-0.00539823,-1.38767,-0.0682297,-0.141586,-0.461507,0.246087,-0.195891,-1.97447,-0.229184,-0.356462,-0.756805,-0.264559,-0.488837
-1.93127,-0.0423472,0.0196453,-0.740061,-0.0287529,0.0667,-1.35702,-0.139094,-0.0760282,-0.451799,0.350007,0.0390019,-0.740061,0.396008,-0.0118932,-1.35702,-0.66418,-0.338938,-0.451799,0.403841,0.0443885,-1.93127,-0.0237952,-0.00532214,-1.35702,-0.0882611,-0.138549,-0.451799,0.297485,-0.19135,-1.93127,-0.219999,-0.348188,-0.740061,-0.259392,-0.477515
-1.88807,-0.031863,0.0192844,-0.723317,-0.023953,0.0652667,-1.32637,-0.150824,-0.0742599,-0.442091,0.235024,0.0381591,-0.723317,0.477498,-0.0116353,-1.32637,-0.635885,-0.331415,-0.442091,0.414308,0.0434011,-1.88807,-0.00958134,-0.00524605,-1.32637,-0.102324,-0.135511,-0.442091,0.308672,-0.186809,-1.88807,-0.22031,-0.339913,-0.723317,-0.254225,-0.466193
-1.84487,-0.0230906,0.0189234,-0.706574,-0.019153,0.0638334,-1.29572,-0.157936,-0.0724916,-0.432383,0.120041,0.0373163,-0.706574,0.558989,-0.0113774,-1.29572,-0.603667,-0.323891,-0.432383,0.424775,0.0424137,-1.84487,0.00152288,-0.00516996,-1.29572,-0.113534,-0.132474,-0.432383,0.319858,-0.182268,-1.84487,-0.223504,-0.331638,-0.706574,-0.249058,-0.45487
-1.80167,-0.0189391,0.0185625,-0.68983,-0.0143531,0.0624001,-1.26507,-0.158685,-0.0707233,-0.422675,0.0479368,0.0364736,-0.68983,0.640479,-0.0111195,-1.26507,-0.566296,-0.316368,-0.422675,0.403257,0.0414263,-1.80167,0.00427552,-0.00509387,-1.26507,-0.120708,-0.129437,-0.422675,0.277557,-0.177727,-1.80167,-0.23421,-0.323364,-0.68983,-0.243892,-0.443548
-1.75847,-0.0151861,0.0182015,-0.673086,-0.0173781,0.0609668,-1.23442,-0.150241,-0.068955,-0.412967,0.00231409,0.0356308,-0.673086,0.618593,-0.0108616,-1.23442,-0.522449,-0.308845,-0.412967,0.363281,0.0404389,-1.75847,0.00630965,-0.00501778,-1.23442,-0.121645,-0.126399,-0.412967,0.20512,-0.173186,-1.75847,-0.245553,-0.315089,-0.673086,-0.254036,-0.432225
-1.71527,-0.0144357,0.0178406,-0.656342,-0.0210373,0.0595335,-1.20378,-0.141797,-0.0671866,-0.403259,-0.0212835,0.0347881,-0.656342,0.588328,-0.0106037,-1.20378,-0.478603,-0.301321,-0.403259,0.309666,0.0394515,-1.71527,0.0029697,-0.00494169,-1.20378,-0.122581,-0.123362,-0.403259,0.111454,-0.168645,-1.71527,-0.261442,-0.306815,-0.656342,-0.265422,-0.420903
-1.67207,-0.0162389,0.0174796,-0.639598,-0.0246964,0.0581001,-1.17313,-0.133353,-0.0654183,-0.393551,-0.0288174,0.0339453,-0.639598,0.558063,-0.0103458,-1.17313,-0.434756,-0.293798,-0.393551,0.247617,0.0384641,-1.67207,-0.00487953,-0.0048656,-1.17313,-0.123518,-0.120324,-0.393551,0.00568389,-0.164104,-1.67207,-0.280811,-0.29854,-0.639598,-0.276808,-0.409581
-1.62887,-0.0192839,0.0171187,-0.622855,-0.0283556,0.0566668,-1.14248,-0.12062,-0.06365,-0.383843,-0.0198558,0.0331025,-0.622855,0.527798,-0.0100879,-1.14248,-0.388941,-0.286274,-0.383843,0.179665,0.0374767,-1.62887,-0.0148993,-0.00478951,-1.14248,-0.121103,-0.117287,-0.383843,-0.106345,-0.159563,-1.62887,-0.301728,-0.290266,-0.622855,-0.288193,-0.398258
-1.58567,-0.0234049,0.0167577,-0.606111,-0.0320148,0.0552335,-1.11183,-0.104787,-0.0618817,-0.374135,-0.00382286,0.0322598,-0.606111,0.497533,-0.00983006,-1.11183,-0.343246,-0.278751,-0.374135,0.109601,0.0364893,-1.58567,-0.0267307,-0.00471342,-1.11183,-0.115617,-0.11425,-0.374135,-0.220119,-0.155022,-1.58567,-0.323551,-0.281991,-0.606111,-0.299579,-0.386936
-1.54246,-0.0289255,0.0163968,-0.589367,-0.035674,0.0538002,-1.08118,-0.0883494,-0.0601133,-0.364427,0.0195909,0.031417,-0.589367,0.467269,-0.00957217,-1.08118,-0.298715,-0.271227,-0.364427,0.041756,0.0355018,-1.54246,-0.0409188,-0.00463733,-1.08118,-0.109054,-0.111212,-0.364427,-0.325822,-0.150481,-1.54246,-0.346551,-0.273716,-0.589367,-0.310965,-0.375614
-1.49926,-0.0344575,0.0160358,-0.572623,-0.0393332,0.0523669,-1.05053,-0.0719114,-0.058345,-0.354719,0.0487132,0.0305742,-0.572623,0.437004,-0.00931428,-1.05053,-0.254183,-0.263704,-0.354719,-0.0243723,0.0345144,-1.49926,-0.0551092,-0.00456124,-1.05053,-0.10249,-0.108175,-0.354719,-0.425282,-0.145941,-1.49926,-0.369453,-0.265442,-0.572623,-0.32235,-0.364291
-1.45606,-0.040543,0.0156749,-0.555879,-0.0429923,0.0509336,-1.01988,-0.0562675,-0.0565767,-0.345011,0.0797234,0.0297315,-0.555879,0.406739,-0.00905639,-1.01988,-0.213626,-0.256181,-0.345011,-0.0832743,0.033527,-1.45606,-0.0694086,-0.00448515,-1.01988,-0.0950325,-0.105137,-0.345011,-0.507785,-0.1414,-1.45606,-0.387593,-0.257167,-0.555879,-0.333736,-0.352969
-1.41286,-0.0466285,0.0153139,-0.539136,-0.0466515,0.0495003,-0.989231,-0.0430642,-0.0548084,-0.335303,0.109852,0.0288887,-0.539136,0.376474,-0.0087985,-0.989231,-0.178829,-0.248657,-0.335303,-0.130251,0.0325396,-1.41286,-0.083708,-0.00440906,-0.989231,-0.0875343,-0.1021,-0.335303,-0.563985,-0.136859,-1.41286,-0.405733,-0.248893,-0.539136,-0.345121,-0.341646
-1.36966,-0.052714,0.014953,-0.522392,-0.0503107,0.048067,-0.958581,-0.030884,-0.05304,-0.325595,0.135529,0.0280459,-0.522392,0.346209,-0.00854061,-0.958581,-0.146071,-0.241134,-0.325595,-0.163177,0.0315522,-1.36966,-0.0980075,-0.00433297,-0.958581,-0.0801772,-0.0990624,-0.325595,-0.590633,-0.132318,-1.36966,-0.423873,-0.240618,-0.522392,-0.356507,-0.330324
