pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.3643,0.149408,-2.53754,0.0229412,-1.64061,0.0525528,All
-0.873471,0.647437,-2.33735,0.0286765,-1.17546,0.420422,All
-0.382647,0.448225,-2.13716,0.0401471,-0.710324,0.472975,All
0.108178,0.323718,-1.93697,0.0630884,-0.245183,0.394146,All
0.599003,0.224113,-1.73678,0.0630884,0.219958,0.315317,All
1.08983,0.17431,-1.53659,0.0802943,0.685098,0.28904,All
1.58065,0.124507,-1.3364,0.149118,1.15024,0.157658,All
2.07148,0.0747042,-1.13621,0.235148,1.61538,0.131382,All
2.5623,0.0498028,-0.93602,0.217942,2.08052,0.0788292,All
3.05313,0.0249014,-0.73583,0.286765,2.54566,0.0525528,All
,,-0.535641,0.390001,,,All
,,-0.335451,0.321177,,,All
,,-0.135262,0.344118,,,All
,,0.064928,0.46456,,,All
,,0.265118,0.47603,,,All
,,0.465307,0.395736,,,All
,,0.665497,0.309706,,,All
,,0.865686,0.355589,,,All
,,1.06588,0.252353,,,All
,,1.26607,0.18353,,,All
,,1.46625,0.154853,,,All
,,1.66644,0.0975002,,,All
,,1.86663,0.0516177,,,All
,,2.06682,0.0401471,,,All
,,2.26701,0.0688237,,,All
,,2.4672,0.0344118,,,All
,,2.66739,0.0114706,,,All
,,2.86758,0.0114706,,,All
,,3.06777,0,,,All
,,3.26796,0.0114706,,,All
