Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.96271,0,8.34287,0,2.3741,0.00666667,2.05703,0,All
8.18168,0.00666667,10.2601,0.00666667,3.05276,0.0133333,2.3518,0.00666667,All
8.24792,0.0133333,13.9175,0.0133333,3.60557,0.02,2.52911,0.0133333,All
8.36224,0.02,14.0598,0.02,3.61141,0.0266667,2.73045,0.02,All
8.5393,0.0266667,14.0937,0.0266667,4.02954,0.0333333,2.82141,0.0266667,All
8.57032,0.0333333,14.5769,0.0333333,4.39478,0.04,3.02145,0.0333333,All
8.59049,0.04,14.7493,0.04,5.06532,0.0466667,3.21714,0.04,All
8.60752,0.0466667,14.8544,0.0466667,5.18942,0.0533333,3.38228,0.0466667,All
8.69688,0.0533333,15.1387,0.0533333,5.28673,0.06,3.52242,0.0533333,All
8.77017,0.06,15.1553,0.06,5.48347,0.0666667,3.52613,0.06,All
8.94018,0.0666667,15.404,0.0666667,5.64171,0.0733333,3.84438,0.0666667,All
9.32035,0.0733333,15.7073,0.0733333,5.74774,0.08,3.86142,0.0733333,All
9.60594,0.08,15.8774,0.08,5.91218,0.0866667,3.89431,0.08,All
9.66547,0.0866667,16.0619,0.0866667,6.14692,0.0933333,3.9184,0.0866667,All
9.68357,0.0933333,16.5513,0.0933333,6.76205,0.1,4.49769,0.0933333,All
9.74584,0.1,16.8134,0.1,6.89122,0.106667,4.59488,0.1,All
9.76596,0.106667,17.0682,0.106667,8.02427,0.113333,4.66959,0.106667,All
9.78034,0.113333,17.23,0.113333,9.54354,0.12,4.84864,0.113333,All
9.83032,0.12,17.2556,0.12,9.64952,0.126667,4.85389,0.12,All
9.84288,0.126667,17.4735,0.126667,9.88213,0.133333,4.92181,0.126667,All
9.86888,0.133333,17.6737,0.133333,9.92146,0.14,5.16505,0.133333,All
9.87319,0.14,17.7486,0.14,10.0857,0.146667,5.46157,0.14,All
9.87831,0.146667,17.8902,0.146667,10.3126,0.153333,5.47564,0.146667,All
9.92602,0.153333,17.9255,0.153333,10.6823,0.16,5.59023,0.153333,All
9.92651,0.16,18.1145,0.16,10.7828,0.166667,5.87679,0.16,All
9.93106,0.166667,18.1796,0.166667,10.9144,0.173333,6.12654,0.166667,All
9.95251,0.173333,18.444,0.173333,11.0457,0.18,6.19534,0.173333,All
9.95925,0.18,18.4689,0.18,11.7676,0.186667,6.24722,0.18,All
10.0597,0.186667,18.6396,0.186667,11.8036,0.193333,6.29585,0.186667,All
10.0814,0.193333,18.823,0.193333,12.209,0.2,6.40064,0.193333,All
10.1855,0.2,18.8357,0.2,12.5743,0.206667,6.41097,0.2,All
10.2918,0.206667,19.215,0.206667,12.6491,0.213333,6.52598,0.206667,All
10.2938,0.213333,19.4153,0.213333,12.7426,0.22,6.54925,0.213333,All
10.3338,0.22,19.6017,0.22,13.0809,0.226667,6.78602,0.22,All
10.3678,0.226667,19.8528,0.226667,13.3042,0.233333,6.79748,0.226667,All
10.4034,0.233333,19.945,0.233333,13.4845,0.24,6.88382,0.233333,All
10.4071,0.24,20.1758,0.24,13.5166,0.246667,7.07603,0.24,All
10.542,0.246667,20.3058,0.246667,13.8836,0.253333,7.1927,0.246667,All
10.5582,0.253333,20.3545,0.253333,14.4767,0.26,7.19463,0.253333,All
10.7066,0.26,20.489,0.26,15.3136,0.266667,7.51844,0.26,All
10.7592,0.266667,20.5319,0.266667,15.5075,0.273333,7.69812,0.266667,All
10.7665,0.273333,20.58,0.273333,15.8932,0.28,8.06633,0.273333,All
11.0379,0.28,20.5816,0.28,15.9682,0.286667,8.11168,0.28,All
11.1686,0.286667,20.5953,0.286667,16.1475,0.293333,8.34194,0.286667,All
11.2767,0.293333,20.6608,0.293333,16.1753,0.3,8.38981,0.293333,All
11.3729,0.3,20.6865,0.3,16.2663,0.306667,8.50431,0.3,All
11.3756,0.306667,20.8724,0.306667,16.6005,0.313333,8.51943,0.306667,All
11.4249,0.313333,20.8905,0.313333,16.9532,0.32,8.70779,0.313333,All
11.5598,0.32,20.9116,0.32,16.9733,0.326667,8.79689,0.32,All
11.5683,0.326667,20.9632,0.326667,17.566,0.333333,8.86999,0.326667,All
11.6468,0.333333,21.0143,0.333333,17.7712,0.34,8.91198,0.333333,All
11.6869,0.34,21.0392,0.34,18.1088,0.346667,8.93904,0.34,All
11.733,0.346667,21.2411,0.346667,18.2585,0.353333,8.9892,0.346667,All
11.7585,0.353333,21.311,0.353333,18.3987,0.36,9.27927,0.353333,All
11.7982,0.36,21.3399,0.36,18.6283,0.366667,9.55026,0.36,All
11.8537,0.366667,21.3742,0.366667,19.3543,0.373333,9.59809,0.366667,All
12.0245,0.373333,21.5027,0.373333,19.376,0.38,9.63627,0.373333,All
12.0308,0.38,21.5551,0.38,19.6643,0.386667,9.71731,0.38,All
12.0559,0.386667,21.8563,0.386667,19.7178,0.393333,9.74343,0.386667,All
12.0769,0.393333,21.898,0.393333,20.4664,0.4,9.77853,0.393333,All
12.106,0.4,21.945,0.4,21.3176,0.406667,9.79056,0.4,All
