Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
4.96271,0.00020255,6.49385e-05,8.34287,0.000251352,0.000162292,2.3741,0.00465144,0.00302983,2.05703,0.0227985,0.0153106,All
5.28585,0.000463676,0.00016775,8.97286,0.000546988,0.000404127,7.14474,0.0241472,0.0768583,2.80247,0.0351682,0.0370745,All
5.60899,0.000958577,0.00038967,9.60285,0.00106978,0.000899103,11.9154,0.0287416,0.207626,3.54792,0.0445033,0.0669741,All
5.93213,0.00181543,0.000826161,10.2328,0.0019124,0.00181919,16.686,0.0262759,0.340225,4.29337,0.0506886,0.102637,All
6.25528,0.00318688,0.00161834,10.8628,0.00316725,0.00339534,21.4567,0.0221057,0.455797,5.03882,0.0542376,0.14189,All
6.57842,0.00523604,0.00295882,11.4928,0.00491296,0.00591311,26.2273,0.0180454,0.551378,5.78427,0.0557709,0.183,All
6.90156,0.00811747,0.00509207,12.1228,0.0072017,0.00969984,30.9979,0.0145847,0.628947,6.52971,0.0558399,0.224676,All
7.22471,0.0119562,0.00830831,12.7528,0.0100498,0.0151048,35.7686,0.011773,0.691572,7.27516,0.054885,0.265997,All
7.54785,0.0168285,0.0129308,13.3828,0.0134334,0.0224751,40.5392,0.00953012,0.742182,8.02061,0.0532408,0.306333,All
7.87099,0.0227479,0.0192974,14.0128,0.0172888,0.03213,45.3098,0.00775102,0.783239,8.76606,0.0511546,0.345265,All
8.19413,0.0296579,0.0277393,14.6428,0.0215179,0.0443373,50.0805,0.00633922,0.816719,9.51151,0.0488055,0.382534,All
8.51728,0.0374327,0.0385582,15.2727,0.0259967,0.0592945,54.8511,0.00521509,0.844179,10.257,0.0463217,0.417995,All
8.84042,0.0458856,0.0520048,15.9027,0.0305856,0.0771156,59.6218,0.00431561,0.866835,11.0024,0.0437933,0.451584,All
9.16356,0.0547824,0.0682613,16.5327,0.0351402,0.0978244,64.3924,0.00359185,0.885635,11.7478,0.0412829,0.483291,All
9.4867,0.0638592,0.0874293,17.1627,0.0395211,0.121355,69.163,0.00300607,0.901324,12.4933,0.0388326,0.513148,All
9.80985,0.0728403,0.109522,17.7927,0.0436022,0.147557,73.9337,0.00252915,0.914489,13.2387,0.0364702,0.541209,All
10.133,0.0814569,0.134466,18.4227,0.0472764,0.176207,78.7043,0.00213861,0.925593,13.9842,0.0342127,0.567547,All
10.4561,0.0894622,0.162101,19.0527,0.0504598,0.207021,83.4749,0.00181701,0.935004,14.7296,0.0320698,0.592245,All
10.7793,0.0966438,0.192195,19.6827,0.053093,0.239669,88.2456,0.00155074,0.943017,15.4751,0.0300458,0.615389,All
11.1024,0.102832,0.224453,20.3126,0.0551411,0.273794,93.0162,0.00132916,0.949871,16.2205,0.0281415,0.63707,All
11.4256,0.107904,0.258533,20.9426,0.0565918,0.30902,97.7869,0.00114385,0.955757,16.966,0.0263547,0.657375,All
11.7487,0.111785,0.294061,21.5726,0.0574532,0.344974,102.557,0.000988146,0.960831,17.7114,0.024682,0.67639,All
12.0718,0.114447,0.330647,22.2026,0.0577502,0.381291,107.328,0.000856738,0.965223,18.4569,0.0231185,0.6942,All
12.395,0.115902,0.367897,22.8326,0.0575211,0.417628,112.099,0.000745364,0.969038,19.2023,0.0216589,0.710883,All
12.7181,0.116198,0.405428,23.4626,0.0568141,0.453666,116.869,0.000650589,0.972361,19.9478,0.0202974,0.726515,All
13.0413,0.115414,0.442877,24.0926,0.0556839,0.489123,121.64,0.00056963,0.975267,20.6932,0.0190281,0.741167,All
13.3644,0.113647,0.479912,24.7226,0.0541889,0.52375,126.411,0.00050022,0.977815,21.4387,0.0178454,0.754906,All
13.6876,0.111013,0.516233,25.3525,0.0523886,0.557336,131.181,0.000440505,0.980055,22.1841,0.0167434,0.767793,All
14.0107,0.107634,0.551578,25.9825,0.0503413,0.589707,135.952,0.00038896,0.982031,22.9296,0.0157167,0.779887,All
14.3338,0.103637,0.585729,26.6125,0.0481029,0.620725,140.723,0.000344327,0.983777,23.675,0.0147601,0.791242,All
14.657,0.0991448,0.618504,27.2425,0.0457254,0.650286,145.493,0.000305562,0.985325,24.4205,0.0138687,0.801909,All
14.9801,0.0942782,0.649764,27.8725,0.0432562,0.678318,150.264,0.000271797,0.986701,25.1659,0.0130378,0.811934,All
15.3033,0.0891484,0.679406,28.5025,0.0407376,0.704777,155.035,0.000242304,0.987925,25.9114,0.0122631,0.821361,All
15.6264,0.0838569,0.707362,29.1325,0.0382064,0.729644,159.805,0.000216476,0.989018,26.6568,0.0115406,0.83023,All
15.9496,0.078494,0.733594,29.7625,0.0356943,0.752921,164.576,0.0001938,0.989996,27.4023,0.0108664,0.838579,All
16.2727,0.0731382,0.758092,30.3925,0.0332277,0.774628,169.346,0.000173842,0.990872,28.1477,0.010237,0.846442,All
16.5958,0.0678566,0.78087,31.0224,0.0308283,0.794801,174.117,0.000156236,0.991658,28.8931,0.0096493,0.853851,All
16.919,0.0627042,0.801961,31.6524,0.0285132,0.813488,178.888,0.00014067,0.992366,29.6386,0.00910017,0.860838,All
17.2421,0.0577258,0.821414,32.2824,0.0262956,0.830747,183.658,0.000126877,0.993003,30.384,0.00858683,0.867428,All
17.5653,0.0529559,0.839291,32.9124,0.024185,0.846643,188.429,0.000114631,0.993579,31.1295,0.00810673,0.873648,All
17.8884,0.0484199,0.855664,33.5424,0.0221878,0.861244,193.2,0.000103736,0.994099,31.8749,0.00765747,0.879522,All
18.2116,0.0441357,0.870611,34.1724,0.0203077,0.874623,197.97,9.40243e-05,0.99457,32.6204,0.00723685,0.885071,All
18.5347,0.0401137,0.884216,34.8024,0.0185461,0.886856,202.741,8.53514e-05,0.994998,33.3658,0.00684283,0.890318,All
18.8578,0.036359,0.896565,35.4324,0.0169028,0.898016,207.512,7.75923e-05,0.995386,34.1113,0.00647355,0.89528,All
19.181,0.0328714,0.907743,36.0623,0.0153756,0.908177,212.282,7.06386e-05,0.99574,34.8567,0.00612725,0.899975,All
19.5041,0.0296469,0.917837,36.6923,0.0139615,0.917412,217.053,6.43964e-05,0.996061,35.6022,0.00580234,0.90442,All
19.8273,0.0266784,0.926931,37.3223,0.0126563,0.925791,221.823,5.87838e-05,0.996355,36.3476,0.00549734,0.90863,All
20.1504,0.0239561,0.935106,37.9523,0.0114553,0.933381,226.594,5.37295e-05,0.996623,37.0931,0.00521086,0.912621,All
20.4736,0.0214688,0.942439,38.5823,0.0103533,0.940245,231.365,4.91709e-05,0.996868,37.8385,0.00494166,0.916404,All
20.7967,0.0192037,0.949005,39.2123,0.00934457,0.946445,236.135,4.50534e-05,0.997093,38.584,0.00468854,0.919992,All
21.1198,0.0171473,0.954873,39.8423,0.00842349,0.952038,240.906,4.13291e-05,0.997299,39.3294,0.00445043,0.923397,All
21.443,0.0152858,0.960108,40.4723,0.00758424,0.957076,245.677,3.79557e-05,0.997488,40.0749,0.00422632,0.926631,All
21.7661,0.0136052,0.964771,41.1023,0.00682111,0.96161,250.447,3.48962e-05,0.997662,40.8203,0.00401528,0.929702,All
22.0893,0.0120916,0.968919,41.7322,0.00612847,0.965685,255.218,3.21177e-05,0.997821,41.5658,0.00381645,0.93262,All
22.4124,0.0107317,0.972602,42.3622,0.00550091,0.969345,259.989,2.95912e-05,0.997968,42.3112,0.00362903,0.935394,All
22.7356,0.00951244,0.975869,42.9922,0.00493322,0.972629,264.759,2.7291e-05,0.998104,43.0567,0.00345227,0.938033,All
23.0587,0.00842147,0.978764,43.6222,0.00442045,0.975572,269.53,2.51945e-05,0.998229,43.8021,0.0032855,0.940544,All
23.3818,0.00744714,0.981325,44.2522,0.00395793,0.978209,274.3,2.32813e-05,0.998345,44.5476,0.00312806,0.942934,All
23.705,0.0065785,0.983588,44.8822,0.00354127,0.980569,279.071,2.15334e-05,0.998452,45.293,0.00297937,0.94521,All
24.0281,0.00580535,0.985587,45.5122,0.00316637,0.98268,283.842,1.99349e-05,0.99855,46.0384,0.00283888,0.947378,All
24.3513,0.00511825,0.987349,46.1422,0.00282942,0.984566,288.612,1.84714e-05,0.998642,46.7839,0.00270607,0.949444,All
24.6744,0.0045085,0.988903,46.7721,0.00252689,0.986252,293.383,1.713e-05,0.998727,47.5293,0.00258046,0.951414,All
24.9976,0.00396811,0.990271,47.4021,0.00225552,0.987757,298.154,1.58995e-05,0.998806,48.2748,0.00246162,0.953293,All
25.3207,0.00348979,0.991474,48.0321,0.00201231,0.9891,302.924,1.47694e-05,0.998879,49.0202,0.00234912,0.955086,All
25.6438,0.00306691,0.992532,48.6621,0.00179452,0.990298,307.695,1.37307e-05,0.998947,49.7657,0.00224259,0.956797,All
25.967,0.00269346,0.993461,49.2921,0.00159965,0.991366,312.466,1.27749e-05,0.99901,50.5111,0.00214166,0.958431,All
26.2901,0.00236399,0.994277,49.9221,0.0014254,0.992317,317.236,1.18948e-05,0.999069,51.2566,0.00204599,0.959991,All
26.6133,0.0020736,0.994993,50.5521,0.00126969,0.993165,322.007,1.10835e-05,0.999123,52.002,0.00195528,0.961482,All
26.9364,0.00181788,0.995621,51.1821,0.00113064,0.993921,326.777,1.03351e-05,0.999174,52.7475,0.00186924,0.962907,All
27.2596,0.00159289,0.996172,51.8121,0.00100653,0.994593,331.548,9.64409e-06,0.999222,53.4929,0.00178758,0.96427,All
27.5827,0.00139508,0.996654,52.442,0.000895809,0.995192,336.319,9.00552e-06,0.999267,54.2384,0.00171006,0.965573,All
27.9058,0.00122131,0.997076,53.072,0.000797085,0.995724,341.089,8.41493e-06,0.999308,54.9838,0.00163644,0.966821,All
28.229,0.00106874,0.997445,53.702,0.000709094,0.996198,345.86,7.86831e-06,0.999347,55.7293,0.00156649,0.968014,All
28.5521,0.000934886,0.997769,54.332,0.0006307,0.99662,350.631,7.36197e-06,0.999383,56.4747,0.00150001,0.969157,All
28.8753,0.000817512,0.998051,54.962,0.000560882,0.996995,355.401,6.8926e-06,0.999417,57.2202,0.0014368,0.970251,All
29.1984,0.000714648,0.998298,55.592,0.000498723,0.997328,360.172,6.45717e-06,0.999449,57.9656,0.00137668,0.9713,All
29.5216,0.000624546,0.998514,56.222,0.000443398,0.997625,364.943,6.05293e-06,0.999479,58.7111,0.00131947,0.972305,All
29.8447,0.000545659,0.998703,56.852,0.00039417,0.997888,369.713,5.67739e-06,0.999507,59.4565,0.00126501,0.973268,All
30.1678,0.000476622,0.998868,57.4819,0.000350377,0.998122,374.484,5.32826e-06,0.999533,60.202,0.00121316,0.974191,All
30.491,0.00041623,0.999012,58.1119,0.000311429,0.998331,379.254,5.00346e-06,0.999558,60.9474,0.00116378,0.975077,All
30.8141,0.000363418,0.999138,58.7419,0.000276796,0.998516,384.025,4.7011e-06,0.999581,61.6929,0.00111672,0.975927,All
31.1373,0.000317252,0.999248,59.3719,0.000246005,0.99868,388.796,4.41944e-06,0.999603,62.4383,0.00107186,0.976742,All
31.4604,0.000276908,0.999344,60.0019,0.000218634,0.998826,393.566,4.1569e-06,0.999623,63.1838,0.00102909,0.977525,All
31.7835,0.000241662,0.999427,60.6319,0.000194307,0.998956,398.337,3.91202e-06,0.999642,63.9292,0.0009883,0.978277,All
32.1067,0.000210877,0.9995,61.2619,0.000172688,0.999072,403.108,3.68348e-06,0.99966,64.6746,0.000949379,0.978999,All
32.4298,0.000183996,0.999564,61.8919,0.000153476,0.999174,407.878,3.47006e-06,0.999677,65.4201,0.000912233,0.979693,All
32.753,0.000160527,0.99962,62.5218,0.000136405,0.999266,412.649,3.27063e-06,0.999694,66.1655,0.000876769,0.98036,All
33.0761,0.000140043,0.999668,63.1518,0.000121238,0.999347,417.42,3.08418e-06,0.999709,66.911,0.000842901,0.981001,All
33.3993,0.000122166,0.99971,63.7818,0.000107763,0.999419,422.19,2.90976e-06,0.999723,67.6564,0.000810546,0.981617,All
33.7224,0.000106567,0.999747,64.4118,9.57909e-05,0.999483,426.961,2.7465e-06,0.999736,68.4019,0.000779629,0.982209,All
34.0455,9.29572e-05,0.999779,65.0418,8.51549e-05,0.99954,431.732,2.5936e-06,0.999749,69.1473,0.000750076,0.982779,All
34.3687,8.10847e-05,0.999808,65.6718,7.57057e-05,0.99959,436.502,2.45033e-06,0.999761,69.8928,0.000721818,0.983328,All
34.6918,7.07286e-05,0.999832,66.3018,6.73109e-05,0.999635,441.273,2.31601e-06,0.999773,70.6382,0.000694792,0.983856,All
35.015,6.16959e-05,0.999853,66.9318,5.98526e-05,0.999675,446.043,2.19002e-06,0.999783,71.3837,0.000668936,0.984364,All
35.3381,5.3818e-05,0.999872,67.5618,5.32261e-05,0.999711,450.814,2.07177e-06,0.999794,72.1291,0.000644192,0.984854,All
35.6613,4.69476e-05,0.999888,68.1917,4.73385e-05,0.999742,455.585,1.96075e-06,0.999803,72.8746,0.000620507,0.985325,All
35.9844,4.09561e-05,0.999902,68.8217,4.21071e-05,0.999771,460.355,1.85644e-06,0.999812,73.62,0.000597828,0.985779,All
36.3075,3.57312e-05,0.999915,69.4517,3.74584e-05,0.999796,465.126,1.75841e-06,0.999821,74.3655,0.000576107,0.986216,All
36.6307,3.11748e-05,0.999926,70.0817,3.33272e-05,0.999818,469.897,1.66623e-06,0.999829,75.1109,0.000555298,0.986638,All
36.9538,2.72014e-05,0.999935,70.7117,2.96556e-05,0.999838,474.667,1.57951e-06,0.999837,75.8564,0.000535358,0.987045,All
