parameter,value,se_sa,rse_sa
Cl_pop,20.6101115363185,4.06739762711366,19.7349617441236
beta_Cl_tSCRMGDL,-0.413585111455983,0.183580648800144,44.387634785466
V1_pop,24.005839727285,2.72616839004214,11.3562717280978
Q_pop,23.4,,
V2_pop,13.2131758113562,4.10393365947605,31.0594040226793
omega_Cl,0.224526610199114,0.0436044140761138,19.420599650725
omega_V1,0.300750710446089,0.091693877359686,30.4883327536221
omega_Q,0.931641814851091,0.354860549648246,38.0898049004987
omega_V2,0.802919975859891,0.244026785821934,30.3924168234316
a,1.84369733069118,0.210900820905385,11.4390153630217
