parameter,value
Cl_pop,20.7893345106308
beta_Cl_tSCRMGDL,-0.4161434149885
V1_pop,27.2728737023587
Q_pop,23.4
beta_Q_LLP_1,-1.48325783679922
beta_Q_logtCLCRMLMIN,-1.89355582231881
V2_pop,1.80383923094571
beta_V2_SEXF_1,3.80492888477744
beta_V2_logtAGEA,-4.10338845482005
beta_V2_logtWTKG,1.75655765624136
omega_Cl,0.225527723380606
omega_V1,0.341571213549307
omega_Q,5.9646345187381e-8
omega_V2,3.40127081470293e-8
a,1.65077669222667
b,0.0589566114508026
