iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
76,13.972,0.042176,25.2873,0.149879,36.5885,0.683037,18.7852,0.500948
77,13.9721,0.0422034,25.2859,0.150009,36.578,0.682258,18.785,0.501075
78,13.9716,0.0421299,25.28,0.149959,36.5694,0.681758,18.8271,0.501215
79,13.9718,0.0422061,25.2721,0.150297,36.6272,0.68094,18.8237,0.501316
80,13.9713,0.0422466,25.2718,0.150501,36.6389,0.681211,18.8098,0.501888
81,13.9723,0.0422361,25.274,0.150413,36.6472,0.680871,18.802,0.50162
82,13.9745,0.0422068,25.274,0.150398,36.6457,0.681252,18.7741,0.501907
83,13.9761,0.0422409,25.2784,0.150455,36.6381,0.680956,18.7498,0.502766
84,13.9774,0.0423751,25.2825,0.150512,36.5906,0.681614,18.73,0.502109
85,13.9781,0.0423861,25.2864,0.151079,36.5867,0.68238,18.7159,0.50234
86,13.9776,0.0423963,25.2948,0.151485,36.597,0.683492,18.7096,0.501941
87,13.9786,0.0423705,25.2991,0.151874,36.5812,0.684428,18.7143,0.502146
88,13.9794,0.0423211,25.3054,0.151732,36.5662,0.685411,18.7156,0.502017
89,13.9812,0.0423341,25.3152,0.151639,36.556,0.687418,18.6913,0.502039
90,13.9807,0.0423365,25.3264,0.151518,36.5274,0.686712,18.6814,0.502037
91,13.9811,0.042414,25.3305,0.151649,36.5081,0.686916,18.7185,0.502977
92,13.9829,0.0423718,25.3337,0.151829,36.4648,0.688741,18.7083,0.502911
93,13.9825,0.0423593,25.3455,0.151855,36.403,0.690084,18.6997,0.503456
94,13.9819,0.0423644,25.3549,0.151984,36.3385,0.691846,18.7059,0.503921
95,13.9811,0.0423299,25.3574,0.151891,36.257,0.691767,18.6807,0.503897
96,13.9801,0.0423127,25.3674,0.151691,36.1865,0.691527,18.6582,0.503721
97,13.9803,0.0423435,25.38,0.15153,36.1368,0.690274,18.652,0.503442
