iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,545.804,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,529.801,1,26.0343,21.5458,22.0355,1.6935,-0.603416,1.46202,1.46202,1.46202,1.46202
3,531.47,1,26.9846,21.7811,20.9325,1.74936,-0.625002,1.425,1.425,1.425,1.425
4,539.333,1,27.0518,21.7502,20.7444,1.86104,-0.630583,1.38892,1.38892,1.38892,1.38892
5,536.161,1,26.773,21.8257,19.3824,1.85814,-0.630904,1.35375,1.35375,1.35375,1.35375
6,532.683,1,26.4807,21.9277,17.6638,1.87564,-0.615074,1.31947,1.31947,1.31947,1.31947
7,529.738,1,26.6093,22.5071,18.6221,1.84265,-0.617226,1.28606,1.28606,1.28606,1.28606
8,521.673,1,27.2852,22.5869,18.9713,1.796,-0.634021,1.2535,1.2535,1.2535,1.2535
9,518.448,1,27.9455,23.072,18.9751,1.80564,-0.650915,1.22176,1.22176,1.22176,1.22176
10,519.231,1,27.765,22.6381,17.9344,1.85097,-0.645518,1.19082,1.19082,1.19082,1.19082
11,527.387,1,26.4243,23.298,17.845,1.93138,-0.618645,1.16067,1.16067,1.16067,1.16067
12,532.386,1,26.6094,22.6701,17.9354,1.96548,-0.618079,1.13128,1.20956,1.13128,1.13128
13,530.435,1,26.7814,22.4679,15.9738,1.972,-0.61646,1.10264,1.17894,1.10264,1.10264
14,515.679,1,27.4625,22.0454,17.3971,1.92207,-0.629876,1.07472,1.14994,1.07472,1.07472
15,515.456,1,27.0235,22.1952,16.8839,1.87857,-0.624862,1.04751,1.12082,1.04751,1.04751
16,513.701,1,26.7668,22.3904,16.7948,1.91238,-0.626252,1.02098,1.09244,1.02098,1.02098
17,502.69,1,26.3555,21.9196,16.5889,1.86396,-0.614377,0.995131,1.06478,0.995131,0.995131
18,493.415,1,27.0741,21.671,16.7417,1.81676,-0.629223,0.969933,1.03782,0.969933,0.969933
19,502.605,1,27.199,21.9265,15.8703,1.83339,-0.622116,0.945374,1.06705,0.945374,0.945374
20,507.495,1,26.1605,21.8817,16.5224,1.91557,-0.590312,0.921437,1.04003,0.921437,0.921437
21,507.095,1,26.2618,21.8946,15.9705,1.91376,-0.593607,0.898105,1.03352,0.898105,0.898105
22,498.354,1,25.5309,22.3656,16.2242,1.86531,-0.57856,0.875365,1.07187,0.875365,0.875365
23,496.05,1,26.435,22.4272,16.032,1.86569,-0.606382,0.8532,1.09455,0.8532,0.8532
24,495.308,1,26.5866,22.6596,15.6457,1.87004,-0.602164,0.831597,1.10959,0.831597,0.831597
25,503.943,1,27.1931,23.0541,16.9684,1.95562,-0.623884,0.81054,1.16508,0.81054,0.81054
26,507.089,1,27.2552,22.9049,16.9437,1.97661,-0.622266,0.790017,1.13558,0.790017,0.801459
27,506.448,1,28.0479,22.5946,17.6332,1.98076,-0.646866,0.770013,1.10683,0.770013,0.818236
28,506.407,1,27.9547,23.2254,17.0164,1.95322,-0.642506,0.750516,1.22969,0.750516,0.834819
29,503.564,1,27.816,23.4499,15.7203,1.97628,-0.642427,0.731512,1.24564,0.731512,0.813681
30,503.059,1,27.2109,23.4588,15.9916,1.99883,-0.623586,0.71299,1.2141,0.71299,0.793078
31,498.829,1,26.567,23.4128,15.1846,1.9503,-0.605738,0.694937,1.18336,0.694937,0.815758
32,491.715,1,26.5109,22.7556,14.2914,1.90092,-0.61523,0.677341,1.18283,0.677341,0.812964
33,478.185,1,26.8968,22.6411,14.7331,1.85279,-0.611156,0.66019,1.15288,0.66019,0.792379
34,483.523,1,27.2619,23.3021,15.2399,1.80588,-0.628721,0.643474,1.20518,0.643474,0.790929
35,486.895,1,26.8873,22.9527,17.1566,1.85176,-0.614022,0.627181,1.17466,0.627181,0.810898
36,485.919,1,27.2036,23.2942,14.3812,1.90085,-0.626046,0.6113,1.14492,0.6113,0.790365
37,494.94,1,27.2249,23.3859,16.0687,2.00057,-0.627942,0.595821,1.11593,0.595821,0.770353
38,488.108,1,26.1634,23.708,17.338,1.96927,-0.608844,0.580735,1.08767,0.580735,0.750847
39,479.721,1,27.2483,23.4628,17.6017,1.91941,-0.634313,0.56603,1.07789,0.56603,0.731835
40,473.82,1,26.5222,23.4035,17.3256,1.91534,-0.619367,0.551698,1.0506,0.551698,0.713305
41,480.367,1,27.4329,23.629,16.6571,1.92554,-0.629292,0.537729,1.13589,0.537729,0.695244
42,474.708,1,27.9093,23.5985,16.0269,1.87678,-0.645267,0.524113,1.25778,0.524113,0.692521
43,473.674,1,27.5996,23.5773,15.7449,1.87623,-0.63916,0.510842,1.28907,0.510842,0.674986
44,471.953,1,27.5455,23.2565,16.1987,1.85134,-0.638661,0.497908,1.31848,0.497908,0.657895
45,476.749,1,27.9121,22.8885,15.6634,1.89486,-0.641317,0.4853,1.28509,0.4853,0.690511
46,478.36,1,27.6875,22.6996,15.7258,1.9358,-0.638354,0.473012,1.25255,0.482927,0.682113
47,461.51,1,27.3665,22.9933,16.3872,1.88679,-0.633878,0.461035,1.22084,0.470699,0.664842
48,466.323,1,27.1754,23.1406,16.7642,1.89054,-0.623628,0.449362,1.18992,0.458781,0.651541
49,462.498,1,27.819,23.2907,15.1321,1.84267,-0.641442,0.437984,1.1598,0.466905,0.635044
50,454.202,1,27.1324,23.527,15.4357,1.79601,-0.622761,0.426894,1.13416,0.455082,0.618964
51,456.163,1,27.5487,23.2936,15.4459,1.76051,-0.630313,0.416084,1.17314,0.46903,0.645065
52,456.002,1,26.9778,23.3523,15.6387,1.79412,-0.613276,0.405549,1.14343,0.46331,0.628732
53,458.07,1,26.6163,23.3345,15.5826,1.85819,-0.614562,0.39528,1.11448,0.469536,0.612812
54,452.848,1,26.7103,23.3219,15.7331,1.82033,-0.611488,0.385271,1.08626,0.464987,0.597422
55,457.228,1,26.178,23.5563,15.5328,1.8752,-0.595556,0.375516,1.05876,0.453213,0.584256
56,459.149,1,26.9165,23.815,15.5401,1.86728,-0.617738,0.366008,1.03195,0.449292,0.672095
57,456.271,1,27.0158,23.9215,14.8333,1.85477,-0.616622,0.35674,1.00582,0.445089,0.678603
58,452.394,1,27.0475,23.7652,15.146,1.86586,-0.615356,0.347707,0.980351,0.448482,0.661421
59,447.738,1,27.0848,24.0935,14.803,1.83503,-0.618577,0.338903,0.955528,0.437126,0.644673
60,444.097,1,27.069,24.4932,13.913,1.80736,-0.613667,0.330322,0.933045,0.426058,0.685864
61,436.719,1,26.994,24.8075,14.9106,1.77533,-0.623349,0.321958,0.909419,0.41527,0.678229
62,442.504,1,26.5284,24.5292,14.8878,1.87213,-0.606911,0.313806,0.886392,0.404755,0.661056
63,443.895,1,27.0123,24.547,14.6432,1.87725,-0.621507,0.30586,0.932414,0.394507,0.644318
64,447.863,1,26.2936,24.4031,14.093,1.86279,-0.603381,0.298116,0.94741,0.387119,0.667297
65,444.527,1,26.1383,24.5717,14.034,1.84393,-0.601443,0.290567,0.923421,0.386125,0.702031
66,449.42,1,26.4127,25.0415,13.8928,1.88756,-0.608845,0.28321,0.900039,0.376348,0.770709
