parameter,value
Cl_pop,13.4286303303117
V1_pop,22.0020658717107
beta_V1_logtCLCRMLMIN,-3.43394339445787
beta_V1_logtWTKG,-4.19492726482027
Q_pop,23.4
beta_Q_LMP_1,0.970095335709699
beta_Q_logtAGEA,1.40636300168626
beta_Q_logtALBGDL,19.2311860546835
beta_Q_logtPROGDL,-19.0376482481024
V2_pop,3.42873552795195
beta_V2_SEXF_1,4.14832945030868
beta_V2_logtHCM,34.111656916866
omega_Cl,0.25353282629626
omega_V1,0.492607305535321
omega_Q,2.05702018015398e-8
omega_V2,6.1382498901359e-8
a,1.42145057332554
b,0.0425716440512958
