iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,61.2382,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,52.438,1,13.8648,39.6864,21.7629,21.6624,1.78428,0.0587976,0.276933,1.61457,7.16371e-08,0.644018
3,50.3359,1,14.1307,44.8621,21.7629,21.0184,1.92214,0.0537841,0.279766,1.61585,6.07289e-08,0.642796
4,50.5613,1,14.1761,46.4509,21.7629,20.9455,1.92208,0.0506143,0.292309,1.65887,6.5522e-08,0.644896
5,40.1711,1,13.9887,54.6379,21.7629,21.8426,1.89385,0.0484722,0.277505,1.70179,5.48258e-08,0.624661
6,37.4064,1,14.0248,51.6519,21.7629,20.5657,1.8449,0.0505188,0.277345,1.69317,5.28251e-08,0.612323
7,39.1076,1,13.9176,41.1033,21.7629,20.3919,1.90374,0.0531178,0.279505,1.6117,4.81347e-08,0.584164
8,37.0724,1,14.2331,41.272,21.7629,20.2348,1.90374,0.0521418,0.293021,1.6195,4.63996e-08,0.562474
9,35.0316,1,14.0768,43.9005,21.7629,20.1717,1.95195,0.0518372,0.286801,1.58573,3.98605e-08,0.579524
10,34.1302,1,13.9561,46.9078,21.7629,19.6538,1.92396,0.0554553,0.28297,1.61973,3.55885e-08,0.578599
11,24.8263,1,13.9823,45.021,21.7629,20.6747,1.96526,0.0515615,0.281321,1.5254,2.96037e-08,0.58019
12,17.2021,1,13.9406,52.8286,21.7629,20.6647,1.99647,0.0457583,0.27613,1.60279,2.46458e-08,0.599476
13,13.4565,1,14.1037,53.6288,21.7629,20.4131,1.9531,0.0496275,0.285637,1.72099,2.06418e-08,0.548107
14,9.47266,1,14.2006,53.4637,21.7629,20.659,1.9531,0.0500997,0.284613,1.79506,1.79973e-08,0.532159
15,5.48782,1,14.2221,50.1304,21.7629,19.6363,1.97882,0.0474346,0.280181,1.64706,1.65211e-08,0.577603
16,-3.6165,1,14.0188,45.7579,21.7629,20.3289,1.97881,0.047163,0.262263,1.60629,1.49012e-08,0.522096
17,80.5331,1,14.078,41.728,21.7629,19.4758,2.00699,0.0454628,0.284616,1.52534,2.17626e-07,0.567105
18,83.9066,1,13.9535,43.4153,21.7629,19.1813,2.04015,0.0464452,0.272593,1.65835,2.01273e-07,0.590906
19,83.723,1,14.0252,53.7983,21.7629,18.8148,1.97768,0.0498808,0.275529,1.6448,1.95762e-07,0.612314
20,78.3635,1,14.0913,50.9783,21.7629,20.4694,1.92372,0.0499908,0.282172,1.67665,1.72965e-07,0.619836
21,80.0048,1,13.9957,47.4424,21.7629,21.7889,1.95369,0.0483625,0.280905,1.58308,1.92185e-07,0.626882
22,95.8276,1,13.8653,43.0676,21.7629,20.9695,1.95391,0.0604095,0.273967,1.52365,2.48054e-07,0.589083
23,103.61,1,13.8997,45.8385,21.7629,21.6008,2.04783,0.0551298,0.27968,1.55128,3.01277e-07,0.577495
24,95.947,1,13.9814,44.2342,21.7629,20.9021,2.00574,0.048693,0.2805,1.60584,3.46203e-07,0.511546
25,99.6187,1,14.0736,45.4008,21.7629,20.7446,1.96459,0.0532927,0.284763,1.54648,3.5828e-07,0.535704
26,104.177,1,14.1482,45.833,21.7629,19.8042,1.96453,0.0516899,0.290445,1.59764,4.12885e-07,0.553485
27,100.661,1,14.0264,44.0614,21.7629,20.5339,1.99578,0.0501755,0.267116,1.56386,3.72105e-07,0.584224
28,101.583,1,13.9889,36.2836,21.7629,20.6473,2.03647,0.0482785,0.274322,1.64514,3.48357e-07,0.583162
29,104.024,1,13.9627,35.3517,21.7629,21.8691,2.03341,0.0528378,0.277405,1.42896,3.60468e-07,0.600459
30,102.903,1,13.99,39.3438,21.7629,21.8212,1.89191,0.0575524,0.271029,1.33656,4.15867e-07,0.625759
