time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.0612465,0.010989,0.0137938,0,0.0431677,All
0.99285,0.032967,0.0151515,0,0.0567404,All
1.92445,0.032967,0.028169,0,0.0724638,All
2.85606,0.0769231,0.0327869,0,0.0875959,All
3.78766,0.120879,0.0441176,0,0.107179,All
4.71926,0.164835,0.0567404,0.0138889,0.122455,All
5.65087,0.186813,0.0704225,0.0149254,0.142857,All
6.58247,0.208791,0.0846264,0.0268468,0.164384,All
7.51408,0.21978,0.0972222,0.03125,0.1875,All
8.44568,0.241758,0.111111,0.0461538,0.201351,All
9.37728,0.285714,0.125,0.0571429,0.217391,All
10.3089,0.285714,0.138889,0.062996,0.236111,All
11.2405,0.340659,0.153846,0.078125,0.253532,All
12.1721,0.362637,0.166667,0.0839202,0.273973,All
13.1037,0.384615,0.180556,0.0958904,0.288676,All
14.0353,0.395604,0.2,0.109589,0.30137,All
14.9669,0.395604,0.214286,0.12588,0.318182,All
15.8985,0.406593,0.22904,0.133341,0.328571,All
16.8301,0.417582,0.243243,0.149969,0.346944,All
17.7617,0.428571,0.26087,0.160592,0.360923,All
18.6933,0.43956,0.270728,0.172874,0.372281,All
19.6249,0.43956,0.285714,0.185714,0.388889,All
20.5565,0.461538,0.30137,0.194237,0.404391,All
21.4881,0.483516,0.314286,0.205616,0.422266,All
22.4197,0.505495,0.328242,0.214835,0.438875,All
23.3513,0.516484,0.34017,0.230139,0.454545,All
24.2829,0.516484,0.348485,0.234835,0.470143,All
25.2145,0.56044,0.364358,0.253788,0.485294,All
26.1461,0.56044,0.380282,0.261538,0.5,All
27.0778,0.582418,0.391598,0.27335,0.507355,All
28.0094,0.582418,0.405601,0.296325,0.520274,All
28.941,0.604396,0.41791,0.30602,0.528992,All
29.8726,0.604396,0.428571,0.314677,0.542857,All
30.8042,0.626374,0.441176,0.327997,0.553042,All
31.7358,0.626374,0.453125,0.333333,0.563431,All
32.6674,0.648352,0.465271,0.350384,0.57971,All
33.599,0.659341,0.478261,0.360328,0.589603,All
34.5306,0.659341,0.492754,0.3778,0.60284,All
35.4622,0.681319,0.5,0.382353,0.611111,All
36.3938,0.692308,0.514286,0.397059,0.623377,All
37.3254,0.692308,0.526316,0.407072,0.632353,All
38.257,0.692308,0.534247,0.42029,0.647059,All
39.1886,0.692308,0.545455,0.434497,0.657534,All
40.1202,0.692308,0.555556,0.442017,0.661765,All
41.0518,0.725275,0.567164,0.450665,0.671875,All
41.9834,0.725275,0.578125,0.465476,0.687034,All
42.915,0.725275,0.591229,0.483871,0.697368,All
43.8466,0.736264,0.6,0.492645,0.705882,All
44.7782,0.769231,0.613118,0.5,0.712329,All
45.7098,0.78022,0.619718,0.510989,0.723381,All
46.6414,0.802198,0.627845,0.530331,0.735294,All
47.573,0.802198,0.637681,0.538462,0.740831,All
48.5046,0.802198,0.647059,0.543487,0.75,All
49.4362,0.813187,0.656716,0.554701,0.755495,All
50.3678,0.813187,0.666667,0.569231,0.757576,All
51.2994,0.824176,0.676056,0.58263,0.776119,All
52.231,0.824176,0.685714,0.590573,0.781715,All
53.1627,0.835165,0.69697,0.597015,0.787879,All
54.0943,0.879121,0.708333,0.610318,0.795698,All
55.0259,0.879121,0.714286,0.623106,0.8,All
55.9575,0.89011,0.724638,0.630453,0.811594,All
56.8891,0.89011,0.732864,0.643836,0.823055,All
57.8207,0.89011,0.746269,0.647059,0.828759,All
58.7523,0.901099,0.75,0.659217,0.835719,All
59.6839,0.912088,0.763523,0.666667,0.842105,All
60.6155,0.912088,0.77027,0.680556,0.850031,All
61.5471,0.912088,0.777778,0.684932,0.857209,All
62.4787,0.912088,0.7863,0.69863,0.866256,All
63.4103,0.912088,0.794521,0.706787,0.871429,All
64.3419,0.912088,0.8,0.713307,0.879394,All
65.2735,0.934066,0.808824,0.725917,0.891258,All
66.2051,0.934066,0.816143,0.738462,0.894737,All
67.1367,0.945055,0.824979,0.751712,0.9,All
68.0683,0.956044,0.833333,0.761194,0.905405,All
68.9999,0.956044,0.84127,0.767123,0.911765,All
69.9315,0.967033,0.848485,0.779412,0.915476,All
70.8631,0.978022,0.857143,0.785714,0.917808,All
71.7947,0.978022,0.863636,0.791045,0.927536,All
72.7263,0.978022,0.873239,0.8,0.931507,All
73.6579,0.978022,0.878788,0.811012,0.939846,All
74.5895,0.978022,0.885714,0.818182,0.942029,All
75.5211,0.978022,0.8921,0.826837,0.945946,All
76.4527,0.978022,0.898551,0.833333,0.955224,All
77.3843,0.978022,0.90411,0.840635,0.957143,All
78.3159,0.978022,0.911765,0.849315,0.959452,All
79.2476,0.978022,0.916667,0.859375,0.969697,All
80.1792,0.978022,0.925373,0.870266,0.971429,All
81.1108,0.978022,0.929577,0.875,0.972603,All
82.0424,0.989011,0.9375,0.883205,0.984848,All
82.974,0.989011,0.942443,0.891258,0.985075,All
83.9056,0.989011,0.951216,0.902093,0.985507,All
84.8372,0.989011,0.955882,0.906458,0.986206,All
85.7688,0.989011,0.958333,0.914286,0.986842,All
86.7004,0.989011,0.969231,0.927536,1,All
87.632,0.989011,0.971429,0.93242,1,All
88.5636,0.989011,0.984375,0.942857,1,All
89.4952,0.989011,0.985714,0.955224,1,All
90.4268,0.989011,0.986486,0.96875,1,All
91.3584,0.989011,1,0.983192,1,All
92.29,1,1,1,1,All
