standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.78991,0.00666667,-2.78964,0.00666667,-2.77194,0.00666667,-2.67264,0.00666667,All
-1.78105,0.0133333,-2.27666,0.0133333,-2.08852,0.0133333,-2.64145,0.0133333,All
-1.73017,0.02,-2.13142,0.02,-1.87991,0.02,-2.17107,0.02,All
-1.72432,0.0266667,-1.87058,0.0266667,-1.87176,0.0266667,-2.00318,0.0266667,All
-1.65295,0.0333333,-1.76673,0.0333333,-1.76009,0.0333333,-1.95455,0.0333333,All
-1.62384,0.04,-1.72644,0.04,-1.74443,0.04,-1.90439,0.04,All
-1.54655,0.0466667,-1.66305,0.0466667,-1.73602,0.0466667,-1.86304,0.0466667,All
-1.52448,0.0533333,-1.62675,0.0533333,-1.71764,0.0533333,-1.85291,0.0533333,All
-1.51596,0.06,-1.60549,0.06,-1.67025,0.06,-1.73385,0.06,All
-1.43636,0.0666667,-1.57553,0.0666667,-1.61488,0.0666667,-1.67539,0.0666667,All
-1.42209,0.0733333,-1.54077,0.0733333,-1.55065,0.0733333,-1.64065,0.0733333,All
-1.41338,0.08,-1.53321,0.08,-1.51527,0.08,-1.59233,0.08,All
-1.41007,0.0866667,-1.5208,0.0866667,-1.46894,0.0866667,-1.35226,0.0866667,All
-1.3953,0.0933333,-1.50182,0.0933333,-1.44199,0.0933333,-1.34388,0.0933333,All
-1.39109,0.1,-1.44727,0.1,-1.32493,0.1,-1.32438,0.1,All
-1.37595,0.106667,-1.37259,0.106667,-1.31987,0.106667,-1.32245,0.106667,All
-1.37527,0.113333,-1.34708,0.113333,-1.31167,0.113333,-1.29322,0.113333,All
-1.37322,0.12,-1.32177,0.12,-1.30037,0.12,-1.28433,0.12,All
-1.34134,0.126667,-1.28886,0.126667,-1.22939,0.126667,-1.23232,0.126667,All
-1.31746,0.133333,-1.19372,0.133333,-1.22265,0.133333,-1.19678,0.133333,All
-1.30157,0.14,-1.11832,0.14,-1.21436,0.14,-1.16416,0.14,All
-1.27765,0.146667,-1.10493,0.146667,-1.20284,0.146667,-1.16154,0.146667,All
-1.27555,0.153333,-1.08941,0.153333,-1.19032,0.153333,-1.13964,0.153333,All
-1.26306,0.16,-1.07968,0.16,-1.19023,0.16,-1.13796,0.16,All
-1.22172,0.166667,-1.06393,0.166667,-1.17059,0.166667,-1.08046,0.166667,All
-1.16967,0.173333,-1.01599,0.173333,-1.04717,0.173333,-1.07595,0.173333,All
-1.11486,0.18,-0.988341,0.18,-0.98001,0.18,-1.05668,0.18,All
-1.09965,0.186667,-0.908531,0.186667,-0.933435,0.186667,-1.03605,0.186667,All
-1.07691,0.193333,-0.906213,0.193333,-0.896901,0.193333,-1.02403,0.193333,All
-1.01469,0.2,-0.896648,0.2,-0.896603,0.2,-1.00388,0.2,All
-0.976703,0.206667,-0.89298,0.206667,-0.846648,0.206667,-0.991842,0.206667,All
-0.772259,0.213333,-0.814133,0.213333,-0.839767,0.213333,-0.965809,0.213333,All
-0.755202,0.22,-0.770414,0.22,-0.838285,0.22,-0.948466,0.22,All
-0.724038,0.226667,-0.743795,0.226667,-0.827058,0.226667,-0.88526,0.226667,All
-0.710295,0.233333,-0.730638,0.233333,-0.77848,0.233333,-0.875613,0.233333,All
-0.694536,0.24,-0.721792,0.24,-0.745452,0.24,-0.868001,0.24,All
-0.691015,0.246667,-0.700818,0.246667,-0.744563,0.246667,-0.854659,0.246667,All
-0.642283,0.253333,-0.694401,0.253333,-0.719631,0.253333,-0.846018,0.253333,All
-0.634386,0.26,-0.690996,0.26,-0.693298,0.26,-0.82751,0.26,All
-0.630637,0.266667,-0.671766,0.266667,-0.657633,0.266667,-0.817507,0.266667,All
-0.581847,0.273333,-0.671488,0.273333,-0.610896,0.273333,-0.752685,0.273333,All
-0.573315,0.28,-0.641427,0.28,-0.597727,0.28,-0.722563,0.28,All
-0.573278,0.286667,-0.628388,0.286667,-0.561852,0.286667,-0.703603,0.286667,All
-0.568855,0.293333,-0.585857,0.293333,-0.555927,0.293333,-0.627164,0.293333,All
-0.53308,0.3,-0.584648,0.3,-0.536244,0.3,-0.604925,0.3,All
-0.511446,0.306667,-0.582461,0.306667,-0.495966,0.306667,-0.538377,0.306667,All
-0.483923,0.313333,-0.569145,0.313333,-0.482739,0.313333,-0.452395,0.313333,All
-0.478564,0.32,-0.568635,0.32,-0.476323,0.32,-0.444938,0.32,All
-0.476987,0.326667,-0.532153,0.326667,-0.392416,0.326667,-0.438072,0.326667,All
