time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.06599e-14,1.40876e-14,2.33985e-14,2.95104e-14,3.45161e-14,3.86583e-14,4.27092e-14,4.69525e-14,5.22556e-14,5.96798e-14,7.7047e-14,All
3.08757e-16,5.57708e-14,2.94112e-14,3.8752e-14,4.44441e-14,4.88679e-14,5.35253e-14,5.83322e-14,6.35467e-14,7.08229e-14,8.25244e-14,1.12281e-13,All
4.29331e-16,7.70856e-14,4.51431e-14,5.45422e-14,6.19179e-14,6.75835e-14,7.37293e-14,8.02262e-14,8.78263e-14,9.85554e-14,1.1428e-13,1.49688e-13,All
5.96992e-16,1.0684e-13,6.4e-14,7.78404e-14,8.68081e-14,9.45393e-14,1.02669e-13,1.11259e-13,1.21495e-13,1.35855e-13,1.56969e-13,2.01207e-13,All
8.30127e-16,1.48042e-13,9.08113e-14,1.08661e-13,1.21013e-13,1.31406e-13,1.42207e-13,1.5444e-13,1.68646e-13,1.87935e-13,2.18298e-13,2.81429e-13,All
1.15431e-15,2.05954e-13,1.27858e-13,1.519e-13,1.67432e-13,1.8269e-13,1.97405e-13,2.1427e-13,2.3462e-13,2.62392e-13,3.02962e-13,3.88518e-13,All
1.60508e-15,2.85471e-13,1.79369e-13,2.12334e-13,2.34185e-13,2.54032e-13,2.74426e-13,2.97845e-13,3.25632e-13,3.64851e-13,4.20521e-13,5.43856e-13,All
2.23189e-15,3.96888e-13,2.50317e-13,2.9574e-13,3.24573e-13,3.53806e-13,3.82301e-13,4.13364e-13,4.53539e-13,5.0608e-13,5.8406e-13,7.51538e-13,All
3.10348e-15,5.50659e-13,3.49e-13,4.10669e-13,4.525e-13,4.92108e-13,5.31287e-13,5.75353e-13,6.28897e-13,7.02168e-13,8.13476e-13,1.04637e-12,All
4.31544e-15,7.67102e-13,4.82492e-13,5.72222e-13,6.29521e-13,6.84126e-13,7.3891e-13,8.00117e-13,8.74908e-13,9.78738e-13,1.12936e-12,1.45487e-12,All
6.00069e-15,1.0664e-12,6.72795e-13,7.972e-13,8.76343e-13,9.51646e-13,1.02786e-12,1.11317e-12,1.21578e-12,1.36153e-12,1.57207e-12,2.02018e-12,All
8.34406e-15,1.48287e-12,9.34241e-13,1.1082e-12,1.21627e-12,1.32275e-12,1.43041e-12,1.54788e-12,1.69006e-12,1.89346e-12,2.18191e-12,2.80526e-12,All
1.16025e-14,2.06289e-12,1.29837e-12,1.54384e-12,1.6919e-12,1.83979e-12,1.9876e-12,2.15217e-12,2.35009e-12,2.6307e-12,3.0381e-12,3.90838e-12,All
1.61335e-14,2.86915e-12,1.80526e-12,2.14366e-12,2.35516e-12,2.55777e-12,2.76439e-12,2.9924e-12,3.26774e-12,3.65221e-12,4.22289e-12,5.41956e-12,All
2.24339e-14,3.98939e-12,2.50884e-12,2.98097e-12,3.27242e-12,3.55613e-12,3.84486e-12,4.15906e-12,4.54263e-12,5.08118e-12,5.87315e-12,7.54236e-12,All
3.11948e-14,5.55135e-12,3.4897e-12,4.14797e-12,4.54863e-12,4.94202e-12,5.34648e-12,5.78488e-12,6.31792e-12,7.0636e-12,8.16683e-12,1.04736e-11,All
4.33768e-14,7.71467e-12,4.85309e-12,5.77034e-12,6.3251e-12,6.87707e-12,7.43294e-12,8.04412e-12,8.78131e-12,9.82222e-12,1.13558e-11,1.45985e-11,All
6.03162e-14,1.07269e-11,6.74807e-12,8.02477e-12,8.79483e-12,9.56598e-12,1.03349e-11,1.11889e-11,1.22134e-11,1.36637e-11,1.57951e-11,2.02788e-11,All
8.38706e-14,1.49196e-11,9.38681e-12,1.11565e-11,1.22273e-11,1.33033e-11,1.43706e-11,1.55546e-11,1.69769e-11,1.9e-11,2.19529e-11,2.82025e-11,All
1.16623e-13,2.07474e-11,1.3046e-11,1.5513e-11,1.69971e-11,1.84961e-11,1.99843e-11,2.16299e-11,2.36217e-11,2.64199e-11,3.05397e-11,3.9227e-11,All
1.62167e-13,2.88359e-11,1.81441e-11,2.15647e-11,2.36406e-11,2.57205e-11,2.77834e-11,3.0079e-11,3.28392e-11,3.67338e-11,4.24545e-11,5.45565e-11,All
2.25496e-13,4.01022e-11,2.52327e-11,2.9994e-11,3.2866e-11,3.57551e-11,3.86465e-11,4.18271e-11,4.56692e-11,5.10766e-11,5.90277e-11,7.58415e-11,All
3.13555e-13,5.57593e-11,3.50884e-11,4.17069e-11,4.57035e-11,4.97207e-11,5.37278e-11,5.8157e-11,6.3496e-11,7.10053e-11,8.20963e-11,1.05471e-10,All
4.36004e-13,7.75334e-11,4.87913e-11,5.7989e-11,6.35613e-11,6.91477e-11,7.47116e-11,8.08738e-11,8.82934e-11,9.87522e-11,1.14142e-10,1.4666e-10,All
6.06271e-13,1.0782e-10,6.78474e-11,8.06404e-11,8.838e-11,9.61271e-11,1.03888e-10,1.12446e-10,1.22785e-10,1.373e-10,1.58727e-10,2.03951e-10,All
8.43029e-13,1.49912e-10,9.43369e-11,1.1213e-10,1.2289e-10,1.33686e-10,1.44443e-10,1.56376e-10,1.70724e-10,1.90917e-10,2.20724e-10,2.83585e-10,All
