time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.369787,0.010989,0.0222222,0,0.0555556,All
1.29827,0.032967,0.0333333,0,0.0777778,All
2.22676,0.032967,0.0555556,0.0222222,0.101124,All
3.15525,0.0989011,0.0777778,0.0333333,0.133333,All
4.08373,0.131868,0.111111,0.0555556,0.162879,All
5.01222,0.175824,0.133333,0.0777778,0.193182,All
5.94071,0.197802,0.157303,0.100562,0.224719,All
6.8692,0.208791,0.188889,0.133333,0.255556,All
7.79768,0.21978,0.213483,0.155556,0.280899,All
8.72617,0.263736,0.244444,0.179775,0.303371,All
9.65466,0.285714,0.266667,0.211111,0.333333,All
10.5831,0.285714,0.288889,0.233333,0.355556,All
11.5116,0.340659,0.311111,0.255556,0.370787,All
12.4401,0.384615,0.333333,0.277778,0.388889,All
13.3686,0.384615,0.355556,0.3,0.409091,All
14.2971,0.395604,0.377778,0.311111,0.433333,All
15.2256,0.395604,0.388889,0.333333,0.444444,All
16.1541,0.406593,0.409091,0.348315,0.460674,All
17.0826,0.417582,0.422222,0.370787,0.477778,All
18.011,0.43956,0.444444,0.388889,0.488889,All
18.9395,0.43956,0.460674,0.407803,0.5,All
19.868,0.43956,0.477273,0.422222,0.516854,All
20.7965,0.483516,0.488889,0.441323,0.533333,All
21.725,0.494505,0.5,0.455556,0.544444,All
22.6535,0.505495,0.516854,0.466667,0.555556,All
23.582,0.516484,0.52809,0.477778,0.568182,All
24.5104,0.527473,0.544444,0.488889,0.58427,All
25.4389,0.56044,0.555556,0.5,0.6,All
26.3674,0.56044,0.566667,0.522222,0.608926,All
27.2959,0.582418,0.577778,0.533333,0.617978,All
28.2244,0.582418,0.588889,0.544444,0.629213,All
29.1529,0.604396,0.6,0.555556,0.640449,All
30.0814,0.604396,0.611111,0.566667,0.651685,All
31.0099,0.626374,0.622222,0.577778,0.662921,All
31.9383,0.626374,0.633333,0.588889,0.674157,All
32.8668,0.659341,0.644444,0.6,0.677778,All
33.7953,0.659341,0.651685,0.611111,0.688889,All
34.7238,0.659341,0.662921,0.622222,0.7,All
35.6523,0.681319,0.666667,0.629213,0.711111,All
36.5808,0.692308,0.677778,0.644444,0.722222,All
37.5093,0.692308,0.688889,0.651685,0.733333,All
38.4378,0.692308,0.7,0.655556,0.744444,All
39.3662,0.692308,0.711111,0.666667,0.752809,All
40.2947,0.703297,0.719101,0.674157,0.766667,All
41.2232,0.725275,0.730337,0.687141,0.775281,All
42.1517,0.725275,0.740105,0.692759,0.786517,All
43.0802,0.725275,0.751404,0.707865,0.796604,All
44.0087,0.736264,0.755556,0.711111,0.806818,All
44.9372,0.769231,0.766667,0.722222,0.820225,All
45.8656,0.791209,0.777778,0.733333,0.822222,All
46.7941,0.802198,0.788889,0.744444,0.833333,All
47.7226,0.802198,0.8,0.752809,0.844444,All
48.6511,0.802198,0.808989,0.764045,0.855556,All
49.5796,0.813187,0.820225,0.775281,0.866667,All
50.5081,0.813187,0.822222,0.777778,0.877778,All
51.4366,0.824176,0.833333,0.788889,0.88764,All
52.3651,0.824176,0.844444,0.797753,0.897727,All
53.2935,0.857143,0.855556,0.8,0.9,All
54.222,0.879121,0.865169,0.811111,0.910612,All
55.1505,0.879121,0.866667,0.820225,0.911111,All
56.079,0.89011,0.877778,0.824904,0.922222,All
57.0075,0.89011,0.881418,0.833333,0.932959,All
57.936,0.89011,0.888889,0.844444,0.933333,All
58.8645,0.901099,0.898876,0.853103,0.94382,All
59.793,0.912088,0.9,0.855556,0.944444,All
60.7214,0.912088,0.911111,0.866667,0.955056,All
61.6499,0.912088,0.911111,0.876404,0.955556,All
62.5784,0.912088,0.922222,0.877778,0.965905,All
63.5069,0.912088,0.931818,0.88764,0.966667,All
64.4354,0.912088,0.932584,0.898876,0.966667,All
65.3639,0.934066,0.933333,0.9,0.977528,All
66.2924,0.934066,0.944444,0.9,0.977778,All
67.2209,0.945055,0.944444,0.910612,0.977778,All
68.1493,0.956044,0.955056,0.911111,0.977778,All
69.0778,0.956044,0.955556,0.921348,0.9887,All
70.0063,0.967033,0.955556,0.922222,0.988889,All
70.9348,0.978022,0.966292,0.932584,0.988889,All
71.8633,0.978022,0.966667,0.933333,0.988889,All
72.7918,0.978022,0.966667,0.933333,0.988889,All
73.7203,0.978022,0.977273,0.94382,0.988889,All
74.6487,0.978022,0.977528,0.944444,1,All
75.5772,0.978022,0.977778,0.944444,1,All
76.5057,0.978022,0.977778,0.955056,1,All
77.4342,0.978022,0.977778,0.955556,1,All
78.3627,0.978022,0.988764,0.955556,1,All
79.2912,0.978022,0.988764,0.965909,1,All
80.2197,0.978022,0.988764,0.966292,1,All
81.1482,0.978022,0.988889,0.966667,1,All
82.0766,0.989011,0.988889,0.966667,1,All
83.0051,0.989011,0.988889,0.977528,1,All
83.9336,0.989011,0.988889,0.977528,1,All
84.8621,0.989011,0.988889,0.977778,1,All
85.7906,0.989011,1,0.977778,1,All
86.7191,0.989011,1,0.977778,1,All
87.6476,0.989011,1,0.988506,1,All
88.5761,0.989011,1,0.988636,1,All
89.5045,0.989011,1,0.988764,1,All
90.433,0.989011,1,0.988826,1,All
91.3615,0.989011,1,0.988889,1,All
92.29,1,1,1,1,All
