standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.82447,0.00666667,-2.215,0.00666667,-2.89543,0.00666667,-2.39166,0.00666667,All
-1.80306,0.0133333,-2.15342,0.0133333,-2.72457,0.0133333,-1.84532,0.0133333,All
-1.79444,0.02,-1.96129,0.02,-2.60366,0.02,-1.81917,0.02,All
-1.77439,0.0266667,-1.89702,0.0266667,-1.99079,0.0266667,-1.792,0.0266667,All
-1.75968,0.0333333,-1.8587,0.0333333,-1.95759,0.0333333,-1.68039,0.0333333,All
-1.72932,0.04,-1.77803,0.04,-1.86631,0.04,-1.5604,0.04,All
-1.67264,0.0466667,-1.73545,0.0466667,-1.77423,0.0466667,-1.52805,0.0466667,All
-1.66492,0.0533333,-1.69829,0.0533333,-1.69088,0.0533333,-1.51459,0.0533333,All
-1.66152,0.06,-1.68098,0.06,-1.6312,0.06,-1.40815,0.06,All
-1.5772,0.0666667,-1.67693,0.0666667,-1.54229,0.0666667,-1.38012,0.0666667,All
-1.44701,0.0733333,-1.60611,0.0733333,-1.53928,0.0733333,-1.36732,0.0733333,All
-1.28921,0.08,-1.58544,0.08,-1.52543,0.08,-1.32203,0.08,All
-1.25094,0.0866667,-1.52117,0.0866667,-1.47749,0.0866667,-1.29011,0.0866667,All
-1.23731,0.0933333,-1.48989,0.0933333,-1.43521,0.0933333,-1.28397,0.0933333,All
-1.23322,0.1,-1.47116,0.1,-1.42291,0.1,-1.23532,0.1,All
-1.22526,0.106667,-1.41032,0.106667,-1.40463,0.106667,-1.10669,0.106667,All
-1.22098,0.113333,-1.35629,0.113333,-1.35856,0.113333,-1.08456,0.113333,All
-1.22043,0.12,-1.32333,0.12,-1.34396,0.12,-1.06422,0.12,All
-1.1941,0.126667,-1.24057,0.126667,-1.27346,0.126667,-1.04097,0.126667,All
-1.16677,0.133333,-1.22715,0.133333,-1.24464,0.133333,-0.946733,0.133333,All
-1.16513,0.14,-1.16981,0.14,-1.19592,0.14,-0.921485,0.14,All
-1.15705,0.146667,-1.12494,0.146667,-1.13701,0.146667,-0.897488,0.146667,All
-1.14425,0.153333,-1.07166,0.153333,-1.10997,0.153333,-0.872294,0.153333,All
-1.11938,0.16,-1.01413,0.16,-1.09493,0.16,-0.872163,0.16,All
-1.11784,0.166667,-0.95426,0.166667,-0.881884,0.166667,-0.833809,0.166667,All
-1.11147,0.173333,-0.915829,0.173333,-0.878396,0.173333,-0.786264,0.173333,All
-1.10107,0.18,-0.89677,0.18,-0.833492,0.18,-0.775875,0.18,All
-1.07519,0.186667,-0.883139,0.186667,-0.822813,0.186667,-0.738965,0.186667,All
-1.05873,0.193333,-0.800665,0.193333,-0.720518,0.193333,-0.732648,0.193333,All
-1.05117,0.2,-0.749181,0.2,-0.71402,0.2,-0.730838,0.2,All
-1.04587,0.206667,-0.740605,0.206667,-0.657642,0.206667,-0.724672,0.206667,All
-1.04468,0.213333,-0.707944,0.213333,-0.647235,0.213333,-0.688422,0.213333,All
-1.03654,0.22,-0.700666,0.22,-0.610491,0.22,-0.68663,0.22,All
-1.03575,0.226667,-0.635704,0.226667,-0.606686,0.226667,-0.623007,0.226667,All
-1.03225,0.233333,-0.623849,0.233333,-0.594232,0.233333,-0.617038,0.233333,All
-0.996073,0.24,-0.604807,0.24,-0.574199,0.24,-0.603914,0.24,All
-0.960898,0.246667,-0.578325,0.246667,-0.554519,0.246667,-0.58958,0.246667,All
-0.954099,0.253333,-0.57299,0.253333,-0.546445,0.253333,-0.582979,0.253333,All
-0.951431,0.26,-0.545074,0.26,-0.504574,0.26,-0.574383,0.26,All
-0.910078,0.266667,-0.538934,0.266667,-0.482366,0.266667,-0.565734,0.266667,All
-0.907425,0.273333,-0.529561,0.273333,-0.464634,0.273333,-0.514463,0.273333,All
-0.901799,0.28,-0.528721,0.28,-0.462942,0.28,-0.513384,0.28,All
-0.871902,0.286667,-0.490788,0.286667,-0.436064,0.286667,-0.49979,0.286667,All
-0.849301,0.293333,-0.450855,0.293333,-0.426829,0.293333,-0.490732,0.293333,All
-0.837959,0.3,-0.419411,0.3,-0.421976,0.3,-0.478587,0.3,All
-0.742788,0.306667,-0.407692,0.306667,-0.421104,0.306667,-0.464018,0.306667,All
-0.720544,0.313333,-0.401708,0.313333,-0.41685,0.313333,-0.455978,0.313333,All
-0.690009,0.32,-0.38281,0.32,-0.365804,0.32,-0.433493,0.32,All
-0.671881,0.326667,-0.367945,0.326667,-0.362479,0.326667,-0.422586,0.326667,All
-0.630165,0.333333,-0.366837,0.333333,-0.32832,0.333333,-0.417372,0.333333,All
-0.627819,0.34,-0.364169,0.34,-0.326501,0.34,-0.403383,0.34,All
-0.580175,0.346667,-0.362007,0.346667,-0.305574,0.346667,-0.374663,0.346667,All
-0.575097,0.353333,-0.346685,0.353333,-0.302827,0.353333,-0.27624,0.353333,All
-0.574133,0.36,-0.332722,0.36,-0.294758,0.36,-0.268733,0.36,All
-0.529194,0.366667,-0.2926,0.366667,-0.28836,0.366667,-0.24952,0.366667,All
-0.509443,0.373333,-0.282142,0.373333,-0.253891,0.373333,-0.239239,0.373333,All
-0.499136,0.38,-0.281024,0.38,-0.250984,0.38,-0.238057,0.38,All
-0.480942,0.386667,-0.272985,0.386667,-0.249279,0.386667,-0.236354,0.386667,All
-0.476958,0.393333,-0.266178,0.393333,-0.249025,0.393333,-0.230344,0.393333,All
-0.429295,0.4,-0.23556,0.4,-0.230759,0.4,-0.218525,0.4,All
-0.424215,0.406667,-0.223565,0.406667,-0.205732,0.406667,-0.178652,0.406667,All
-0.418831,0.413333,-0.205385,0.413333,-0.16928,0.413333,-0.157873,0.413333,All
-0.414468,0.42,-0.181684,0.42,-0.144381,0.42,-0.146414,0.42,All
-0.397887,0.426667,-0.160371,0.426667,-0.139821,0.426667,-0.142918,0.426667,All
-0.242583,0.433333,-0.1247,0.433333,-0.127986,0.433333,-0.125434,0.433333,All
-0.237893,0.44,-0.117791,0.44,-0.124689,0.44,-0.11679,0.44,All
-0.225579,0.446667,-0.11518,0.446667,-0.122256,0.446667,-0.0989464,0.446667,All
-0.188598,0.453333,-0.0968225,0.453333,-0.114278,0.453333,-0.0957629,0.453333,All
