standEta_Cl_abscissa,standEta_Cl_pdf,standEta_V1_abscissa,standEta_V1_pdf,standEta_Q_abscissa,standEta_Q_pdf,standEta_V2_abscissa,standEta_V2_pdf,split
-1.68834,0.263699,-2.02677,0.0953543,-2.67462,0.0487722,-2.1802,0.0169761,All
-1.41608,0.0527397,-1.65031,0.190709,-2.23301,0,-1.75728,0.0848803,All
-1.14382,0.606507,-1.27384,0.133496,-1.7914,0.0975445,-1.33436,0.152785,All
-0.871554,0.290068,-0.897378,0.171638,-1.34978,0.211346,-0.911446,0.271617,All
-0.599293,0.342808,-0.520915,0.43863,-0.90817,0.130059,-0.488528,0.356497,All
-0.327032,0.210959,-0.144451,0.381417,-0.466557,0.471465,-0.0656094,0.594162,All
-0.0547712,0.290068,0.232012,0.43863,-0.0249434,0.487722,0.357309,0.424402,All
0.21749,0.237329,0.608476,0.381417,0.41667,0.37392,0.780227,0.305569,All
0.489751,0.290068,0.984939,0.305134,0.858283,0.211346,1.20315,0.169761,All
0.762012,0.237329,1.3614,0.152567,1.2999,0.178832,1.62606,0.101856,All
1.03427,0.553767,1.73787,0.114425,1.74151,0.178832,2.04898,0.0339521,All
1.30653,0.448288,2.11433,0.0381417,2.18312,0.0325148,2.4719,0,All
1.5788,0.131849,2.49079,0.0190709,2.62474,0.0162574,2.89482,0.0339521,All
