rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.386166,-0.0963966,2.63072,1.1203e-08,All,#4682B4,0
1,1,0.376504,-0.045504,2.52284,-1.92318e-08,All,#4682B4,0
2,1,0.383425,-0.108594,3.27897,5.3017e-08,All,#4682B4,0
3,1,0.440505,0.0395037,2.0591,-3.29343e-08,All,#4682B4,0
4,1,0.357373,-0.203494,2.24279,2.46303e-08,All,#4682B4,0
5,1,0.533588,-0.0053007,2.4387,2.78524e-08,All,#4682B4,0
6,1,0.397445,-0.164483,2.67321,7.2331e-08,All,#4682B4,0
7,1,0.422506,-0.243302,2.75361,2.92445e-08,All,#4682B4,0
8,1,0.470463,-0.0430895,2.29333,-1.83441e-08,All,#4682B4,0
9,1,0.445315,-0.0474033,2.40902,-6.05588e-09,All,#4682B4,0
0,2,0.21442,0.0154715,-1.20655,-7.8076e-08,All,#4682B4,0
1,2,0.210472,0.112656,-4.12299,3.94148e-09,All,#4682B4,0
2,2,0.117701,-0.0597999,-1.15477,3.0461e-08,All,#4682B4,0
3,2,0.181602,0.0321209,-1.55456,-1.13044e-08,All,#4682B4,0
4,2,0.194457,0.0474012,-2.06314,7.87567e-08,All,#4682B4,0
5,2,0.132246,-0.0617755,-2.72294,-8.12275e-08,All,#4682B4,0
6,2,0.147992,-0.0357414,-1.74124,8.542e-09,All,#4682B4,0
7,2,0.156611,0.00863043,-0.742418,-6.57557e-08,All,#4682B4,0
8,2,0.232197,0.149159,-2.49611,-1.36152e-08,All,#4682B4,0
9,2,0.218991,0.086332,-1.59613,8.95026e-09,All,#4682B4,0
0,3,0.236314,0.15078,-0.273084,1.09317e-07,All,#4682B4,0
1,3,0.252134,0.223372,-4.68471,-1.14618e-07,All,#4682B4,0
2,3,0.34071,0.346036,0.560726,7.25125e-09,All,#4682B4,0
3,3,0.283024,-0.0245304,0.519183,2.65599e-09,All,#4682B4,0
4,3,0.248992,0.254662,-0.868324,-8.70371e-08,All,#4682B4,0
5,3,0.183709,0.193974,-1.37472,4.97047e-08,All,#4682B4,0
6,3,0.218152,0.175031,0.311488,2.58069e-08,All,#4682B4,0
7,3,0.199894,-0.0335151,-0.175207,2.28317e-08,All,#4682B4,0
8,3,0.141924,0.0651667,-0.696578,-3.90828e-08,All,#4682B4,0
9,3,0.310517,0.11903,0.988389,2.6756e-08,All,#4682B4,0
0,4,0.0267986,-0.0182345,-0.191348,-5.21826e-08,All,#4682B4,0
1,4,-0.0849986,0.0958589,-2.43998,-8.84547e-08,All,#4682B4,0
2,4,-0.13238,0.0226661,-2.9865,-4.34414e-08,All,#4682B4,0
3,4,-0.0473263,-0.0125575,-1.02047,6.72067e-08,All,#4682B4,0
4,4,-0.0698749,-0.0559024,-0.868496,1.58641e-08,All,#4682B4,0
5,4,-0.124863,0.0135746,-1.63333,6.78218e-09,All,#4682B4,0
6,4,-0.108081,0.150953,-3.23966,2.45582e-08,All,#4682B4,0
7,4,-0.0873488,0.00394042,-0.335838,-2.49711e-08,All,#4682B4,0
8,4,0.0264531,0.0351558,0.00985004,7.39561e-08,All,#4682B4,0
9,4,-0.0335663,0.143937,-1.0662,2.16453e-10,All,#4682B4,0
0,5,-0.143702,-0.130639,0.46444,-3.60105e-08,All,#4682B4,0
1,5,-0.145075,-0.244634,0.9063,-3.72106e-09,All,#4682B4,0
