time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.692829,31.833,0.200577,31.833,0.71847,1.27157,-0.0797599,-0.104469,-0.117223,1.27157,-0.0972707,All
32.9374,0.619013,32.9374,0.18991,32.9374,0.647843,1.30221,-0.045338,-0.0599004,-0.113888,1.30221,-0.0547901,All
34.0801,0.552889,34.0801,0.179704,34.0801,0.584067,1.32979,-0.0163492,-0.0153323,-0.110554,1.32979,-0.0189929,All
34.6997,0.518631,34.6997,0.1743,34.6997,0.550933,1.3336,-0.0128527,0.0292359,-0.107219,1.3336,-0.0146694,All
35.2624,0.493646,35.2624,0.169899,35.2624,0.526417,1.36574,0.0115765,0.0738041,-0.103885,1.36574,0.0155987,All
36.4858,0.440637,36.4858,0.16044,36.4858,0.47431,1.38802,0.0274573,0.118372,-0.10055,1.38802,0.0352905,All
37.5664,0.404307,37.5664,0.15298,37.5664,0.437872,1.39865,0.0350372,0.16294,-0.0972154,1.39865,0.0446893,All
37.7516,0.398662,37.7516,0.151751,37.7516,0.432158,1.43236,0.0536419,0.207509,-0.0938809,1.43236,0.0678347,All
39.0613,0.358744,39.0613,0.14306,39.0613,0.391755,1.44624,0.0602535,0.252077,-0.0919437,1.44624,0.0760791,All
40.4164,0.347364,40.4164,0.136943,40.4164,0.377806,1.46688,0.06758,0.296645,-0.0908959,1.46688,0.0852625,All
40.433,0.34723,40.433,0.136869,40.433,0.377641,1.50223,0.0764757,0.341213,-0.089848,1.50223,0.0964974,All
41.8186,0.336093,41.8186,0.130663,41.8186,0.363843,1.50447,0.0766819,0.385781,-0.0888002,1.50447,0.096769,All
43.2694,0.32443,43.2694,0.124164,43.2694,0.349396,1.53844,0.0798163,0.430349,-0.0877523,1.53844,0.100898,All
43.2997,0.324187,43.2997,0.124028,43.2997,0.349094,1.56269,0.0820542,0.474918,-0.0867045,1.56269,0.103846,All
44.7706,0.312364,44.7706,0.11744,44.7706,0.334447,1.57552,0.0832373,0.519486,-0.0856566,1.57552,0.105405,All
46.1664,0.301143,46.1664,0.111187,46.1664,0.320547,1.61349,0.0824947,0.564054,-0.0846088,1.61349,0.104745,All
