parameter,value
Cl_pop,13.3474187212859
beta_Cl_logtSCRMGDL,-0.321190506330453
V1_pop,25.3586332810198
beta_V1_ANTU_1,-0.240174074013389
beta_V1_logtCLCRMLMIN,-1.41045896783545
beta_V1_logtPROGDL,-0.6658623017358
Q_pop,23.4
beta_Q_LMP_1,0.916792187565467
beta_Q_logtAGEA,1.43129446788512
beta_Q_logtALBGDL,18.2579667271727
beta_Q_logtPROGDL,-17.8892484520227
V2_pop,2.35890480754029
beta_V2_SEXF_1,4.95548804801001
beta_V2_logtHCM,41.5217999746154
beta_V2_logtRAL,0.283283087110882
omega_Cl,0.242217867272363
omega_V1,0.107278067256038
omega_Q,3.29907098237205e-8
omega_V2,8.13378730712082e-8
a,1.35862734040043
b,0.0414289756486507
