iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,659.54,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,624.585,1,15.705,27.496,15.7676,1.06313,0.199209,0.411824,0.967347,0.992904,0.882564
3,591.526,1,15.2673,28.4492,14.7622,1.1059,0.152759,0.403728,0.826284,0.940612,1.04328
4,559.177,1,15.4378,27.8797,17.1087,1.32995,0.112816,0.396159,0.724672,0.963378,1.22271
5,534.1,1,15.4521,28.9434,17.471,1.54231,0.0821387,0.39051,0.75027,0.898381,1.21271
6,520.851,1,15.2641,29.6466,17.5425,1.48469,0.0710784,0.389388,0.722797,0.886923,1.50165
7,517.706,1,15.2261,29.2225,18.0762,1.60263,0.0620887,0.383278,0.757546,0.892807,1.5656
8,506.96,1,15.2384,29.0521,15.5827,1.64583,0.0532995,0.396881,0.769285,0.874654,1.39648
9,501.043,1,15.2975,28.7653,14.3687,1.68485,0.0476632,0.393914,0.763951,0.871298,1.36111
10,499.92,1,15.273,29.3415,13.842,1.74854,0.0437699,0.395982,0.786257,0.886175,1.26644
11,497.537,1,15.1804,30.5174,15.4625,1.639,0.0463307,0.392048,0.838826,0.847346,1.35594
12,495.805,1,15.2051,30.212,14.6963,1.63898,0.0444551,0.394206,0.826204,0.848009,1.39826
13,492.756,1,15.2881,29.9018,15.4077,1.73662,0.0406329,0.40917,0.746583,0.831091,1.24339
14,489.538,1,15.237,29.0297,14.8017,1.70884,0.0389035,0.404459,0.76352,0.850457,1.25898
15,484.604,1,15.2333,29.4651,14.5361,1.75072,0.0337237,0.408069,0.687573,0.856274,1.30763
16,480.512,1,15.209,29.3413,16.231,1.77172,0.0290062,0.407529,0.746629,0.872643,1.20739
17,478.668,1,15.3015,28.9433,14.2958,1.77168,0.0270556,0.396038,0.75581,0.850685,1.28415
18,477.463,1,15.244,28.5682,15.7818,1.79113,0.0263765,0.394926,0.745575,0.851778,1.19352
19,470.036,1,15.1868,27.8706,18.4242,1.73867,0.0241242,0.39686,0.696305,0.873909,1.22454
20,469.248,1,15.2122,27.6069,17.4789,1.64769,0.0269343,0.396388,0.755954,0.884492,1.31592
