Cl_pop,1,-0.95382,-7.7346e-6,0.0077446,-0.014345,0.011138,0.003429,0.001124,-0.014227,0.025775,-0.022439
beta_Cl_tSCRMGDL,-0.95382,1,0.0055528,-0.0041728,0.0030968,-0.0076446,-0.005572,-0.0045137,0.015338,-0.022011,0.021439
V1_pop,-7.7346e-6,0.0055528,1,0.074583,-0.19089,0.0039626,-0.022895,-0.13489,0.20864,-0.028148,0.045576
beta_V1_logtWTKG,0.0077446,-0.0041728,0.074583,1,-0.065929,0.017865,-0.15242,-0.015842,0.025605,0.12451,-0.043243
V2_pop,-0.014345,0.0030968,-0.19089,-0.065929,1,-0.014321,-0.093597,0.34119,-0.15176,-0.090387,0.035617
omega_Cl,0.011138,-0.0076446,0.0039626,0.017865,-0.014321,1,-0.0038853,0.010363,0.0031177,-0.0048904,-0.018187
omega_V1,0.003429,-0.005572,-0.022895,-0.15242,-0.093597,-0.0038853,1,-0.30705,-0.1493,0.066523,-0.19523
omega_Q,0.001124,-0.0045137,-0.13489,-0.015842,0.34119,0.010363,-0.30705,1,-0.031197,-0.090182,0.12871
omega_V2,-0.014227,0.015338,0.20864,0.025605,-0.15176,0.0031177,-0.1493,-0.031197,1,-0.16068,0.18723
a,0.025775,-0.022011,-0.028148,0.12451,-0.090387,-0.0048904,0.066523,-0.090182,-0.16068,1,-0.58438
b,-0.022439,0.021439,0.045576,-0.043243,0.035617,-0.018187,-0.19523,0.12871,0.18723,-0.58438,1
