standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.7467,0.00666667,-2.04794,0.00666667,-2.85022,0.00666667,-2.22547,0.00666667,All
-1.71125,0.0133333,-1.85848,0.0133333,-2.65588,0.0133333,-1.96901,0.0133333,All
-1.61265,0.02,-1.82187,0.02,-2.61277,0.02,-1.92201,0.02,All
-1.59301,0.0266667,-1.72295,0.0266667,-2.46727,0.0266667,-1.90122,0.0266667,All
-1.5487,0.0333333,-1.69459,0.0333333,-2.23172,0.0333333,-1.90082,0.0333333,All
-1.49554,0.04,-1.67269,0.04,-2.07118,0.04,-1.83741,0.04,All
-1.47833,0.0466667,-1.57832,0.0466667,-2.05011,0.0466667,-1.76382,0.0466667,All
-1.41477,0.0533333,-1.56668,0.0533333,-2.0425,0.0533333,-1.73492,0.0533333,All
-1.40112,0.06,-1.53963,0.06,-1.94844,0.06,-1.67414,0.06,All
-1.39374,0.0666667,-1.45412,0.0666667,-1.92979,0.0666667,-1.62489,0.0666667,All
-1.39235,0.0733333,-1.41346,0.0733333,-1.70248,0.0733333,-1.58695,0.0733333,All
-1.38812,0.08,-1.386,0.08,-1.66177,0.08,-1.57464,0.08,All
-1.3749,0.0866667,-1.38461,0.0866667,-1.58508,0.0866667,-1.54951,0.0866667,All
-1.35214,0.0933333,-1.38123,0.0933333,-1.57701,0.0933333,-1.50886,0.0933333,All
-1.32524,0.1,-1.3534,0.1,-1.53612,0.1,-1.48648,0.1,All
-1.29608,0.106667,-1.31984,0.106667,-1.53592,0.106667,-1.47798,0.106667,All
-1.29349,0.113333,-1.27723,0.113333,-1.5296,0.113333,-1.45709,0.113333,All
-1.26568,0.12,-1.25282,0.12,-1.49133,0.12,-1.38992,0.12,All
-1.259,0.126667,-1.24336,0.126667,-1.39786,0.126667,-1.3651,0.126667,All
-1.25183,0.133333,-1.22608,0.133333,-1.37585,0.133333,-1.2585,0.133333,All
-1.23579,0.14,-1.16798,0.14,-1.36353,0.14,-1.19417,0.14,All
-1.22031,0.146667,-1.16674,0.146667,-1.34095,0.146667,-1.18937,0.146667,All
-1.20175,0.153333,-1.11092,0.153333,-1.25884,0.153333,-1.17376,0.153333,All
-1.17686,0.16,-1.09272,0.16,-1.2305,0.16,-1.15856,0.16,All
-1.13026,0.166667,-1.07203,0.166667,-1.13771,0.166667,-1.1178,0.166667,All
-1.10768,0.173333,-1.06841,0.173333,-1.13513,0.173333,-1.09679,0.173333,All
-1.10194,0.18,-1.06123,0.18,-1.08337,0.18,-1.01155,0.18,All
-1.09193,0.186667,-1.02638,0.186667,-1.07986,0.186667,-1.0005,0.186667,All
-1.07857,0.193333,-1.00664,0.193333,-0.987036,0.193333,-0.969587,0.193333,All
-1.06606,0.2,-1.00295,0.2,-0.986657,0.2,-0.860818,0.2,All
-0.778268,0.206667,-0.975403,0.206667,-0.922759,0.206667,-0.8556,0.206667,All
-0.77554,0.213333,-0.952408,0.213333,-0.905004,0.213333,-0.829411,0.213333,All
-0.756039,0.22,-0.911732,0.22,-0.869818,0.22,-0.81232,0.22,All
-0.680303,0.226667,-0.885448,0.226667,-0.850454,0.226667,-0.803764,0.226667,All
-0.666786,0.233333,-0.84184,0.233333,-0.831024,0.233333,-0.774098,0.233333,All
-0.665787,0.24,-0.837596,0.24,-0.822241,0.24,-0.771293,0.24,All
-0.660311,0.246667,-0.828119,0.246667,-0.818156,0.246667,-0.748588,0.246667,All
-0.644382,0.253333,-0.794781,0.253333,-0.585398,0.253333,-0.737048,0.253333,All
-0.636055,0.26,-0.756444,0.26,-0.561681,0.26,-0.713429,0.26,All
-0.635541,0.266667,-0.695351,0.266667,-0.516222,0.266667,-0.70643,0.266667,All
-0.622805,0.273333,-0.620633,0.273333,-0.511819,0.273333,-0.6934,0.273333,All
-0.610081,0.28,-0.603931,0.28,-0.504695,0.28,-0.69302,0.28,All
-0.600281,0.286667,-0.563784,0.286667,-0.474615,0.286667,-0.675359,0.286667,All
-0.592198,0.293333,-0.561447,0.293333,-0.464261,0.293333,-0.653075,0.293333,All
-0.581937,0.3,-0.533657,0.3,-0.41888,0.3,-0.64311,0.3,All
-0.574977,0.306667,-0.532159,0.306667,-0.364337,0.306667,-0.637391,0.306667,All
-0.554584,0.313333,-0.525113,0.313333,-0.358783,0.313333,-0.630868,0.313333,All
-0.55381,0.32,-0.510061,0.32,-0.324043,0.32,-0.623785,0.32,All
-0.552618,0.326667,-0.49013,0.326667,-0.283518,0.326667,-0.600086,0.326667,All
-0.533796,0.333333,-0.482988,0.333333,-0.280431,0.333333,-0.551485,0.333333,All
-0.531512,0.34,-0.470584,0.34,-0.248926,0.34,-0.54871,0.34,All
-0.521519,0.346667,-0.466957,0.346667,-0.226306,0.346667,-0.488622,0.346667,All
-0.516197,0.353333,-0.443844,0.353333,-0.219429,0.353333,-0.465435,0.353333,All
-0.490947,0.36,-0.438167,0.36,-0.205484,0.36,-0.438397,0.36,All
-0.471827,0.366667,-0.436817,0.366667,-0.204502,0.366667,-0.424756,0.366667,All
-0.468192,0.373333,-0.427975,0.373333,-0.138111,0.373333,-0.419945,0.373333,All
-0.456608,0.38,-0.36259,0.38,-0.129206,0.38,-0.39769,0.38,All
-0.448691,0.386667,-0.332924,0.386667,-0.119435,0.386667,-0.397472,0.386667,All
-0.395415,0.393333,-0.328092,0.393333,-0.119184,0.393333,-0.38238,0.393333,All
-0.38814,0.4,-0.317805,0.4,-0.0947765,0.4,-0.378092,0.4,All
-0.382783,0.406667,-0.292857,0.406667,-0.0817602,0.406667,-0.372874,0.406667,All
-0.382193,0.413333,-0.291902,0.413333,-0.0784016,0.413333,-0.35349,0.413333,All
-0.36675,0.42,-0.289522,0.42,-0.0505436,0.42,-0.353127,0.42,All
-0.362091,0.426667,-0.279491,0.426667,-0.0158516,0.426667,-0.333213,0.426667,All
-0.34992,0.433333,-0.273667,0.433333,0.0110534,0.433333,-0.32082,0.433333,All
-0.334281,0.44,-0.261608,0.44,0.0238311,0.44,-0.311552,0.44,All
-0.328802,0.446667,-0.242228,0.446667,0.0564142,0.446667,-0.253781,0.446667,All
-0.322344,0.453333,-0.235965,0.453333,0.0609495,0.453333,-0.252635,0.453333,All
-0.320379,0.46,-0.227283,0.46,0.0775582,0.46,-0.252429,0.46,All
-0.304349,0.466667,-0.215597,0.466667,0.0788733,0.466667,-0.245098,0.466667,All
-0.299008,0.473333,-0.188261,0.473333,0.0881894,0.473333,-0.243954,0.473333,All
-0.285947,0.48,-0.181915,0.48,0.0943873,0.48,-0.240419,0.48,All
-0.256986,0.486667,-0.171681,0.486667,0.101172,0.486667,-0.214805,0.486667,All
-0.252691,0.493333,-0.151652,0.493333,0.104086,0.493333,-0.155542,0.493333,All
-0.252478,0.5,-0.137539,0.5,0.127912,0.5,-0.130659,0.5,All
-0.237647,0.506667,-0.131454,0.506667,0.130912,0.506667,-0.127639,0.506667,All
-0.218548,0.513333,-0.110339,0.513333,0.163371,0.513333,-0.122236,0.513333,All
-0.197602,0.52,-0.0704991,0.52,0.174469,0.52,-0.0857897,0.52,All
-0.161179,0.526667,-0.0681095,0.526667,0.185133,0.526667,-0.0848468,0.526667,All
-0.133106,0.533333,-0.067726,0.533333,0.201646,0.533333,-0.0574932,0.533333,All
-0.0108445,0.54,-0.0441089,0.54,0.208196,0.54,-0.0304617,0.54,All
-4.12558e-05,0.546667,-0.0428658,0.546667,0.220524,0.546667,-0.0302834,0.546667,All
0.0522126,0.553333,-0.0379187,0.553333,0.262009,0.553333,-0.0236706,0.553333,All
0.0706158,0.56,-0.0349804,0.56,0.265308,0.56,-0.0236608,0.56,All
0.129975,0.566667,-0.0217767,0.566667,0.28399,0.566667,-0.00725283,0.566667,All
0.149744,0.573333,0.00874217,0.573333,0.296635,0.573333,-0.00108862,0.573333,All
0.171315,0.58,0.0192322,0.58,0.30157,0.58,0.0351946,0.58,All
0.200556,0.586667,0.0257958,0.586667,0.328299,0.586667,0.0570649,0.586667,All
0.214922,0.593333,0.0441846,0.593333,0.342812,0.593333,0.0591866,0.593333,All
0.21656,0.6,0.0497214,0.6,0.37324,0.6,0.0920338,0.6,All
0.243482,0.606667,0.0670219,0.606667,0.379045,0.606667,0.171912,0.606667,All
0.291699,0.613333,0.125612,0.613333,0.380168,0.613333,0.183772,0.613333,All
0.309499,0.62,0.136571,0.62,0.391112,0.62,0.184202,0.62,All
0.343819,0.626667,0.150409,0.626667,0.414303,0.626667,0.203238,0.626667,All
0.356735,0.633333,0.156305,0.633333,0.430931,0.633333,0.213395,0.633333,All
0.364694,0.64,0.182698,0.64,0.467916,0.64,0.247584,0.64,All
0.378648,0.646667,0.189582,0.646667,0.502621,0.646667,0.267534,0.646667,All
0.439288,0.653333,0.208226,0.653333,0.506195,0.653333,0.272487,0.653333,All
0.51536,0.66,0.217178,0.66,0.508474,0.66,0.28217,0.66,All
0.533657,0.666667,0.244487,0.666667,0.509369,0.666667,0.330127,0.666667,All
0.554228,0.673333,0.250962,0.673333,0.525305,0.673333,0.341577,0.673333,All
0.593091,0.68,0.273496,0.68,0.531385,0.68,0.441835,0.68,All
0.608291,0.686667,0.277388,0.686667,0.556146,0.686667,0.458324,0.686667,All
0.684459,0.693333,0.304162,0.693333,0.570455,0.693333,0.458346,0.693333,All
0.690252,0.7,0.328998,0.7,0.586579,0.7,0.473962,0.7,All
0.700978,0.706667,0.343967,0.706667,0.619229,0.706667,0.474782,0.706667,All
0.714493,0.713333,0.393317,0.713333,0.64295,0.713333,0.501274,0.713333,All
0.71976,0.72,0.39431,0.72,0.669052,0.72,0.534604,0.72,All
0.768369,0.726667,0.424429,0.726667,0.676286,0.726667,0.536821,0.726667,All
0.818946,0.733333,0.466001,0.733333,0.69593,0.733333,0.663029,0.733333,All
0.82359,0.74,0.530845,0.74,0.727186,0.74,0.668225,0.74,All
0.884415,0.746667,0.588515,0.746667,0.784748,0.746667,0.727324,0.746667,All
0.893151,0.753333,0.597041,0.753333,0.825084,0.753333,0.835211,0.753333,All
0.893182,0.76,0.632966,0.76,0.85522,0.76,0.856144,0.76,All
0.936665,0.766667,0.634959,0.766667,0.910515,0.766667,0.875059,0.766667,All
0.95294,0.773333,0.641158,0.773333,0.926553,0.773333,0.935201,0.773333,All
1.02682,0.78,0.649229,0.78,0.94176,0.78,0.939073,0.78,All
1.04674,0.786667,0.69174,0.786667,0.947156,0.786667,0.980784,0.786667,All
1.05025,0.793333,0.695302,0.793333,0.955226,0.793333,0.989241,0.793333,All
1.06038,0.8,0.768523,0.8,0.956305,0.8,1.00362,0.8,All
1.07994,0.806667,0.782974,0.806667,0.982201,0.806667,1.05465,0.806667,All
1.09266,0.813333,0.800695,0.813333,0.990113,0.813333,1.06433,0.813333,All
1.0987,0.82,0.807216,0.82,0.99905,0.82,1.08342,0.82,All
1.10044,0.826667,0.830044,0.826667,1.00778,0.826667,1.12474,0.826667,All
1.11438,0.833333,0.836271,0.833333,1.03843,0.833333,1.13112,0.833333,All
1.13313,0.84,0.845227,0.84,1.06535,0.84,1.14858,0.84,All
1.15037,0.846667,0.877521,0.846667,1.1196,0.846667,1.1829,0.846667,All
