iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.455,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,668.53,1,30.8633,24.681,16.6769,0.95,0.285,-0.707893,0.974679,0.974679,0.974679,0.974679
3,665.587,1,26.7332,25.4485,17.038,0.9025,0.27075,-0.548519,0.95,1.04976,0.95,0.976202
4,652.374,1,25.0009,25.4698,19.2512,0.857375,0.257212,-0.497856,0.925945,1.02318,0.925945,0.951484
5,639.595,1,27.1692,25.3338,19.1292,0.814506,0.244352,-0.565107,0.9025,0.99727,0.9025,0.927392
6,628.956,1,27.8455,25.0356,19.0058,0.773781,0.232134,-0.604529,0.879648,0.972018,0.879648,0.90391
7,626.457,1,27.5339,25.7869,17.1959,0.735092,0.220528,-0.608116,0.857375,0.993392,0.857375,0.881022
8,620.957,1,28.0152,24.8462,20.0828,0.698337,0.209501,-0.617302,0.835666,1.08275,0.835666,0.858714
9,614.172,1,26.6057,24.5416,19.4398,0.66342,0.199026,-0.57614,0.814506,1.05534,0.814506,0.836971
10,609.823,1,26.5153,23.5909,15.619,0.630249,0.189075,-0.593615,0.793882,1.02862,0.793882,0.815779
11,609.043,1,25.181,24.4171,17.7696,0.598737,0.179621,-0.554982,0.773781,1.01769,0.773781,0.816154
12,597.032,1,27.1198,24.7602,20.116,0.5688,0.17064,-0.617352,0.754188,1.0842,0.754188,0.795489
13,589.213,1,26.4276,24.2266,18.9338,0.54036,0.162108,-0.584915,0.735092,1.05674,0.735092,0.775347
14,590.117,1,25.2109,23.6541,19.2038,0.513342,0.154003,-0.533451,0.716479,1.02999,0.716479,0.755714
15,576.501,1,26.7407,24.9377,21.84,0.487675,0.146302,-0.594477,0.698337,1.00391,0.698337,0.736579
16,568.258,1,28.2111,25.3996,22.471,0.463291,0.138987,-0.648114,0.680655,1.01913,0.680655,0.766568
17,571.641,1,27.3122,25.7319,20.5524,0.440127,0.132038,-0.598559,0.66342,1.01935,0.66342,0.764218
18,563.381,1,27.3824,27.5788,20.8036,0.41812,0.125436,-0.603321,0.646622,1.0595,0.646622,0.754963
19,562.462,1,27.1353,28.4446,20.1332,0.397214,0.119164,-0.589605,0.630249,1.03267,0.630249,0.755728
20,546.975,1,28.0677,29.1471,24.0998,0.377354,0.113206,-0.620947,0.614291,1.19419,0.614291,0.841278
21,546.726,1,28.4124,28.6859,28.5864,0.358486,0.107546,-0.63326,0.598737,1.30191,0.598737,0.918915
22,545.594,1,28.1827,28.8357,28.9535,0.340562,0.102168,-0.633262,0.583577,1.28704,0.583577,0.895647
23,521.002,1,27.7914,28.5031,26.8412,1.10051,0.0862115,-0.617772,0.5688,1.25445,0.5688,0.884133
24,507.756,1,28.267,28.2572,23.4448,1.04548,0.0819009,-0.629474,0.554398,1.29729,0.554398,0.869192
25,504.081,1,27.8438,28.4292,24.2824,0.993208,0.0778058,-0.611041,0.54036,1.26444,0.54036,0.880118
26,502.076,1,28.1837,28.8118,19.0888,0.943547,0.0739155,-0.623914,0.526678,1.23243,0.526678,0.890096
27,493.784,1,28.1715,29.0194,21.9193,1.31252,0.0610029,-0.623968,0.513342,1.20122,0.513342,0.944044
28,490.121,1,27.8114,29.2764,18.536,1.45744,0.0512455,-0.612706,0.500344,1.29905,0.500344,0.92014
29,487.614,1,28.1412,28.4866,19.4975,1.51685,0.0485251,-0.622175,0.487675,1.26616,0.487675,0.896842
30,488.261,1,27.5845,28.7602,19.4455,1.51694,0.0507763,-0.605126,0.475327,1.2341,0.475327,0.874133
31,485.657,1,27.8044,27.9284,21.3642,1.44809,0.0520795,-0.614297,0.463291,1.20285,0.463291,0.852
32,482.329,1,27.7111,27.3604,18.6257,1.54912,0.0479641,-0.60989,0.45156,1.17239,0.45156,0.830427
33,486.434,1,28.3517,27.0433,19.7818,1.61052,0.0453983,-0.61491,0.440127,1.14271,0.440127,0.839835
34,476.091,1,27.5812,27.3623,18.7317,1.61053,0.0444797,-0.60658,0.428982,1.11377,0.428982,0.81857
35,477.284,1,27.5618,27.4434,17.8796,1.69088,0.0399381,-0.608195,0.41812,1.08557,0.41812,0.797843
36,475.388,1,28.0999,27.6797,15.5551,1.69098,0.0436472,-0.615356,0.407533,1.05808,0.407533,0.777641
37,475.313,1,28.2242,27.7809,15.6399,1.64309,0.0476149,-0.620867,0.397214,1.03129,0.397214,0.757951
38,462.359,1,27.1148,27.5463,16.5592,1.56093,0.0452341,-0.589614,0.387157,1.00518,0.387157,0.738759
39,457.816,1,27.7798,27.8054,16.1872,1.71318,0.0319525,-0.609442,0.377354,0.979729,0.377354,0.720053
40,446.779,1,27.6829,27.5184,16.0801,1.66383,0.0298667,-0.615695,0.367799,0.954921,0.367799,0.701821
41,445.154,1,28.0012,27.2888,14.9746,1.69996,0.0249101,-0.619117,0.358486,0.930742,0.358486,0.684051
42,445.847,1,28.7953,27.1223,15.9397,1.72322,0.0241819,-0.634641,0.349409,0.91013,0.349409,0.66673
43,440.6,1,27.4482,27.1791,16.4702,1.7232,0.0247338,-0.601115,0.340562,0.904361,0.340562,0.649848
44,445.349,1,27.6513,26.8242,15.9283,1.75758,0.02485,-0.608098,0.331938,0.911218,0.331938,0.633394
45,447.127,1,28.127,26.8385,17.3882,1.8714,0.0217588,-0.612908,0.323534,0.888145,0.323534,0.617356
46,444.504,1,28.2106,26.8347,16.2473,1.87145,0.0246638,-0.618448,0.315341,0.865657,0.315341,0.601724
47,444.658,1,28.2575,27.2732,15.764,1.87138,0.0227595,-0.621629,0.307357,0.89621,0.307357,0.586488
48,441.435,1,28.6924,27.2475,15.3594,1.78994,0.0280675,-0.631545,0.299574,0.873517,0.299574,0.571638
49,437.08,1,27.942,27.3731,16.1703,1.70045,0.0266641,-0.609497,0.291989,0.881929,0.291989,0.590786
50,430.104,1,27.9106,27.2416,15.2921,1.66351,0.0260278,-0.610446,0.284596,0.859598,0.309637,0.575827
51,434.625,1,27.6835,27.9304,14.542,1.69672,0.0251103,-0.599772,0.27739,0.837833,0.30833,0.617799
52,430.219,1,27.8951,27.479,15.0075,1.66579,0.0272066,-0.60792,0.270366,0.816618,0.300523,0.602156
53,430.872,1,27.2966,27.4927,13.6534,1.69924,0.026302,-0.594701,0.26352,0.795941,0.297716,0.586909
54,430.812,1,27.4658,27.9248,13.8351,1.71486,0.0277211,-0.601882,0.256848,0.775787,0.290178,0.572048
55,424.65,1,27.0064,26.9134,14.5475,1.62286,0.0296163,-0.593467,0.250344,0.785554,0.28283,0.557564
56,427.556,1,27.3085,27.3588,15.2463,1.74256,0.0216501,-0.590925,0.244005,0.800864,0.275669,0.554526
57,425.086,1,27.7383,27.7671,15.6105,1.67097,0.0274759,-0.607767,0.237827,0.780586,0.273954,0.554389
58,423.907,1,27.8142,27.5574,16.1003,1.67103,0.028233,-0.604346,0.231805,0.760821,0.278566,0.545069
59,431.543,1,27.7333,27.9484,15.5825,1.64954,0.0332965,-0.607854,0.225936,0.741557,0.312862,0.546951
60,430.47,1,28.109,27.9375,15.5551,1.68191,0.0316478,-0.613503,0.220215,0.727905,0.30494,0.546263
61,426.355,1,27.8297,27.9635,16.19,1.65674,0.0319918,-0.619523,0.214639,0.762346,0.297219,0.532432
62,428.617,1,27.4744,27.5986,15.1124,1.65682,0.0343164,-0.607212,0.209204,0.744477,0.297034,0.51895
63,430.535,1,27.8644,27.3618,15.3284,1.7011,0.0306656,-0.61123,0.208183,0.755528,0.289513,0.523613
64,430.275,1,28.1084,27.851,14.8322,1.64576,0.0334297,-0.61837,0.210393,0.736398,0.295471,0.542712
65,422.787,1,28.0565,28.2183,14.6444,1.64572,0.0311187,-0.625493,0.205065,0.717752,0.290356,0.52897
66,422.162,1,27.378,28.4532,14.2771,1.67061,0.0280377,-0.604478,0.202259,0.699578,0.284518,0.536345
67,418.702,1,27.7359,28.0132,15.523,1.6253,0.0268764,-0.611559,0.20851,0.681864,0.278227,0.572833
68,422.459,1,27.7715,27.8359,15.7374,1.6282,0.0251889,-0.615539,0.208993,0.750152,0.290103,0.594605
69,417.86,1,27.4207,27.5095,15.3877,1.59297,0.026596,-0.596717,0.203824,0.735504,0.282757,0.618815
70,424.704,1,28.0579,27.0154,15.2832,1.59308,0.0300572,-0.62231,0.208277,0.722045,0.281267,0.620511
71,435.118,1,27.5043,27.1755,14.7384,1.67601,0.0289235,-0.608407,0.210682,0.797371,0.276751,0.661602
72,440.947,1,27.9507,27.0269,15.5148,1.71207,0.0307352,-0.616398,0.217079,0.866316,0.278136,0.64485
73,429.822,1,26.9563,26.8524,17.2266,1.67391,0.0283354,-0.587744,0.211582,0.844381,0.271093,0.628522
74,432.016,1,27.8369,26.8245,17.049,1.60693,0.0335411,-0.60881,0.213982,0.823,0.264229,0.671022
75,424.097,1,27.1435,26.6634,16.8655,1.5811,0.032038,-0.597206,0.208564,0.802162,0.269742,0.654031
76,424.301,1,27.4024,26.6133,16.114,1.67597,0.0250608,-0.602324,0.203283,0.78185,0.268995,0.637471
77,422.125,1,26.647,26.7952,17.274,1.67592,0.0228003,-0.585237,0.200583,0.762054,0.296169,0.62133
78,420.109,1,27.5596,27.3713,17.1717,1.60052,0.0253814,-0.60693,0.204258,0.748052,0.301294,0.605597
79,415.132,1,28.0059,26.5586,16.6084,1.51481,0.0278141,-0.620712,0.206504,0.765523,0.293665,0.590263
80,421.557,1,26.9396,26.944,16.6478,1.61334,0.0283092,-0.590874,0.210442,0.746139,0.298241,0.575317
81,424.035,1,27.4751,26.4976,16.8566,1.61328,0.0270761,-0.598463,0.209922,0.727247,0.305491,0.632475
82,426.339,1,28.632,26.6262,15.3114,1.66823,0.0260122,-0.637768,0.209697,0.708832,0.319062,0.616461
83,430.763,1,27.927,26.1728,15.6518,1.79275,0.0223046,-0.613457,0.204387,0.691941,0.318963,0.600852
84,420.244,1,27.4387,26.3292,16.3063,1.70312,0.0211894,-0.602012,0.200626,0.67442,0.335252,0.585638
85,427.59,1,27.4623,26.0306,15.1716,1.68037,0.0292769,-0.601761,0.207818,0.706422,0.326763,0.570809
86,428.415,1,28.2534,26.6824,15.4014,1.68039,0.0311918,-0.624629,0.206412,0.688535,0.31893,0.556356
87,425.466,1,28.6806,27.3716,15.5655,1.64616,0.0319514,-0.635187,0.208444,0.675041,0.310855,0.542269
88,429.079,1,28.583,27.7413,15.4878,1.679,0.0333608,-0.6357,0.206055,0.657949,0.302984,0.528538
89,429.41,1,28.1564,27.4835,16.0021,1.62629,0.033361,-0.620744,0.215428,0.714381,0.295312,0.549302
90,422.024,1,27.7075,27.2111,15.6118,1.64059,0.0270469,-0.610767,0.209973,0.696292,0.289484,0.578267
91,415.904,1,27.6466,27.4935,15.265,1.66251,0.0223257,-0.601606,0.211567,0.749643,0.282154,0.563625
92,418.49,1,27.6135,27.1468,15.7082,1.706,0.021822,-0.602126,0.20621,0.794484,0.275096,0.549353
93,414.355,1,27.4452,27.2318,15.8092,1.66341,0.0198046,-0.601061,0.203044,0.774367,0.287896,0.535443
94,422.643,1,28.0258,26.9873,15.8856,1.73119,0.0207517,-0.616406,0.20498,0.800479,0.292723,0.521886
95,426.513,1,28.5478,27.0953,16.739,1.6299,0.027901,-0.631798,0.20665,0.78021,0.309853,0.572791
