parameter,value
Cl_pop,13.4558999677416
V1_pop,22.7915560425906
beta_V1_ANTU_1,2.84475502236655
beta_V1_LLP_1,2.97819427235639
beta_V1_logtCLCRMLMIN,-3.21506742501468
beta_V1_logtPROGDL,-1.6714942401847
Q_pop,23.4
beta_Q_LMP_1,0.946690752934258
beta_Q_logtAGEA,1.513818319051
beta_Q_logtALBGDL,18.347726108402
beta_Q_logtPROGDL,-18.1900999939857
V2_pop,3.00816070578108
beta_V2_SEXF_1,4.36411039269996
beta_V2_logtHCM,34.4067422749463
omega_Cl,0.256167896280991
omega_V1,2.97100675889815
omega_Q,5.97343385389814e-8
omega_V2,6.32629359082726e-8
a,1.42079062046128
b,0.0441775671893745
