pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.51596,0.130492,-3.20089,0.0106656,-1.56261,0.0891342,All
-1.14131,0.228361,-2.98559,0.0159984,-1.15124,0.297114,All
-0.766654,0.619836,-2.77029,0,-0.73988,0.62394,All
-0.392003,0.424098,-2.55499,0.026664,-0.328515,0.386248,All
-0.017352,0.260984,-2.33969,0.0213312,0.0828495,0.20798,All
0.357299,0.260984,-2.12439,0.0533279,0.494214,0.534805,All
0.73195,0.55459,-1.90909,0.0693263,0.905579,0.237691,All
1.1066,0.163115,-1.69379,0.0853247,1.31694,0.0594228,All
1.48125,0.130492,-1.47849,0.0959903,1.72831,0.148557,All
1.8559,0.163115,-1.26319,0.202646,2.13967,0.0891342,All
,,-1.04789,0.293304,,,All
,,-0.832595,0.175982,,,All
,,-0.617295,0.255974,,,All
,,-0.401996,0.410625,,,All
,,-0.186696,0.394627,,,All
,,0.0286033,0.431956,,,All
,,0.243903,0.410625,,,All
,,0.459203,0.474619,,,All
,,0.674502,0.36263,,,All
,,0.889802,0.367963,,,All
,,1.1051,0.207979,,,All
,,1.3204,0.149318,,,All
,,1.5357,0.0906575,,,All
,,1.751,0.0799919,,,All
,,1.9663,0.0533279,,,All
,,2.1816,0.0319968,,,All
,,2.3969,0.0159984,,,All
,,2.6122,0,,,All
,,2.8275,0.00533279,,,All
,,3.0428,0.00533279,,,All
