iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,658.855,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,646.292,1,16.8528,26.441,15.0339,0.95,0.285,-0.12991,0.974679,0.974679,0.974679,0.974679
3,637.24,1,18.2391,27.9171,15.4581,0.9025,0.27075,-0.169507,0.95,0.95,0.95,0.95
4,618.346,1,18.153,27.3339,15.3735,0.857375,0.257212,-0.170642,0.925945,0.925945,0.925945,0.925945
5,613.105,1,16.3702,28.9297,15.4178,0.814506,0.244352,-0.0882945,0.9025,0.9025,0.9025,0.9025
6,596.875,1,17.4459,29.3368,15.087,0.773781,0.232134,-0.149359,0.879648,0.879648,0.879648,0.879648
7,590.27,1,17.5494,28.8422,15.1237,0.735092,0.220528,-0.172557,0.857375,1.04302,0.857375,0.857375
8,587.66,1,16.9878,28.2399,14.9099,0.698337,0.209501,-0.0962354,0.835666,1.01661,0.835666,0.835666
9,569.904,1,17.8635,30.2921,14.7859,0.66342,0.199026,-0.149618,0.814506,0.990873,0.814506,0.814506
10,575.172,1,17.4834,30.4655,12.2369,0.630249,0.189075,-0.150934,0.793882,1.13523,0.793882,0.893896
11,576.842,1,16.8367,31.6223,13.8618,0.598737,0.179621,-0.117951,0.773781,1.10649,0.773781,0.871262
12,560.704,1,16.9559,31.7747,14.6273,0.5688,0.17064,-0.1182,0.754188,1.07847,0.754188,0.870162
13,553.15,1,16.9478,32.1623,13.1356,0.54036,0.162108,-0.12896,0.735092,1.05116,0.735092,0.850078
14,539.229,1,16.7455,31.5371,11.8915,0.513342,0.154003,-0.100858,0.716479,1.02455,0.716479,0.832471
15,534.047,1,16.8927,31.4315,11.7689,0.487675,0.146302,-0.11951,0.698337,0.998606,0.698337,0.814847
16,535.69,1,17.0544,31.2792,12.4048,0.463291,0.138987,-0.133534,0.680655,0.985209,0.680655,0.794215
17,515.746,1,17.0981,30.5203,12.5698,0.440127,0.132038,-0.138419,0.66342,0.960263,0.66342,0.774105
18,509.307,1,17.1221,30.9226,13.5457,0.41812,0.125436,-0.137267,0.646622,0.935949,0.646622,0.804004
19,506.925,1,16.9221,31.2522,14.046,0.397214,0.119164,-0.117445,0.630249,0.91225,0.630249,0.783646
20,504.932,1,16.1769,31.8857,12.652,0.377354,0.113206,-0.072651,0.614291,0.906653,0.614291,0.772723
21,496.232,1,16.7011,32.327,14.3501,0.358486,0.107546,-0.104497,0.598737,0.920239,0.598737,0.753157
22,485.076,1,16.7801,31.7638,14.9559,0.340562,0.102168,-0.116061,0.583577,0.896938,0.583577,0.734087
23,488.687,1,16.4971,31.4545,14.8835,0.323534,0.0970601,-0.0948319,0.5688,0.874227,0.5688,0.715499
24,486.769,1,16.3517,30.8319,15.8986,0.307357,0.0922071,-0.0882338,0.554398,0.903907,0.554398,0.697383
25,479.469,1,16.9981,30.8295,16.7931,0.291989,0.0875967,-0.133393,0.54036,0.933366,0.54036,0.692749
26,462.317,1,17.1849,30.7959,17.122,0.755833,0.0817849,-0.137806,0.526678,0.925894,0.526678,0.691061
27,452.657,1,17.1524,30.8074,18.066,0.718041,0.0776957,-0.13469,0.513342,0.928188,0.513342,0.739403
28,460.723,1,17.1235,30.4869,15.3387,0.875272,0.0722378,-0.132729,0.500344,0.997934,0.500344,0.791121
29,449.124,1,16.9026,29.0399,17.2574,0.831509,0.0686259,-0.122571,0.487675,1.06431,0.487675,0.771089
30,444.767,1,16.4911,29.8382,18.0816,0.927477,0.061631,-0.0914277,0.475327,1.03736,0.475327,0.778708
31,444.556,1,17.0831,29.4906,18.4009,0.957479,0.0630577,-0.137174,0.463291,1.0111,0.463291,0.75899
32,445.964,1,16.9062,29.2781,18.5575,0.957519,0.0638887,-0.125478,0.45156,0.985496,0.45156,0.739772
33,448.734,1,17.1225,29.3908,17.1115,1.03389,0.0622632,-0.13191,0.440127,0.960542,0.440127,0.721041
34,443.112,1,17.5029,29.5791,16.3132,1.03382,0.0599131,-0.160624,0.428982,0.936221,0.428982,0.766711
35,446.393,1,17.3807,29.2961,16.9513,1.10036,0.0599381,-0.148968,0.41812,0.912515,0.41812,0.791375
36,436.279,1,17.3463,29.5058,16.1211,1.04241,0.0600382,-0.1471,0.407533,0.88941,0.407533,0.771337
37,430.423,1,16.9613,29.1099,17.1,0.990291,0.0570363,-0.123461,0.397214,0.866889,0.397214,0.751806
