parameter,value
Cl_pop,12.707144259212
beta_Cl_LMP_1,0.224505679530528
V1_pop,25.9193359817641
beta_V1_ANTU_1,-0.292138131263372
beta_V1_logtCLCRMLMIN,-3.20068938405404
beta_V1_logtPROGDL,-1.87764426059807
Q_pop,23.4
beta_Q_LMP_1,0.940537528252935
beta_Q_logtAGEA,1.43206020784442
beta_Q_logtALBGDL,18.0033536307324
beta_Q_logtPROGDL,-18.0085062760113
V2_pop,2.76941929759298
beta_V2_SEXF_1,4.70858212153979
beta_V2_logtHCM,37.9541077120859
beta_V2_logtRAL,0.25812177072423
omega_Cl,0.240039811425615
omega_V1,0.328405497815939
omega_Q,6.81138694358821e-8
omega_V2,2.39012468846049e-8
a,1.34095693303728
b,0.0435269271324094
