iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,551.374,1,10.3141,35.7262,13.3024,1.5,-0.415546,1.5,1.5,1.5,1.5
2,534.423,1,21.5285,17.0933,20.1716,1.70264,-0.527809,1.46202,1.46202,1.46202,1.46202
3,542.188,1,21.7339,17.0341,20.0189,1.79254,-0.521901,1.425,1.425,1.425,1.425
4,546.006,1,21.673,16.8324,19.6969,1.83412,-0.512288,1.38892,1.38892,1.38892,1.38892
5,539.3,1,20.5541,17.3157,20.4269,1.78768,-0.474599,1.35375,1.35375,1.35375,1.38713
6,539.836,1,20.9845,17.618,22.1369,1.79807,-0.503688,1.31947,1.31947,1.31947,1.37555
7,541.608,1,21.1171,17.5743,20.1956,1.85046,-0.505918,1.28606,1.28606,1.28606,1.34072
8,538.357,1,21.2598,17.3943,19.1695,1.85019,-0.507752,1.2535,1.2535,1.2535,1.30677
9,532.433,1,21.4536,17.5353,19.1929,1.84999,-0.51968,1.22176,1.22176,1.22176,1.27368
10,542.582,1,21.199,17.4621,18.788,1.94829,-0.498919,1.19082,1.19082,1.19082,1.277
11,543.474,1,21.1046,17.5972,18.7812,1.95487,-0.499066,1.16067,1.16067,1.16067,1.30357
12,531.262,1,20.8735,17.6022,20.9759,1.90537,-0.484922,1.13128,1.13128,1.13128,1.27056
13,532.935,1,20.846,17.5617,19.9991,1.86922,-0.467916,1.10264,1.13604,1.10264,1.23839
14,525.832,1,20.6,18.0989,19.7234,1.82189,-0.467262,1.07472,1.20369,1.07472,1.20703
15,527.053,1,20.5199,18.2431,18.6057,1.78716,-0.47106,1.04751,1.23707,1.04751,1.31109
16,519.713,1,20.6866,18.3461,19.3522,1.7852,-0.471018,1.02098,1.20574,1.02098,1.27789
17,525.828,1,20.9546,18.4679,21.7454,1.84874,-0.487751,0.995131,1.17521,0.995131,1.24554
18,522.826,1,20.9425,18.4336,21.3927,1.81492,-0.484148,0.969933,1.21717,0.969933,1.214
19,519.459,1,20.5979,18.5171,21.7379,1.79497,-0.464448,0.945374,1.18635,0.945374,1.24331
20,523.588,1,20.6299,18.4467,20.5233,1.83491,-0.468586,0.921437,1.15631,0.921437,1.25466
21,525.805,1,20.712,18.0325,23.4055,1.85777,-0.48856,0.898105,1.13188,0.898105,1.29398
22,521.96,1,20.6251,18.1364,23.3384,1.85157,-0.480036,0.875365,1.15036,0.875365,1.26122
23,513.618,1,20.8075,18.0898,23.8079,1.80469,-0.478159,0.8532,1.12123,0.8532,1.22928
24,523.627,1,21.1197,18.3549,24.8268,1.93131,-0.493334,0.831597,1.09284,0.831597,1.19816
25,521.59,1,20.6705,17.8756,24.7852,1.88241,-0.465165,0.81054,1.06776,0.85594,1.22684
26,514.637,1,20.8688,18.0251,25.3218,1.83474,-0.475275,0.790017,1.10916,0.838999,1.29435
27,518.928,1,21.0299,18.5529,21.2949,1.85514,-0.486399,0.770013,1.1119,0.817755,1.28767
28,514.811,1,20.6268,18.2159,19.2575,1.84507,-0.463986,0.750516,1.08375,0.797049,1.30353
29,515.189,1,20.8042,18.9213,20.1457,1.87586,-0.480139,0.731512,1.05631,0.776868,1.2793
30,519.081,1,21.3801,19.1044,21.194,1.93172,-0.496812,0.71299,1.02956,0.757197,1.26
31,519.02,1,20.8893,19.2709,21.8267,1.92224,-0.476909,0.694937,1.09929,0.744729,1.2281
32,511.774,1,21.1548,19.2985,22.3797,1.87357,-0.484787,0.677341,1.07145,0.76316,1.21084
33,511.322,1,21.4217,19.3917,21.506,1.84171,-0.502084,0.66019,1.12967,0.749408,1.22091
34,512.351,1,20.5596,19.2806,21.6517,1.89087,-0.465227,0.643474,1.10107,0.738111,1.22871
35,510.125,1,20.7367,19.1197,22.0224,1.88663,-0.476987,0.627181,1.07319,0.755111,1.2189
36,516.485,1,20.6214,19.1538,18.9754,1.91488,-0.473533,0.6113,1.04602,0.765184,1.35147
37,521.615,1,21.8545,19.0776,20.1976,1.92387,-0.526435,0.595821,1.11239,0.773792,1.40944
38,517.17,1,22.2983,18.685,22.2826,1.89607,-0.543961,0.580735,1.18216,0.767852,1.37375
39,520.352,1,21.399,19,24.6182,1.89879,-0.500669,0.56603,1.30823,0.767222,1.33897
40,522.379,1,21.1561,19.3157,23.4081,1.89819,-0.490184,0.551698,1.37722,0.789096,1.32664
41,524.37,1,20.9078,19.3725,22.4612,1.94328,-0.477001,0.537729,1.34235,0.780936,1.31204
42,517.315,1,21.0949,18.854,22.4299,1.91514,-0.486586,0.524113,1.30836,0.761162,1.3678
43,523.955,1,20.8556,18.4366,24.5922,1.96189,-0.490834,0.510842,1.27523,0.772055,1.40941
44,517.716,1,21.0368,18.5916,22.9178,1.91221,-0.489848,0.497908,1.24294,0.757125,1.45547
45,515.309,1,21.3127,19.0511,20.8091,1.90763,-0.496241,0.4853,1.21147,0.737954,1.41862
46,519.169,1,20.8377,19.5551,20.7327,1.94432,-0.48922,0.473012,1.21679,0.736021,1.40187
47,513.76,1,21.5139,19.7102,21.2314,1.90226,-0.510504,0.461035,1.18689,0.728606,1.40519
48,517.041,1,21.7996,20.0672,18.6958,1.94639,-0.510269,0.449362,1.17031,0.723133,1.42125
49,519.688,1,21.9279,20.4384,17.8514,1.99966,-0.515224,0.437984,1.14067,0.714619,1.40933
50,513.117,1,21.2498,20.3572,18.8753,1.94903,-0.48866,0.426894,1.11179,0.711131,1.48456
51,514.071,1,21.9247,20.6747,17.89,1.95211,-0.50941,0.416084,1.13608,0.734307,1.44697
52,519.551,1,21.0123,20.8028,19.2189,2.01392,-0.475863,0.405549,1.21008,0.715714,1.41033
53,511.37,1,20.9389,20.6328,19.2286,1.96293,-0.474129,0.39528,1.35486,0.7076,1.37462
54,516.723,1,21.0144,21.0221,19.4807,1.94631,-0.477594,0.385271,1.32055,0.721041,1.47738
55,510.135,1,21.8176,20.6815,18.1858,1.92896,-0.497708,0.375516,1.28712,0.702784,1.43997
56,510.954,1,21.9961,21.4914,16.1978,1.91995,-0.499863,0.366008,1.30733,0.700224,1.40351
57,502.962,1,21.3334,21.8293,16.916,1.87209,-0.483578,0.35674,1.27423,0.682494,1.36797
58,507.485,1,21.4168,21.9819,17.607,1.93146,-0.471733,0.347707,1.26244,0.665213,1.33333
59,510.803,1,21.7054,22.3231,17.5157,1.99636,-0.493114,0.338903,1.23047,0.667849,1.29957
60,510.313,1,21.8476,22.3426,17.7951,2.00621,-0.499346,0.330322,1.19932,0.687667,1.26667
61,508.184,1,21.9533,21.6074,17.3261,1.99699,-0.502402,0.321958,1.16895,0.697295,1.25194
62,514.125,1,21.1896,21.9128,17.5136,2.02473,-0.471698,0.313806,1.14617,0.679639,1.34361
63,502.619,1,21.5328,21.6115,17.7358,1.97346,-0.484372,0.30586,1.11715,0.687388,1.30959
64,500.823,1,20.6319,21.6079,17.608,1.92349,-0.445619,0.298116,1.19746,0.703862,1.37552
65,497.078,1,20.6906,21.4943,19.5048,1.87479,-0.439098,0.290567,1.23257,0.703034,1.34069
66,495.643,1,20.8632,21.3885,21.0859,1.88677,-0.43803,0.28321,1.20136,0.699672,1.30674
67,505.952,1,20.5924,21.473,19.6369,1.99345,-0.429003,0.276039,1.27421,0.681956,1.27366
68,495.749,1,20.4537,21.3694,19.7315,1.94297,-0.431946,0.269049,1.24195,0.685282,1.24141
