iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,641.189,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,594.051,1,18.1662,31.0852,14.6911,0.927424,0.187809,0.377975,0.969853,0.892275,0.904567
3,578.133,1,17.4862,29.4393,15.3093,0.760002,0.170901,0.375515,0.967345,0.867062,0.879882
4,548.846,1,17.5149,28.2228,16.5029,0.94481,0.1311,0.383044,0.931215,0.826073,0.945932
5,533.025,1,17.5074,26.7391,15.4218,1.11644,0.101966,0.376974,1.04012,0.966113,1.07894
6,519.299,1,17.3324,26.384,17.4727,1.2523,0.0842605,0.381435,0.958656,0.960446,1.11328
7,500.683,1,17.5155,27.4566,18.9679,1.26532,0.0725177,0.371032,0.992315,0.873385,1.01135
8,481.16,1,17.6406,29.4324,19.3542,1.18883,0.0663034,0.36934,0.987411,0.722128,0.983476
9,484.455,1,17.5742,28.3288,18.8847,1.20488,0.0658728,0.363167,1.05321,0.754105,0.997202
10,475.425,1,17.496,28.2659,19.6926,1.26647,0.0554284,0.36725,1.07766,0.759126,1.0524
11,464.84,1,17.5085,29.4856,20.5341,1.36042,0.0440329,0.366824,1.14046,0.708423,1.02688
12,457.478,1,17.5511,30.3692,17.8892,1.26075,0.0469037,0.361671,0.980466,0.682946,1.05998
13,449.756,1,17.3802,30.5355,18.299,1.2537,0.0408477,0.360961,1.09406,0.680955,1.08352
14,446.403,1,17.5733,30.1221,19.4111,1.25367,0.0398095,0.357703,1.06672,0.710377,1.05522
15,445.434,1,17.4373,29.7249,18.0642,1.29858,0.0370179,0.355987,1.02095,0.697162,1.0646
16,442.588,1,17.438,30.2909,20.0956,1.29855,0.0349187,0.369747,1.06912,0.683622,1.00669
17,433.841,1,17.4779,30.1386,19.6893,1.25594,0.0317049,0.364783,1.08156,0.687325,1.07876
18,435.048,1,17.5833,29.8272,18.9583,1.37553,0.024152,0.367236,1.10556,0.695721,1.11196
19,427.127,1,17.4735,29.6192,21.0451,1.32765,0.022382,0.366394,1.03478,0.707171,1.16629
20,431.275,1,17.5192,30.2085,21.2481,1.37928,0.0239084,0.362143,1.05338,0.691078,1.00341
21,430.063,1,17.4026,29.7722,22.1287,1.37923,0.0212636,0.362343,1.09583,0.702654,1.04313
22,423.611,1,17.5597,29.979,21.0456,1.43576,0.0126339,0.364064,1.07004,0.692184,1.0492
23,421.426,1,17.4969,30.6514,19.5173,1.43568,0.0104777,0.360942,1.12071,0.688566,1.02243
24,420.814,1,17.4883,30.9931,18.7272,1.40574,0.013489,0.366058,1.07934,0.661886,1.06319
25,418.744,1,17.6373,30.9653,21.0549,1.45612,0.00652426,0.369226,1.04318,0.666937,1.01237
26,417.019,1,17.5467,30.6458,20.3718,1.43023,0.0102645,0.370042,1.04039,0.670159,0.932513
27,422.135,1,17.5735,30.2652,18.8413,1.43032,0.0130759,0.369463,1.06432,0.678475,1.00191
28,415.914,1,17.726,30.5962,19.0869,1.41168,0.0134074,0.372154,0.952786,0.65648,0.935933
29,422.186,1,17.563,30.6434,19.9244,1.46274,0.0136672,0.365559,1.08255,0.651005,0.847617
30,424.931,1,17.7608,31.0217,20.5384,1.46282,0.0156091,0.363246,1.10058,0.645624,0.855132
31,415.405,1,17.6881,30.6007,21.2323,1.46143,2.22045e-16,0.369542,1.14697,0.653445,0.876709
32,409.751,1,17.6139,30.5876,21.7374,1.41555,2.88815e-06,0.370312,1.13955,0.648149,0.877488
33,403.423,1,17.638,30.3538,20.0089,1.37177,2.22045e-16,0.365976,1.17881,0.643867,0.837227
34,406.788,1,17.6396,30.3655,19.7125,1.37052,2.22045e-16,0.37268,1.31082,0.640661,0.874547
35,402.866,1,17.6423,31.0705,20.6885,1.37174,2.22045e-16,0.373416,1.11235,0.612963,0.891788
36,400.401,1,17.6515,30.4735,21.378,1.3549,2.22045e-16,0.373219,1.12765,0.634236,0.841773
37,394.599,1,17.6598,30.6317,21.2494,1.32556,2.22045e-16,0.369434,1.08309,0.630424,0.815521
38,399.204,1,17.6304,30.617,21.1082,1.36165,2.22045e-16,0.372401,1.05642,0.643138,0.806904
39,402.6,1,17.6866,30.8468,20.0551,1.37101,2.22045e-16,0.37226,1.11714,0.63115,0.859592
40,401.578,1,17.5397,30.8729,19.6856,1.36439,2.22045e-16,0.367053,1.11136,0.636702,0.860423
41,399.513,1,17.5186,30.9157,20.8833,1.34998,2.22045e-16,0.36195,1.11421,0.66636,0.827341
42,397.207,1,17.5951,30.525,20.8817,1.33483,2.22045e-16,0.360186,1.04502,0.674117,0.864987
43,387.702,1,17.5884,30.1412,20.8995,1.27155,2.22045e-16,0.362891,1.02803,0.682003,0.834267
44,398.169,1,17.5255,29.8995,20.8448,1.30299,0.00751758,0.372664,1.05127,0.688511,0.882911
45,399.365,1,17.6398,30.207,19.0322,1.31576,0.00617127,0.374241,1.09918,0.671381,0.886697
46,397.971,1,17.6963,30.3024,19.9359,1.33565,2.22045e-16,0.366379,1.06695,0.673766,0.859752
47,399.824,1,17.5702,30.2157,20.2569,1.35497,2.22045e-16,0.370715,1.01695,0.664222,0.877623
48,404.752,1,17.6152,30.2223,19.2491,1.39325,2.22045e-16,0.364948,1.01799,0.66031,0.887969
49,398.351,1,17.6821,29.9853,20.5264,1.35463,2.22045e-16,0.367738,0.956894,0.665451,0.873348
50,405.935,1,17.5824,29.7366,20.7345,1.40792,1.91292e-07,0.37068,1.01638,0.665804,0.842136
51,406.461,1,17.6435,29.3718,20.2063,1.42572,2.22045e-16,0.371878,0.984466,0.67076,0.79725
52,397.355,1,17.6203,29.2695,20.8331,1.35492,2.22045e-16,0.371364,1.00704,0.685883,0.762291
53,398.145,1,17.653,29.2641,19.9876,1.35539,2.22045e-16,0.370703,1.01516,0.664381,0.809046
54,402.303,1,17.6007,28.9186,19.5955,1.38563,2.22045e-16,0.361775,1.02261,0.674177,0.817321
55,399.558,1,17.4247,29.1762,20.7334,1.35422,2.22045e-16,0.367287,1.0498,0.685663,0.81969
56,391.106,1,17.4799,29.502,21.7421,1.28095,2.22045e-16,0.367458,1.10939,0.675218,0.845574
57,394.217,1,17.5944,29.3874,20.3788,1.30572,2.22045e-16,0.367905,1.17172,0.673042,0.791823
58,390.721,1,17.5535,29.5865,21.5797,1.29291,2.22045e-16,0.366179,1.08853,0.661988,0.80271
59,395.689,1,17.688,29.6017,21.2199,1.31996,2.22045e-16,0.371855,1.04867,0.679631,0.848695
60,398.371,1,17.691,29.6883,21.981,1.3386,2.22045e-16,0.36851,1.02956,0.67888,0.882544
61,401.356,1,17.5808,28.9651,21.7185,1.35663,1.89242e-06,0.371878,1.06327,0.687527,0.857902
