iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,359.318,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,338.147,1,53.5947,27.7329,27.1313,0.974679,-1.40343,0.974679,0.974679,0.974679,1.03057
3,325.269,1,72.4093,27.0145,29.0363,0.95,-1.71153,0.95,0.95,0.95,1.00448
4,321.474,1,114.731,30.4643,34.8059,0.925945,-2.12587,0.925945,0.9296,0.925945,0.979042
5,319.362,1,260.041,30.8217,40.7944,0.9025,-2.98159,0.9025,0.906062,0.9025,0.954252
6,308.437,1,117.548,28.919,40.0673,0.879648,-2.08988,0.879648,0.88312,0.879648,1.00075
7,304.066,1,238.154,27.4011,40.4725,0.857375,-2.90656,0.857375,0.962589,0.857375,0.975409
8,304.293,1,62.0542,30.9579,40.6934,0.835666,-1.42066,0.835666,0.938216,0.851982,0.960006
9,300.686,1,95.0671,36.4881,39.1474,0.814506,-1.85093,0.814506,0.941869,0.83041,0.942123
10,293.085,1,36.1532,30.3662,33.0657,0.793882,-0.860002,0.793882,1.10155,0.809383,1.02692
11,295.001,1,33.927,31.4818,29.9815,0.773781,-0.929933,0.773781,1.07366,0.788889,1.10944
12,277.376,1,42.7292,30.656,28.74,0.754188,-1.03055,0.754188,1.04647,0.768914,1.08135
13,278.197,1,53.834,27.9952,23.4063,0.735092,-1.32606,0.735092,1.09036,0.749445,1.15341
14,267.882,1,84.7389,27.7625,25.6085,0.716479,-1.75348,0.716479,1.06275,0.730468,1.1242
15,265.939,1,24.6644,31.7136,28.779,0.698337,-0.381545,0.698337,1.06579,0.711972,1.09574
16,264.39,1,72.8641,31.3664,27.933,0.680655,-1.58409,0.680655,1.06588,0.693945,1.06799
17,260.202,1,57.2593,31.7004,30.3151,0.66342,-1.25851,0.66342,1.04873,0.704985,1.09567
18,246.373,1,79.2687,33.1191,22.5507,0.646622,-1.68129,0.646622,1.02217,0.687134,1.08452
19,245.097,1,54.9336,36.5484,24.4755,0.630249,-1.22322,0.630249,1.02661,0.669736,1.12277
20,244.923,1,69.2574,39.0736,26.1963,0.614291,-1.47808,0.614291,1.14372,0.652777,1.10015
21,238.42,1,95.3451,39.33,24.7823,0.598737,-1.82581,0.598737,1.13014,0.636249,1.0723
22,226.125,1,95.3702,36.0014,24.4007,0.583577,-1.81155,0.583577,1.14587,0.620139,1.0537
23,227.862,1,101.519,37.3363,26.8733,0.5688,-1.91633,0.5688,1.22693,0.604436,1.03096
24,213.712,1,42.6302,38.6399,26.8818,0.554398,-0.945453,0.554398,1.26009,0.589132,1.00485
25,208.86,1,68.1063,41.5241,23.3176,0.54036,-1.4547,0.54036,1.22819,0.574214,1.02708
26,208.998,1,131.122,37.6482,20.6998,0.526678,-2.16977,0.526678,1.27171,0.559675,1.00107
27,202.989,1,161.541,37.5762,21.6434,0.513342,-2.36181,0.513342,1.29905,0.545504,0.975726
28,198.896,1,66.7456,39.3341,17.1813,0.500344,-1.43661,0.500344,1.45053,0.531691,0.979236
29,194.398,1,61.0295,35.0466,16.2613,0.487675,-1.32925,0.487675,1.45112,0.518229,0.954441
30,193.46,1,46.2157,36.1205,17.214,0.475327,-1.06379,0.475327,1.42739,0.543656,1.00491
31,178.255,1,66.7256,31.1092,19.631,0.463291,-1.5027,0.463291,1.39125,0.52989,0.979469
32,169.644,1,99.8316,29.4419,18.3963,0.45156,-1.90937,0.45156,1.42495,0.516473,0.954668
33,170.617,1,67.0856,30.3743,17.203,0.440127,-1.50011,0.440127,1.56012,0.503396,0.930495
34,161.711,1,117.151,32.4116,14.8635,0.428982,-2.09756,0.428982,1.52062,0.49065,0.906935
35,161.817,1,95.8516,31.445,17.3747,0.41812,-1.86441,0.41812,1.48211,0.478226,0.88397
36,152.035,1,85.2198,33.2165,12.8657,0.407533,-1.73482,0.407533,1.50685,0.466117,0.861588
37,133.676,1,95.0306,35.0857,11.6072,0.397214,-1.85803,0.397214,1.46869,0.454315,0.839772
38,136.601,1,42.7381,32.5511,12.9321,0.387157,-1.04386,0.387157,1.4315,0.442811,0.818508
39,128.496,1,36.5712,32.6204,10.5591,0.377354,-0.866417,0.377354,1.39526,0.431599,0.799762
40,115.932,1,45.8883,31.1646,11.7194,0.367799,-1.11519,0.367799,1.41071,0.420671,0.779512
41,112.177,1,90.2486,30.8246,12.8462,0.358486,-1.84028,0.358486,1.39678,0.410019,0.759774
42,110.399,1,76.4228,28.9825,13.4586,0.349409,-1.67562,0.349409,1.36142,0.399637,0.740536
43,94.7938,1,60.676,29.3627,11.4992,0.340562,-1.41611,0.340562,1.32695,0.389518,0.721786
44,85.4243,1,66.1251,28.5112,10.6762,0.331938,-1.51843,0.331938,1.29335,0.379655,0.70351
