popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.02965,3.57216,3.02965,-2.36686,8.42615,0.847421,0.971851,0.847421,-4.54908,6.24393,All
3.22087,3.9662,3.22087,-2.17563,8.61738,0.92971,1.05684,0.92971,-4.4668,6.32621,All
3.42416,4.33417,3.42416,-1.97234,8.82067,1.01999,1.15009,1.01999,-4.37652,6.41649,All
3.64029,4.72322,3.64029,-1.75622,9.03679,1.11904,1.25239,1.11904,-4.27747,6.51554,All
3.87005,5.11864,3.87005,-1.52645,9.26656,1.2277,1.36383,1.2277,-4.16881,6.6242,All
4.11432,5.47218,4.11432,-1.28219,9.51082,1.34692,1.48492,1.34692,-4.04959,6.74342,All
4.2617,5.6824,4.2617,-1.1348,9.65821,1.47771,1.61692,1.47771,-3.9188,6.87421,All
4.374,5.83903,4.374,-1.0225,9.77051,1.6212,1.76075,1.6212,-3.7753,7.01771,All
4.65008,6.14883,4.65008,-0.746426,10.0466,1.77863,1.91595,1.77863,-3.61788,7.17513,All
4.94358,6.4782,4.94358,-0.452926,10.3401,1.95134,2.08524,1.95134,-3.44516,7.34785,All
5.2556,6.80829,5.2556,-0.140902,10.6521,2.14083,2.27098,2.14083,-3.25568,7.53733,All
5.49375,6.99989,5.49375,0.0972491,10.8903,2.34871,2.47411,2.34871,-3.04779,7.74522,All
5.58732,7.07517,5.58732,0.190817,10.9838,2.57445,2.68743,2.57445,-2.82206,7.97095,All
5.93998,7.3589,5.93998,0.543473,11.3365,2.57678,2.68963,2.57678,-2.81972,7.97329,All
6.31489,7.66053,6.31489,0.918388,11.7114,2.827,2.92577,2.827,-2.5695,8.22351,All
6.71347,7.93487,6.71347,1.31697,12.11,3.10152,3.18484,3.10152,-2.29499,8.49802,All
6.72581,7.94312,6.72581,1.3293,12.1223,3.40269,3.46906,3.40269,-1.99381,8.7992,All
7.13721,8.21826,7.13721,1.7407,12.5337,3.73311,3.77765,3.73311,-1.66339,9.12962,All
7.58769,8.51954,7.58769,2.19118,12.9842,4.09561,4.11173,4.09561,-1.30089,9.49212,All
7.95786,8.78476,7.95786,2.56135,13.3544,4.30148,4.3009,4.30148,-1.09503,9.69798,All
8.0666,8.89366,8.0666,2.6701,13.4631,4.49332,4.47669,4.49332,-0.903185,9.88982,All
8.57574,9.40358,8.57574,3.17924,13.9722,4.92964,4.87649,4.92964,-0.466861,10.3261,All
9.11702,9.94568,9.11702,3.72051,14.5135,5.40834,5.31566,5.40834,0.0118323,10.8048,All
9.18991,10.0187,9.18991,3.79341,14.5864,5.93351,5.80055,5.93351,0.537009,11.33,All
9.69246,10.522,9.69246,4.29595,15.089,6.02851,5.88875,6.02851,0.632001,11.425,All
10.3042,11.1347,10.3042,4.90772,15.7007,6.50969,6.33851,6.50969,1.11318,11.9062,All
10.422,11.2526,10.422,5.02546,15.8185,7.14181,6.94687,7.14181,1.74531,12.5383,All
10.9546,11.786,10.9546,5.55809,16.3511,7.75553,7.53788,7.75553,2.35903,13.152,All
11.646,12.4785,11.646,6.24951,17.0425,7.83532,7.61471,7.83532,2.43881,13.2318,All
11.654,12.4865,11.654,6.25751,17.0505,8.59617,8.34741,8.59617,3.19966,13.9927,All
12.3811,13.2147,12.3811,6.98458,17.7776,9.4309,9.16561,9.4309,4.0344,14.8274,All
12.8861,13.7205,12.8861,7.48956,18.2826,9.48256,9.2167,9.48256,4.08606,14.8791,All
13.1625,13.9973,13.1625,7.76604,18.559,10.3467,10.0811,10.3467,4.95018,15.7432,All
13.9933,14.8294,13.9933,8.59682,19.3898,11.2096,10.9489,11.2096,5.81309,16.6061,All
14.1181,14.9544,14.1181,8.72162,19.5146,11.3514,11.0927,11.3514,5.9549,16.7479,All
14.8765,15.7139,14.8765,9.48004,20.273,12.4537,12.2161,12.4537,7.05718,17.8502,All
15.3502,16.1883,15.3502,9.95367,20.7467,12.9366,12.7111,12.9366,7.54011,18.3331,All
15.8155,16.6543,15.8155,10.419,21.212,13.663,13.4585,13.663,8.26649,19.0595,All
16.5822,17.4528,16.5822,11.1857,21.9787,14.6636,14.4903,14.6636,9.26714,20.0602,All
16.8137,17.7033,16.8137,11.4172,22.2102,14.9897,14.8268,14.9897,9.59324,20.3863,All
17.8143,18.7249,17.8143,12.4178,23.2108,16.3907,16.2722,16.3907,10.9942,21.7872,All
17.875,18.7861,17.875,12.4785,23.2715,16.4453,16.3286,16.4453,11.0488,21.8418,All
19.0032,19.9236,19.0032,13.6067,24.3997,18.0423,17.9722,18.0423,12.6457,23.4388,All
19.0463,19.9671,19.0463,13.6498,24.4428,18.1177,18.0495,18.1177,12.7212,23.5142,All
20.2026,21.1329,20.2026,14.8061,25.5991,19.7942,19.76,19.7942,14.3977,25.1908,All
20.2784,21.2093,20.2784,14.8819,25.6749,19.8447,19.8115,19.8447,14.4482,25.2412,All
21.4778,22.4185,21.4778,16.0812,26.8743,21.5718,21.5655,21.5718,16.1753,26.9683,All
21.5104,22.4515,21.5104,16.1139,26.9069,21.7164,21.7118,21.7164,16.3199,27.1129,All
22.7425,23.6937,22.7425,17.346,28.139,23.2988,23.3105,23.2988,17.9023,28.6953,All
