parameter,value
Cl_pop,13.4954945628059
V1_pop,25.3156081190614
beta_V1_ANTU_1,-0.17529712325919
beta_V1_logtCLCRMLMIN,-2.99047991716065
beta_V1_logtPROGDL,-2.16727731838311
Q_pop,23.4
beta_Q_LMP_1,0.837587249044627
beta_Q_SEXF_1,0.0530351075730675
beta_Q_logtAGEA,1.56853775168204
beta_Q_logtALBGDL,17.8094634344768
beta_Q_logtPROGDL,-17.2032332596317
V2_pop,3.37937256777669
beta_V2_SEXF_1,4.03260827933481
beta_V2_logtHCM,31.4567860178419
omega_Cl,0.258011287845735
omega_V1,0.333276264897555
omega_Q,1.88740720374663e-8
omega_V2,1.96762447529734e-8
a,1.42139606016572
b,0.0422852944054287
