iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
56,460.271,1,13.6525,28.8008,23.5185,11.3593,1.95406,0.262193,0.987563,0.281643,0.830746
57,455.329,1,13.5367,29.8707,23.338,11.691,1.95771,0.260662,0.966707,0.2793,0.714597
58,451.233,1,13.6639,27.3906,23.7131,11.4666,1.9272,0.261675,0.891178,0.287258,0.728761
59,448.885,1,13.5379,27.0664,23.6521,11.7382,1.90707,0.255356,0.838906,0.285446,0.77741
60,448.893,1,13.7141,27.6385,23.625,11.5536,1.89344,0.257834,0.862974,0.294024,0.763291
61,445.327,1,13.595,27.6092,23.527,11.4119,1.86326,0.260046,0.808274,0.306586,0.756197
62,454.742,1,13.6358,28.2852,23.7164,11.4993,1.99513,0.257372,0.764595,0.309655,0.727882
63,448.624,1,13.6773,26.3021,23.6516,12.4906,1.95078,0.2542,0.785884,0.282789,0.740182
64,455.155,1,13.5118,28.9157,23.8307,11.1978,2.02941,0.255799,0.749161,0.271452,0.781179
65,455.779,1,13.5862,27.6591,23.8011,10.5395,2.04381,0.268569,0.692935,0.265408,0.815474
66,447.486,1,13.6027,27.9151,24.1972,10.568,1.96115,0.26845,0.609517,0.275772,0.850815
67,438.836,1,13.644,28.3012,24.1069,11.062,1.838,0.275777,0.667542,0.266475,0.870437
68,434.508,1,13.5522,26.863,24.3879,11.4042,1.79383,0.267144,0.690907,0.267824,0.860722
69,438.451,1,13.6062,27.4453,24.342,10.7287,1.79907,0.269514,0.67324,0.277862,0.94062
70,445.044,1,13.5155,27.2961,23.944,11.6708,1.86479,0.2655,0.783075,0.258405,0.887385
71,443.358,1,13.547,24.5464,24.1709,11.3085,1.84694,0.266948,0.780421,0.274051,0.836443
72,443.429,1,13.4975,23.047,24.6971,11.7259,1.86202,0.274081,0.773421,0.272351,0.79396
73,449.032,1,13.5493,21.9555,24.4569,12.6352,1.92135,0.267217,0.785502,0.26858,0.826492
74,454.833,1,13.5621,23.3291,24.3062,12.4885,1.92579,0.26802,0.83238,0.2946,0.833987
75,451.298,1,13.4615,23.0742,24.5127,12.8851,1.87703,0.270767,0.864896,0.298207,0.818245
76,451.723,1,13.5186,20.8868,25.0868,11.428,1.91053,0.262559,0.829689,0.294284,0.807802
77,462.662,1,13.4269,22.2797,24.8528,10.6482,1.97806,0.266577,0.80629,0.311462,0.911898
78,458.307,1,13.4902,27.9667,24.3516,10.8989,1.96251,0.25656,0.75845,0.291781,0.972355
79,451.409,1,13.4594,28.3682,24.0036,11.7539,1.89048,0.252902,0.809615,0.288914,0.925105
80,456.472,1,13.6097,26.9972,23.7063,11.718,1.90364,0.253216,0.931322,0.297212,0.886562
81,455.347,1,13.7238,25.8883,23.7271,12.1656,1.91081,0.265896,0.93764,0.290162,0.818501
82,463.82,1,13.7263,26.3079,23.5295,12.0689,2.0073,0.264264,0.86373,0.303695,0.834153
83,460.501,1,13.6218,27.1174,23.5472,11.4686,1.97092,0.265146,0.80881,0.303262,0.881998
84,463.32,1,13.5008,25.932,23.0431,12.7863,2.03216,0.251421,0.850126,0.294703,0.83232
85,461.474,1,13.5601,27.4281,23.9217,11.2861,1.98921,0.264247,0.833949,0.300745,0.848552
86,455.373,1,13.5192,25.9482,23.4133,11.54,1.94681,0.264757,0.822998,0.272083,0.884257
87,445.725,1,13.6006,28.7632,23.667,12.1478,1.90281,0.264299,0.751527,0.251888,0.867352
88,443.159,1,13.5572,28.8863,23.4129,13.1077,1.84882,0.263226,0.815379,0.265419,0.831356
89,441.48,1,13.3975,29.7838,23.3888,12.7447,1.89905,0.260559,0.737694,0.248098,0.807516
90,438.742,1,13.4473,32.056,23.6458,12.5118,1.8327,0.267553,0.762411,0.248131,0.859603
91,438.577,1,13.5749,32.4996,23.2279,12.2502,1.85191,0.272227,0.771345,0.238878,0.800429
92,443.919,1,13.5489,31.9966,22.8634,13.1143,1.88856,0.275608,0.859493,0.244243,0.743571
93,452.633,1,13.5161,32.3282,22.9449,13.3562,1.99632,0.268826,0.912387,0.228001,0.740442
94,455.02,1,13.3831,32.4884,22.6743,13.2766,2.03072,0.263607,0.869132,0.220601,0.800829
95,458.084,1,13.4509,32.1135,22.4031,13.006,2.06126,0.250892,0.858998,0.236954,0.795227
96,449.94,1,13.465,33.5849,22.929,13.2416,1.93819,0.254326,0.844114,0.229812,0.909926
97,440.298,1,13.4929,30.9293,22.7469,12.6071,1.87812,0.259916,0.836097,0.22345,0.814358
98,440.972,1,13.5248,27.9821,23.3601,11.8455,1.85177,0.257217,0.808034,0.249761,0.845107
99,441.765,1,13.6715,28.3962,23.6977,12.307,1.87382,0.269441,0.768522,0.246836,0.819927
100,444.96,1,13.5555,28.6081,23.689,11.2082,1.87687,0.270301,0.764012,0.261694,0.858497
101,440.837,1,13.5141,28.7576,23.8417,12.1433,1.86875,0.256494,0.703949,0.285823,0.803905
102,444.566,1,13.4671,28.2366,23.4608,12.6838,1.88497,0.25961,0.780165,0.279727,0.775719
103,448.223,1,13.5818,28.8518,23.2749,12.4087,1.92015,0.263823,0.791303,0.288533,0.743727
104,447.676,1,13.7205,31.0615,23.0866,12.2567,1.94548,0.259108,0.83576,0.272539,0.690021
105,449.334,1,13.5718,32.873,23.0533,13.3322,1.92028,0.267793,0.865137,0.277664,0.726961
106,453.41,1,13.5999,33.7095,22.9319,14.4553,1.91796,0.266069,0.856881,0.292738,0.797346
107,451.93,1,13.4808,31.0575,22.8578,15.1242,1.93337,0.258916,0.882627,0.291875,0.72641
108,444.786,1,13.4814,29.2604,23.2572,14.1359,1.85924,0.254172,0.92038,0.276864,0.759229
109,452.966,1,13.5493,29.427,23.0202,14.4361,1.95696,0.264599,0.902633,0.275826,0.712496
110,437.559,1,13.4898,31.1026,23.0538,13.6589,1.79118,0.259969,0.879859,0.297477,0.702249
111,443.847,1,13.3799,29.7081,23.3116,14.5251,1.82567,0.263295,0.915026,0.295684,0.728091
112,445.419,1,13.4417,28.8313,22.9111,15.0241,1.84556,0.260939,0.907715,0.296981,0.735947
113,440.156,1,13.3999,27.765,22.9891,14.1379,1.80305,0.265456,0.94215,0.291742,0.694204
114,433.004,1,13.4475,31.2251,22.5236,13.8421,1.74603,0.256978,0.93069,0.291508,0.683921
115,430.615,1,13.3721,29.6899,22.3687,14.6986,1.75693,0.261042,0.817835,0.289921,0.686046
116,439.062,1,13.4369,29.744,22.1691,15.0741,1.7642,0.262136,0.92763,0.313799,0.714736
117,440.242,1,13.4396,30.5399,22.4783,14.3737,1.7813,0.263296,0.919495,0.314229,0.702614
118,437.163,1,13.4213,31.2635,22.2243,14.6601,1.79577,0.261001,0.886285,0.288249,0.702278
119,440.483,1,13.4602,32.0582,21.9288,14.7967,1.80366,0.262878,0.901631,0.294599,0.724893
120,445.879,1,13.5588,32.6474,21.7073,15.1761,1.82685,0.264817,0.996982,0.302871,0.704899
121,444.4,1,13.4609,33.6623,21.0478,14.0583,1.78435,0.262938,0.984324,0.318026,0.754028
122,447.452,1,13.524,33.9532,21.024,14.6383,1.83391,0.271938,0.961095,0.308681,0.714796
123,451.945,1,13.6663,33.6609,20.9704,13.6254,1.90942,0.27357,0.922465,0.302883,0.686766
124,446.739,1,13.5465,34.8822,21.5004,14.1953,1.86619,0.270087,1.01675,0.292421,0.629607
125,451.574,1,13.3878,32.4942,21.5296,15.5594,1.87599,0.265132,1.06086,0.308427,0.663487
126,450.634,1,13.3526,32.9484,21.3275,15.24,1.89814,0.263556,0.919875,0.321267,0.661044
127,449.962,1,13.2519,34.8799,21.6083,15.6056,1.90748,0.25485,1.00947,0.297345,0.655197
128,454.743,1,13.4952,31.7938,21.5877,16.0903,2.00152,0.267439,0.915545,0.282752,0.629906
129,463.239,1,13.418,30.4281,21.9782,16.2906,2.086,0.253131,0.894761,0.278099,0.719816
130,458.206,1,13.5209,32.6796,21.6025,16.1307,1.98263,0.248722,0.990548,0.297136,0.703116
131,461.388,1,13.6484,32.5285,21.5141,15.403,2.00389,0.264328,1.02522,0.287652,0.691278
132,464.078,1,13.546,32.9969,21.4444,14.7121,2.07177,0.261077,1.00955,0.26676,0.677867
133,457.671,1,13.6461,33.4312,22.0202,13.2298,1.96926,0.260227,1.05505,0.255715,0.756663
134,458.4,1,13.6764,33.1576,22.19,12.4393,1.9708,0.270882,0.936641,0.269555,0.777939
135,450.186,1,13.6866,34.5362,22.1888,13.0753,1.92109,0.261655,0.934712,0.250478,0.78551
136,455.889,1,13.6522,39.0376,21.7995,13.4643,1.97628,0.267366,0.921272,0.240374,0.826895
137,448.336,1,13.617,39.7852,21.7594,13.8895,1.90124,0.259331,0.905515,0.251618,0.81029
138,449.5,1,13.4944,41.4995,21.7183,13.5457,1.92826,0.266368,0.939623,0.242933,0.746469
139,443.06,1,13.501,43.6589,21.8583,13.3294,1.85385,0.259513,0.911452,0.25425,0.780173
140,441.146,1,13.5506,37.5507,22.0245,13.275,1.83689,0.258829,0.867035,0.25662,0.803715
141,437.654,1,13.541,37.8066,22.112,13.1098,1.82414,0.256815,0.829096,0.262568,0.766206
142,440.372,1,13.6031,35.2215,22.1014,12.7009,1.84945,0.259238,0.853105,0.254007,0.783327
143,438.279,1,13.4637,32.1861,22.4806,12.8481,1.81581,0.257928,0.846237,0.254011,0.817099
144,447.72,1,13.4197,30.6819,22.6052,12.8009,1.87633,0.254925,0.893546,0.267291,0.833129
145,445.096,1,13.405,30.2889,23.1101,12.747,1.87451,0.256732,0.872156,0.252695,0.824815
146,437.695,1,13.3444,32.0486,22.9504,13.4728,1.81479,0.257507,0.888515,0.240012,0.811703
147,437.508,1,13.3474,31.1724,22.5708,14.2072,1.8173,0.245957,0.903321,0.237291,0.818201
148,440.24,1,13.3986,30.9789,22.3246,13.7735,1.82129,0.257879,0.910476,0.242509,0.82724
149,446.5,1,13.3485,35.3269,22.451,13.5487,1.8438,0.267492,0.978321,0.24107,0.849346
150,446.41,1,13.5371,32.9687,22.5919,13.0888,1.86675,0.267149,0.963233,0.239562,0.813743
151,440.449,1,13.4848,34.0107,22.5323,13.2956,1.80495,0.260485,1.0311,0.233053,0.794948
152,443.663,1,13.4572,33.511,22.457,14.5901,1.83686,0.262999,1.02238,0.231128,0.80852
153,444.149,1,13.3858,34.4042,22.1296,15.0771,1.86129,0.266644,0.96364,0.234012,0.784222
154,433.138,1,13.4916,30.5858,22.5654,15.1313,1.74362,0.261818,0.983658,0.237242,0.783595
155,440.528,1,13.3605,30.4961,22.7439,15.1164,1.79485,0.254434,1.07339,0.239399,0.794323
156,439.228,1,13.4296,30.9832,22.5565,15.396,1.78499,0.259928,1.09286,0.240819,0.749297
157,446.687,1,13.3002,32.1583,22.3053,15.8245,1.83813,0.25574,1.16574,0.23993,0.772954
158,445.437,1,13.4813,27.9019,22.2333,15.104,1.84299,0.247495,1.14102,0.235503,0.782118
159,440.093,1,13.4239,29.4051,22.4476,15.3099,1.81329,0.248099,1.14982,0.223159,0.753559
160,436.744,1,13.5319,31.6099,22.11,15.0121,1.76471,0.264737,1.16393,0.224324,0.740118
161,437.878,1,13.5631,28.5504,22.2207,15.3785,1.8197,0.256387,1.0969,0.225414,0.690537
162,435.224,1,13.468,28.928,22.2015,14.4175,1.81648,0.252331,1.08208,0.21197,0.703337
163,438.822,1,13.4403,27.6268,22.2901,14.9603,1.84817,0.254024,1.03246,0.222708,0.704111
164,454.39,1,13.5806,28.4785,22.4985,14.7118,1.97199,0.254876,1.05574,0.233838,0.74296
165,444.898,1,13.504,32.4772,21.6911,14.7405,1.86583,0.257278,1.03486,0.239222,0.746362
166,449.498,1,13.5704,32.6936,21.7705,14.8024,1.92402,0.267616,1.03843,0.231167,0.722173
167,449.868,1,13.4935,31.0473,22.275,14.4538,1.89777,0.268898,1.00933,0.224191,0.834711
168,448.991,1,13.5677,29.7753,22.6646,14.6298,1.88172,0.265146,0.934305,0.231138,0.904941
169,441.784,1,13.5562,33.1691,22.5665,12.7031,1.8425,0.263414,0.995463,0.208855,0.85834
170,443.51,1,13.4807,32.8673,22.6178,12.9256,1.7978,0.265525,1.04275,0.218736,0.941499
171,440.143,1,13.5111,31.6865,22.8486,12.6889,1.76761,0.268059,1.08335,0.213085,0.906518
172,442.582,1,13.4755,31.6873,22.4817,13.4701,1.79382,0.266215,1.00792,0.221184,0.940604
173,444.207,1,13.5076,32.7388,22.427,12.6943,1.85791,0.25683,1.02285,0.210992,0.864668
174,450.913,1,13.4101,30.0038,22.7337,12.8851,1.92614,0.254846,1.0393,0.203275,0.892627
175,441.646,1,13.3728,35.2376,22.4807,12.9138,1.88631,0.253673,0.994059,0.181507,0.881726
176,440.306,1,13.4998,33.6225,22.5386,13.2395,1.83408,0.265706,1.0259,0.199441,0.82978
177,446.29,1,13.5273,30.2017,22.6674,13.927,1.90106,0.262896,1.04022,0.209325,0.773756
178,438.518,1,13.5059,29.9735,22.313,14.1328,1.86591,0.271788,0.98684,0.19662,0.739881
179,443.418,1,13.4108,31.6187,22.2023,13.784,1.90558,0.267987,0.980721,0.200206,0.756614
180,441.731,1,13.4495,31.3025,22.4392,13.6893,1.88246,0.263208,1.01678,0.201132,0.763077
181,447.074,1,13.513,30.9385,22.4021,13.2785,1.90729,0.256337,1.04022,0.198255,0.844712
182,453.166,1,13.4854,32.6921,22.4424,14.2866,1.90879,0.258737,1.18722,0.208297,0.862492
183,450.89,1,13.5112,33.0245,22.4462,13.8332,1.86893,0.267756,1.17979,0.20629,0.875394
184,448.109,1,13.5417,30.1424,22.4837,14.0788,1.84901,0.268547,1.12672,0.209842,0.878802
185,449.972,1,13.6057,31.2374,22.4579,13.5433,1.83507,0.259372,1.21803,0.226673,0.868298
186,446.908,1,13.5082,33.3107,22.5239,13.3217,1.8515,0.262307,1.20939,0.210136,0.806275
187,443.924,1,13.5025,32.5659,22.7274,13.3271,1.84046,0.256173,1.16363,0.213615,0.783997
188,448.207,1,13.5292,30.6429,22.5014,12.8513,1.85436,0.263192,1.09359,0.238761,0.802072
189,446.716,1,13.6087,31.1009,22.6812,13.0824,1.8617,0.262432,1.02364,0.234343,0.813784
190,444.348,1,13.4922,29.6861,22.6002,13.2007,1.89442,0.270278,0.914263,0.237011,0.734912
191,439.362,1,13.4676,30.3604,22.2718,14.6858,1.8493,0.26228,0.928551,0.248149,0.691459
192,440.097,1,13.5719,30.0034,21.9776,14.297,1.82397,0.267365,0.939491,0.259997,0.713731
193,448.186,1,13.516,29.9864,22.1522,14.7908,1.88175,0.25836,1.06037,0.239153,0.766065
194,443.983,1,13.482,31.7989,22.2941,15.0729,1.86544,0.264259,1.02003,0.240559,0.730072
195,451.252,1,13.407,31.6307,21.9874,14.2599,1.95489,0.262013,1.01619,0.24015,0.695691
196,443.785,1,13.4172,34.9044,21.6912,14.5807,1.84777,0.255389,1.11335,0.243828,0.701145
197,453.149,1,13.4238,33.1038,21.9735,13.7557,1.92551,0.256994,1.12303,0.27003,0.664175
198,452.113,1,13.5279,34.9233,21.9122,13.8699,1.93158,0.261359,1.17947,0.258015,0.626743
199,451.982,1,13.5197,36.5632,21.9596,13.9396,1.94512,0.255708,1.03811,0.266633,0.667493
200,446.69,1,13.6209,31.7871,22.4204,13.5276,1.89927,0.260457,1.01031,0.246945,0.691683
201,434.572,1,13.605,32.408,22.2279,13.465,1.77123,0.26549,1.02491,0.249047,0.679149
202,441.157,1,13.5921,33.21,22.418,12.8859,1.82091,0.267233,0.985723,0.257614,0.719107
203,439.758,1,13.4988,34.1355,22.2119,13.8021,1.84909,0.25463,0.944309,0.24591,0.72665
204,453.826,1,13.5342,35.9828,21.8971,13.6046,1.96668,0.260979,1.03026,0.246494,0.707931
205,456.843,1,13.5021,41.4441,21.7495,13.3595,1.98813,0.262622,1.00814,0.250477,0.733351
206,446.804,1,13.5344,39.4784,21.7349,14.3847,1.91812,0.255709,1.05151,0.228973,0.694403
207,447.361,1,13.6791,37.2122,21.5299,14.2815,1.90689,0.2612,1.04106,0.236803,0.712134
208,449.411,1,13.3766,37.9791,21.7433,15.0138,1.93256,0.259323,1.01707,0.2336,0.724609
209,439.034,1,13.4682,40.8569,21.543,14.3545,1.85045,0.265522,0.960734,0.224834,0.712994
210,441.309,1,13.4458,41.049,21.6855,14.4157,1.85957,0.252067,0.99713,0.225707,0.756059
211,438.525,1,13.5258,38.5934,21.6043,13.7166,1.86257,0.263373,0.908187,0.22867,0.712695
212,434.143,1,13.4862,38.3867,21.8929,14.1422,1.82643,0.261944,0.859122,0.23882,0.706829
213,439.284,1,13.6498,39.1509,21.8023,13.5176,1.89964,0.269221,0.824248,0.238349,0.668285
214,435.953,1,13.5742,42.0091,21.7696,13.3549,1.86063,0.259791,0.834322,0.249875,0.664967
215,433.476,1,13.4949,40.6,21.4834,14.101,1.82597,0.259491,0.867417,0.26304,0.629664
216,439.359,1,13.5668,39.2312,21.2823,14.0381,1.89581,0.26564,0.869289,0.244839,0.638545
217,443.503,1,13.5266,38.0308,21.3816,14.1071,1.91849,0.256157,0.907407,0.231347,0.71634
218,447.606,1,13.5235,38.0505,21.7398,14.2931,1.92506,0.267658,0.890882,0.234556,0.771649
219,449.906,1,13.4985,39.0183,21.7066,14.0354,1.9896,0.26664,0.815732,0.249324,0.706743
220,449.88,1,13.4283,36.1776,22.1252,14.3054,1.95863,0.253369,0.837768,0.258303,0.763556
221,443.801,1,13.5117,34.4089,22.3287,14.1268,1.90635,0.249056,0.811141,0.25477,0.791773
222,443.035,1,13.5355,35.8554,21.9782,13.537,1.86803,0.261226,0.86782,0.253317,0.76793
223,443.706,1,13.4673,36.8143,21.9856,13.0498,1.8972,0.257777,0.846912,0.249758,0.759008
224,442.787,1,13.3677,38.1405,21.696,13.5504,1.87694,0.265163,0.860812,0.242605,0.775892
225,440.816,1,13.5278,39.626,21.7954,13.2599,1.8526,0.272109,0.868486,0.25611,0.720085
226,448.097,1,13.5604,37.3255,21.6838,14.0587,1.89299,0.27258,0.851319,0.264077,0.792325
227,450.475,1,13.5509,36.6282,21.2896,14.7483,1.93279,0.264839,0.917461,0.261861,0.727225
228,449.577,1,13.6252,37.7565,20.9815,15.0215,1.92576,0.27058,0.890259,0.247878,0.771594
229,437.067,1,13.4385,41.1258,20.9822,15.1916,1.84107,0.257705,0.884407,0.230529,0.758945
230,443.256,1,13.4676,42.5725,21.0093,14.2485,1.87292,0.259317,1.01651,0.235867,0.714169
231,444.108,1,13.5333,43.803,20.8996,13.8492,1.89659,0.258985,1.02392,0.228335,0.693942
232,451.343,1,13.529,42.3809,21.3545,14.4547,1.95454,0.256272,1.04374,0.238796,0.697113
233,439.468,1,13.5275,40.9133,21.7624,13.0533,1.88502,0.252751,0.924373,0.224227,0.715856
234,443.586,1,13.5999,37.8978,21.6031,13.7533,1.90815,0.259126,0.917004,0.233549,0.71613
235,441.556,1,13.5469,39.2971,21.6802,14.291,1.83236,0.25983,0.981103,0.243953,0.758257
236,436.398,1,13.4677,37.7056,21.8876,14.5829,1.81161,0.251592,0.952454,0.232034,0.764018
237,441.361,1,13.4882,39.2104,22.107,13.4365,1.86641,0.253645,0.927096,0.242698,0.74411
238,436.699,1,13.4462,41.4889,21.8654,13.6012,1.82337,0.263876,0.93815,0.2278,0.736707
239,442.432,1,13.2676,41.0218,22.1259,13.7333,1.93404,0.255001,0.828182,0.221255,0.768309
240,440.46,1,13.4615,36.5322,21.9945,14.5175,1.9163,0.249023,0.848458,0.228738,0.722414
241,440.289,1,13.4618,38.0109,21.9694,13.8827,1.90947,0.25555,0.858009,0.223054,0.729007
242,435.66,1,13.5479,35.0726,21.8946,13.9527,1.83176,0.263295,0.816474,0.248666,0.732239
243,428.805,1,13.5722,36.0534,21.848,13.6672,1.80083,0.256082,0.807945,0.238905,0.69642
244,427.838,1,13.5017,35.8292,21.6434,14.2191,1.73687,0.260484,0.876592,0.251981,0.719204
245,436.998,1,13.3727,38.9742,22.0826,14.2266,1.81555,0.25638,0.82197,0.271284,0.75972
246,441.044,1,13.4469,35.7267,22.4251,13.8205,1.89279,0.261856,0.804839,0.25906,0.703436
247,455.24,1,13.4196,37.3966,21.8942,14.4293,2.00801,0.269951,0.840109,0.270958,0.701623
248,444.578,1,13.4109,37.8109,22.209,14.0095,1.93583,0.265193,0.823389,0.280479,0.61125
249,447.314,1,13.4855,34.0385,22.0181,14.5175,1.9978,0.258129,0.793454,0.284157,0.583317
250,442.328,1,13.5022,35.3299,22.1841,13.4833,1.88397,0.264778,0.858836,0.291148,0.623121
251,445.324,1,13.3489,32.4634,22.5223,14.0635,1.89579,0.2518,0.854742,0.311822,0.661525
252,450.574,1,13.3,33.6146,22.6555,13.4103,1.94301,0.250899,0.870816,0.302784,0.684983
253,451.17,1,13.4403,31.7842,22.5446,13.4608,1.95312,0.250625,0.849556,0.290915,0.720369
254,443.825,1,13.4497,31.8102,22.7534,12.782,1.94647,0.256043,0.79119,0.248156,0.709739
255,453.912,1,13.5003,30.2997,22.8582,12.6552,2.03006,0.269035,0.812599,0.259848,0.67868
256,439.95,1,13.5962,29.9721,22.9119,12.3869,1.85147,0.270198,0.917564,0.246447,0.691012
257,437.571,1,13.5754,30.2421,22.5554,12.6737,1.82852,0.269337,0.874958,0.246425,0.724408
258,454.589,1,13.4745,28.4653,22.6481,11.8761,1.94318,0.262239,0.852741,0.274287,0.839376
259,456.299,1,13.662,32.9121,22.5182,11.9163,1.90967,0.272155,0.883894,0.289348,0.873925
260,450.959,1,13.6254,32.3734,22.8183,12.1134,1.86672,0.265056,0.889657,0.285421,0.8609
261,446.56,1,13.5693,31.2511,22.4608,12.3267,1.86275,0.26962,0.892301,0.260225,0.814324
262,451.553,1,13.5453,29.5441,22.6831,13.5662,1.9132,0.276045,0.897318,0.260803,0.792172
263,448.342,1,13.6299,30.1873,22.7923,12.5619,1.87885,0.269721,0.941046,0.244021,0.821071
