pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.82205,0.0111111,-3.60088,0.00111111,-2.02594,0.0111111,All
-1.59432,0.0222222,-3.4013,0.00222222,-1.67218,0.0222222,All
-1.44142,0.0333333,-3.21485,0.00333333,-1.57629,0.0333333,All
-1.40628,0.0444444,-3.20319,0.00444444,-1.51908,0.0444444,All
-1.11521,0.0555556,-3.02387,0.00555556,-1.16629,0.0555556,All
-1.10939,0.0666667,-2.7179,0.00666667,-1.16587,0.0666667,All
-1.05296,0.0777778,-2.64109,0.00777778,-1.15831,0.0777778,All
-1.0014,0.0888889,-2.6187,0.00888889,-1.065,0.0888889,All
-0.931323,0.1,-2.56055,0.01,-0.982349,0.1,All
-0.912071,0.111111,-2.55078,0.0111111,-0.945717,0.111111,All
-0.860058,0.122222,-2.49184,0.0122222,-0.858189,0.122222,All
-0.793073,0.133333,-2.4211,0.0133333,-0.8068,0.133333,All
-0.782237,0.144444,-2.37134,0.0144444,-0.76419,0.144444,All
-0.781299,0.155556,-2.34668,0.0155556,-0.757803,0.155556,All
-0.732653,0.166667,-2.3308,0.0166667,-0.718142,0.166667,All
-0.632968,0.177778,-2.20998,0.0177778,-0.632993,0.177778,All
-0.618223,0.188889,-2.09983,0.0188889,-0.58532,0.188889,All
-0.603817,0.2,-2.09317,0.02,-0.542623,0.2,All
-0.545384,0.211111,-2.05738,0.0211111,-0.491238,0.211111,All
-0.536398,0.222222,-2.02201,0.0222222,-0.476111,0.222222,All
-0.529194,0.233333,-2.00211,0.0233333,-0.46813,0.233333,All
-0.52468,0.244444,-1.94338,0.0244444,-0.460633,0.244444,All
-0.472085,0.255556,-1.94072,0.0255556,-0.458053,0.255556,All
-0.462684,0.266667,-1.938,0.0266667,-0.416942,0.266667,All
-0.453945,0.277778,-1.93663,0.0277778,-0.401562,0.277778,All
-0.443369,0.288889,-1.92163,0.0288889,-0.38506,0.288889,All
-0.433624,0.3,-1.86942,0.03,-0.372672,0.3,All
-0.422561,0.311111,-1.83656,0.0311111,-0.351703,0.311111,All
-0.419128,0.322222,-1.82362,0.0322222,-0.34302,0.322222,All
-0.395788,0.333333,-1.81729,0.0333333,-0.331607,0.333333,All
-0.395148,0.344444,-1.81455,0.0344444,-0.319771,0.344444,All
-0.387487,0.355556,-1.81122,0.0355556,-0.309326,0.355556,All
-0.364492,0.366667,-1.8069,0.0366667,-0.279744,0.366667,All
-0.340273,0.377778,-1.79885,0.0377778,-0.270837,0.377778,All
-0.32972,0.388889,-1.78705,0.0388889,-0.267689,0.388889,All
-0.327774,0.4,-1.76875,0.04,-0.236814,0.4,All
-0.302103,0.411111,-1.73571,0.0411111,-0.219851,0.411111,All
-0.270666,0.422222,-1.73158,0.0422222,-0.210623,0.422222,All
-0.248343,0.433333,-1.69065,0.0433333,-0.200556,0.433333,All
-0.246936,0.444444,-1.68518,0.0444444,-0.183614,0.444444,All
-0.197755,0.455556,-1.66488,0.0455556,-0.110557,0.455556,All
-0.174424,0.466667,-1.63717,0.0466667,-0.0598267,0.466667,All
-0.126695,0.477778,-1.63571,0.0477778,-0.0578417,0.477778,All
-0.101265,0.488889,-1.6177,0.0488889,-0.0514598,0.488889,All
-0.0931304,0.5,-1.60944,0.05,0.0111927,0.5,All
-0.0862062,0.511111,-1.60674,0.0511111,0.0180141,0.511111,All
-0.058759,0.522222,-1.60223,0.0522222,0.01959,0.522222,All
-0.0217448,0.533333,-1.58219,0.0533333,0.0372706,0.533333,All
0.047302,0.544444,-1.57576,0.0544444,0.149572,0.544444,All
0.0854785,0.555556,-1.56139,0.0555556,0.151858,0.555556,All
0.0873908,0.566667,-1.52844,0.0566667,0.194776,0.566667,All
0.154466,0.577778,-1.50557,0.0577778,0.223128,0.577778,All
0.155087,0.588889,-1.50461,0.0588889,0.231551,0.588889,All
0.16057,0.6,-1.50059,0.06,0.263732,0.6,All
0.166857,0.611111,-1.4902,0.0611111,0.267577,0.611111,All
0.262234,0.622222,-1.48856,0.0622222,0.304596,0.622222,All
0.292141,0.633333,-1.48678,0.0633333,0.368926,0.633333,All
0.336225,0.644444,-1.47446,0.0644444,0.404401,0.644444,All
0.336312,0.655556,-1.47067,0.0655556,0.43408,0.655556,All
0.370556,0.666667,-1.45219,0.0666667,0.455873,0.666667,All
0.40093,0.677778,-1.43345,0.0677778,0.494608,0.677778,All
0.430619,0.688889,-1.43329,0.0688889,0.520205,0.688889,All
0.46142,0.7,-1.43214,0.07,0.532622,0.7,All
0.49415,0.711111,-1.41921,0.0711111,0.554508,0.711111,All
0.533621,0.722222,-1.419,0.0722222,0.571472,0.722222,All
0.563693,0.733333,-1.41526,0.0733333,0.60116,0.733333,All
0.608773,0.744444,-1.40389,0.0744444,0.665746,0.744444,All
0.623814,0.755556,-1.3992,0.0755556,0.673264,0.755556,All
0.638683,0.766667,-1.39644,0.0766667,0.684982,0.766667,All
0.640875,0.777778,-1.38922,0.0777778,0.704052,0.777778,All
0.685544,0.788889,-1.38606,0.0788889,0.75708,0.788889,All
0.785006,0.8,-1.38528,0.08,0.80148,0.8,All
0.793315,0.811111,-1.38382,0.0811111,0.805762,0.811111,All
0.830227,0.822222,-1.38134,0.0822222,0.849847,0.822222,All
0.832613,0.833333,-1.37988,0.0833333,0.908112,0.833333,All
1.07788,0.844444,-1.36569,0.0844444,1.07066,0.844444,All
1.10114,0.855556,-1.30505,0.0855556,1.07793,0.855556,All
1.12473,0.866667,-1.29663,0.0866667,1.14817,0.866667,All
1.25358,0.877778,-1.28445,0.0877778,1.1985,0.877778,All
1.2573,0.888889,-1.27923,0.0888889,1.24627,0.888889,All
1.38888,0.9,-1.27922,0.09,1.36757,0.9,All
1.50153,0.911111,-1.27636,0.0911111,1.4281,0.911111,All
1.58397,0.922222,-1.27356,0.0922222,1.49491,0.922222,All
1.60293,0.933333,-1.26996,0.0933333,1.56684,0.933333,All
1.73867,0.944444,-1.26958,0.0944444,1.61433,0.944444,All
1.74983,0.955556,-1.26335,0.0955556,1.61651,0.955556,All
1.81873,0.966667,-1.25695,0.0966667,1.65201,0.966667,All
2.41955,0.977778,-1.25355,0.0977778,2.00474,0.977778,All
2.45446,0.988889,-1.24747,0.0988889,2.11918,0.988889,All
2.68697,1,-1.24485,0.1,2.33732,1,All
4,1,-1.23523,0.101111,4,1,All
,,-1.23454,0.102222,,,All
,,-1.21502,0.103333,,,All
,,-1.21302,0.104444,,,All
,,-1.1993,0.105556,,,All
,,-1.18935,0.106667,,,All
,,-1.18553,0.107778,,,All
,,-1.17915,0.108889,,,All
,,-1.16447,0.11,,,All
,,-1.15965,0.111111,,,All
,,-1.15873,0.112222,,,All
,,-1.15614,0.113333,,,All
,,-1.15555,0.114444,,,All
,,-1.14817,0.115556,,,All
,,-1.13182,0.116667,,,All
,,-1.11794,0.117778,,,All
,,-1.11639,0.118889,,,All
,,-1.11067,0.12,,,All
,,-1.10292,0.121111,,,All
,,-1.09779,0.122222,,,All
,,-1.09766,0.123333,,,All
,,-1.09215,0.124444,,,All
,,-1.08074,0.125556,,,All
,,-1.07508,0.126667,,,All
,,-1.06808,0.127778,,,All
,,-1.04547,0.128889,,,All
,,-1.04275,0.13,,,All
,,-1.02262,0.131111,,,All
,,-1.01754,0.132222,,,All
,,-1.00471,0.133333,,,All
,,-1.00238,0.134444,,,All
,,-0.994772,0.135556,,,All
,,-0.990736,0.136667,,,All
,,-0.989429,0.137778,,,All
,,-0.97471,0.138889,,,All
,,-0.974027,0.14,,,All
,,-0.964139,0.141111,,,All
,,-0.963624,0.142222,,,All
,,-0.963191,0.143333,,,All
,,-0.962147,0.144444,,,All
,,-0.95931,0.145556,,,All
,,-0.956265,0.146667,,,All
,,-0.953855,0.147778,,,All
,,-0.93405,0.148889,,,All
,,-0.920404,0.15,,,All
,,-0.918801,0.151111,,,All
,,-0.899634,0.152222,,,All
,,-0.895544,0.153333,,,All
,,-0.895249,0.154444,,,All
,,-0.89297,0.155556,,,All
,,-0.886883,0.156667,,,All
,,-0.885929,0.157778,,,All
,,-0.874373,0.158889,,,All
,,-0.869123,0.16,,,All
,,-0.864073,0.161111,,,All
,,-0.862307,0.162222,,,All
,,-0.862123,0.163333,,,All
,,-0.858309,0.164444,,,All
,,-0.857367,0.165556,,,All
,,-0.849585,0.166667,,,All
,,-0.849296,0.167778,,,All
,,-0.844547,0.168889,,,All
,,-0.840915,0.17,,,All
,,-0.835569,0.171111,,,All
,,-0.833878,0.172222,,,All
,,-0.8271,0.173333,,,All
,,-0.81346,0.174444,,,All
,,-0.813379,0.175556,,,All
,,-0.81263,0.176667,,,All
,,-0.797895,0.177778,,,All
,,-0.785656,0.178889,,,All
,,-0.782112,0.18,,,All
,,-0.781176,0.181111,,,All
,,-0.7787,0.182222,,,All
,,-0.777341,0.183333,,,All
,,-0.7683,0.184444,,,All
,,-0.757348,0.185556,,,All
,,-0.744004,0.186667,,,All
,,-0.723219,0.187778,,,All
,,-0.720337,0.188889,,,All
,,-0.716008,0.19,,,All
,,-0.71224,0.191111,,,All
,,-0.709491,0.192222,,,All
,,-0.698981,0.193333,,,All
,,-0.693336,0.194444,,,All
,,-0.693333,0.195556,,,All
,,-0.691803,0.196667,,,All
,,-0.690574,0.197778,,,All
,,-0.688658,0.198889,,,All
,,-0.684033,0.2,,,All
,,-0.683075,0.201111,,,All
,,-0.682298,0.202222,,,All
,,-0.669107,0.203333,,,All
,,-0.668449,0.204444,,,All
,,-0.668423,0.205556,,,All
,,-0.667526,0.206667,,,All
,,-0.656249,0.207778,,,All
,,-0.654441,0.208889,,,All
,,-0.653145,0.21,,,All
,,-0.650889,0.211111,,,All
,,-0.649394,0.212222,,,All
,,-0.648499,0.213333,,,All
,,-0.642265,0.214444,,,All
,,-0.628924,0.215556,,,All
,,-0.626098,0.216667,,,All
,,-0.62581,0.217778,,,All
,,-0.620016,0.218889,,,All
,,-0.618961,0.22,,,All
,,-0.607948,0.221111,,,All
,,-0.604322,0.222222,,,All
,,-0.603469,0.223333,,,All
,,-0.599159,0.224444,,,All
,,-0.598508,0.225556,,,All
,,-0.589969,0.226667,,,All
,,-0.585918,0.227778,,,All
,,-0.584021,0.228889,,,All
,,-0.58048,0.23,,,All
,,-0.579824,0.231111,,,All
,,-0.576914,0.232222,,,All
,,-0.573045,0.233333,,,All
,,-0.57266,0.234444,,,All
,,-0.563837,0.235556,,,All
,,-0.563076,0.236667,,,All
,,-0.561931,0.237778,,,All
,,-0.561888,0.238889,,,All
,,-0.554817,0.24,,,All
,,-0.553872,0.241111,,,All
,,-0.552406,0.242222,,,All
,,-0.54795,0.243333,,,All
,,-0.546213,0.244444,,,All
,,-0.541964,0.245556,,,All
,,-0.532872,0.246667,,,All
,,-0.528269,0.247778,,,All
,,-0.518107,0.248889,,,All
,,-0.504338,0.25,,,All
,,-0.497834,0.251111,,,All
,,-0.496618,0.252222,,,All
,,-0.486084,0.253333,,,All
,,-0.481823,0.254444,,,All
,,-0.479449,0.255556,,,All
,,-0.47792,0.256667,,,All
,,-0.475213,0.257778,,,All
,,-0.472558,0.258889,,,All
,,-0.464268,0.26,,,All
,,-0.461515,0.261111,,,All
,,-0.458735,0.262222,,,All
,,-0.457449,0.263333,,,All
,,-0.451842,0.264444,,,All
,,-0.449763,0.265556,,,All
,,-0.449375,0.266667,,,All
,,-0.442859,0.267778,,,All
,,-0.44037,0.268889,,,All
,,-0.434483,0.27,,,All
,,-0.434397,0.271111,,,All
,,-0.423021,0.272222,,,All
,,-0.421249,0.273333,,,All
,,-0.418407,0.274444,,,All
,,-0.418329,0.275556,,,All
,,-0.418254,0.276667,,,All
,,-0.417508,0.277778,,,All
,,-0.409046,0.278889,,,All
,,-0.400545,0.28,,,All
,,-0.393098,0.281111,,,All
,,-0.389775,0.282222,,,All
,,-0.388914,0.283333,,,All
,,-0.386994,0.284444,,,All
,,-0.37896,0.285556,,,All
,,-0.372223,0.286667,,,All
,,-0.367769,0.287778,,,All
,,-0.367107,0.288889,,,All
,,-0.357097,0.29,,,All
,,-0.356265,0.291111,,,All
,,-0.34295,0.292222,,,All
,,-0.334758,0.293333,,,All
,,-0.331384,0.294444,,,All
,,-0.329508,0.295556,,,All
,,-0.3291,0.296667,,,All
,,-0.326225,0.297778,,,All
,,-0.325287,0.298889,,,All
,,-0.32255,0.3,,,All
,,-0.318299,0.301111,,,All
,,-0.317985,0.302222,,,All
,,-0.316406,0.303333,,,All
,,-0.315823,0.304444,,,All
,,-0.311106,0.305556,,,All
,,-0.305108,0.306667,,,All
,,-0.304282,0.307778,,,All
,,-0.291964,0.308889,,,All
,,-0.290311,0.31,,,All
,,-0.28963,0.311111,,,All
,,-0.28853,0.312222,,,All
,,-0.285214,0.313333,,,All
,,-0.270375,0.314444,,,All
,,-0.253484,0.315556,,,All
,,-0.252035,0.316667,,,All
,,-0.250899,0.317778,,,All
,,-0.247234,0.318889,,,All
,,-0.24327,0.32,,,All
,,-0.241684,0.321111,,,All
,,-0.234845,0.322222,,,All
,,-0.221648,0.323333,,,All
,,-0.220117,0.324444,,,All
,,-0.218271,0.325556,,,All
,,-0.216487,0.326667,,,All
,,-0.215966,0.327778,,,All
,,-0.215856,0.328889,,,All
,,-0.209646,0.33,,,All
,,-0.209346,0.331111,,,All
,,-0.206104,0.332222,,,All
,,-0.205899,0.333333,,,All
,,-0.19694,0.334444,,,All
,,-0.196637,0.335556,,,All
,,-0.192993,0.336667,,,All
,,-0.188617,0.337778,,,All
,,-0.184374,0.338889,,,All
,,-0.180268,0.34,,,All
,,-0.170801,0.341111,,,All
,,-0.16975,0.342222,,,All
,,-0.167898,0.343333,,,All
,,-0.162041,0.344444,,,All
,,-0.161652,0.345556,,,All
,,-0.161038,0.346667,,,All
,,-0.159169,0.347778,,,All
,,-0.157865,0.348889,,,All
,,-0.157524,0.35,,,All
,,-0.155803,0.351111,,,All
,,-0.134527,0.352222,,,All
,,-0.131456,0.353333,,,All
,,-0.130373,0.354444,,,All
,,-0.129638,0.355556,,,All
,,-0.127867,0.356667,,,All
,,-0.127113,0.357778,,,All
,,-0.123225,0.358889,,,All
,,-0.122038,0.36,,,All
,,-0.121581,0.361111,,,All
,,-0.119819,0.362222,,,All
,,-0.119561,0.363333,,,All
,,-0.115558,0.364444,,,All
,,-0.108756,0.365556,,,All
,,-0.104298,0.366667,,,All
,,-0.102768,0.367778,,,All
,,-0.102682,0.368889,,,All
,,-0.0908581,0.37,,,All
,,-0.0871093,0.371111,,,All
,,-0.0869854,0.372222,,,All
,,-0.0824785,0.373333,,,All
,,-0.0775489,0.374444,,,All
,,-0.0765675,0.375556,,,All
,,-0.0738518,0.376667,,,All
,,-0.0725353,0.377778,,,All
,,-0.0720648,0.378889,,,All
,,-0.0690474,0.38,,,All
,,-0.0663043,0.381111,,,All
,,-0.0644747,0.382222,,,All
,,-0.0639782,0.383333,,,All
,,-0.0583029,0.384444,,,All
,,-0.0521762,0.385556,,,All
,,-0.0505075,0.386667,,,All
,,-0.0502584,0.387778,,,All
,,-0.0486017,0.388889,,,All
,,-0.0484272,0.39,,,All
,,-0.0460834,0.391111,,,All
,,-0.0456295,0.392222,,,All
,,-0.044479,0.393333,,,All
,,-0.0381298,0.394444,,,All
,,-0.0369114,0.395556,,,All
,,-0.0330085,0.396667,,,All
,,-0.0254617,0.397778,,,All
,,-0.0246332,0.398889,,,All
,,-0.0182582,0.4,,,All
,,-0.0168493,0.401111,,,All
,,-0.0159065,0.402222,,,All
,,-0.0126173,0.403333,,,All
,,-0.0110518,0.404444,,,All
,,-0.0102856,0.405556,,,All
,,-0.00790743,0.406667,,,All
,,-0.0046159,0.407778,,,All
,,-0.000356889,0.408889,,,All
,,-0.000215705,0.41,,,All
,,0.00610027,0.411111,,,All
,,0.00622282,0.412222,,,All
,,0.00671729,0.413333,,,All
,,0.010924,0.414444,,,All
,,0.0122444,0.415556,,,All
,,0.0175108,0.416667,,,All
,,0.0236813,0.417778,,,All
,,0.0242997,0.418889,,,All
,,0.0259489,0.42,,,All
,,0.0260571,0.421111,,,All
,,0.0317117,0.422222,,,All
,,0.0324849,0.423333,,,All
,,0.0345431,0.424444,,,All
,,0.0346566,0.425556,,,All
,,0.0385276,0.426667,,,All
,,0.0416548,0.427778,,,All
,,0.0435311,0.428889,,,All
,,0.0437889,0.43,,,All
,,0.0467918,0.431111,,,All
,,0.0478019,0.432222,,,All
,,0.0617046,0.433333,,,All
,,0.0634709,0.434444,,,All
,,0.0704583,0.435556,,,All
,,0.0717585,0.436667,,,All
,,0.071764,0.437778,,,All
,,0.0735252,0.438889,,,All
,,0.0740416,0.44,,,All
,,0.0760647,0.441111,,,All
,,0.0760667,0.442222,,,All
,,0.0780607,0.443333,,,All
,,0.0782143,0.444444,,,All
,,0.0830629,0.445556,,,All
,,0.0839114,0.446667,,,All
,,0.0841633,0.447778,,,All
,,0.0859477,0.448889,,,All
,,0.0892061,0.45,,,All
,,0.0964127,0.451111,,,All
,,0.0989278,0.452222,,,All
,,0.100069,0.453333,,,All
,,0.10344,0.454444,,,All
,,0.103598,0.455556,,,All
,,0.105095,0.456667,,,All
,,0.105324,0.457778,,,All
,,0.105365,0.458889,,,All
,,0.111228,0.46,,,All
,,0.112518,0.461111,,,All
,,0.112895,0.462222,,,All
,,0.113011,0.463333,,,All
,,0.114238,0.464444,,,All
,,0.114973,0.465556,,,All
,,0.116771,0.466667,,,All
,,0.117746,0.467778,,,All
,,0.119726,0.468889,,,All
,,0.123045,0.47,,,All
,,0.123795,0.471111,,,All
,,0.125556,0.472222,,,All
,,0.125655,0.473333,,,All
