parameter,value,se_sa,rse_sa
Cl_pop,20.0442426352359,3.57415548328743,17.8313321602104
beta_Cl_tSCRMGDL,-0.369361805961759,0.165807516764983,44.8902712973386
V1_pop,27.4913468260034,0.000159206159783551,0.000579113714548761
Q_pop,23.4,,
V2_pop,20.2815079311875,10.0008672689696,49.3102746743546
omega_Cl,0.190057302336877,0.0407955714157423,21.4648797568599
omega_V1,4.50164790511326e-6,4.44330386812029e-6,98.7039404630759
omega_Q,2.30657879792655,1.01419378684836,43.9696136875988
omega_V2,1.10540633421065,0.489556713808182,44.2874894649274
a,0.134687117953154,0.0132891820226121,9.86670605516574
b,2.22044604925031e-16,0.0126093746030733,5.67875747637762e+15
