pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-0.0691636,0.0111111,-3.21446,0.00111111,-0.0608222,0.0111111,All
-0.0688961,0.0222222,-2.91205,0.00222222,-0.0588118,0.0222222,All
-0.0682478,0.0333333,-2.69533,0.00333333,-0.0581079,0.0333333,All
-0.0672633,0.0444444,-2.66487,0.00444444,-0.057809,0.0444444,All
-0.0659426,0.0555556,-2.6459,0.00555556,-0.0559956,0.0555556,All
-0.0643604,0.0666667,-2.6436,0.00666667,-0.0545795,0.0666667,All
-0.0540034,0.0777778,-2.61063,0.00777778,-0.0508985,0.0777778,All
-0.0533766,0.0888889,-2.53919,0.00888889,-0.0502795,0.0888889,All
-0.0529034,0.1,-2.48613,0.01,-0.0474863,0.1,All
-0.0525887,0.111111,-2.40519,0.0111111,-0.046807,0.111111,All
-0.0523987,0.122222,-2.3954,0.0122222,-0.046671,0.122222,All
-0.0523243,0.133333,-2.2616,0.0133333,-0.0438491,0.133333,All
-0.0481456,0.144444,-2.2573,0.0144444,-0.042697,0.144444,All
-0.0481017,0.155556,-2.23164,0.0155556,-0.0415711,0.155556,All
-0.0479998,0.166667,-2.19136,0.0166667,-0.0400452,0.166667,All
-0.0478562,0.177778,-2.13469,0.0177778,-0.0382878,0.177778,All
-0.0476804,0.188889,-2.13426,0.0188889,-0.038114,0.188889,All
-0.0475988,0.2,-2.10124,0.02,-0.0380452,0.2,All
-0.0466252,0.211111,-2.09975,0.0211111,-0.0375402,0.211111,All
-0.0466252,0.222222,-2.03901,0.0222222,-0.0375378,0.222222,All
-0.0466252,0.233333,-2.0349,0.0233333,-0.0371409,0.233333,All
-0.0466252,0.244444,-2.02734,0.0244444,-0.0367581,0.244444,All
-0.0466252,0.255556,-2.0262,0.0255556,-0.0362683,0.255556,All
-0.0466252,0.266667,-2.01653,0.0266667,-0.0327637,0.266667,All
-0.0465016,0.277778,-1.98854,0.0277778,-0.031769,0.277778,All
-0.0465,0.288889,-1.97246,0.0288889,-0.0301196,0.288889,All
-0.0464966,0.3,-1.9685,0.03,-0.0288919,0.3,All
-0.0464923,0.311111,-1.94862,0.0311111,-0.0286301,0.311111,All
-0.046489,0.322222,-1.88886,0.0322222,-0.0285568,0.322222,All
-0.0464878,0.333333,-1.8507,0.0333333,-0.0285035,0.333333,All
-0.046484,0.344444,-1.83176,0.0344444,-0.0282881,0.344444,All
-0.0464808,0.355556,-1.81582,0.0355556,-0.0276229,0.355556,All
-0.0464635,0.366667,-1.8142,0.0366667,-0.0263743,0.366667,All
-0.0464426,0.377778,-1.81324,0.0377778,-0.0247797,0.377778,All
-0.0464221,0.388889,-1.80545,0.0388889,-0.0244009,0.388889,All
-0.0464058,0.4,-1.80529,0.04,-0.0242205,0.4,All
-0.0463739,0.411111,-1.80041,0.0411111,-0.0240836,0.411111,All
-0.0463739,0.422222,-1.79058,0.0422222,-0.0235668,0.422222,All
-0.0463739,0.433333,-1.78633,0.0433333,-0.0235254,0.433333,All
-0.0463739,0.444444,-1.76161,0.0444444,-0.0233923,0.444444,All
-0.0463739,0.455556,-1.71955,0.0455556,-0.0227514,0.455556,All
-0.0463739,0.466667,-1.71417,0.0466667,-0.0220256,0.466667,All
-0.0462745,0.477778,-1.71297,0.0477778,-0.0211869,0.477778,All
-0.0462745,0.488889,-1.68467,0.0488889,-0.0210541,0.488889,All
-0.0462745,0.5,-1.68054,0.05,-0.0206786,0.5,All
-0.0462745,0.511111,-1.67626,0.0511111,-0.0205595,0.511111,All
-0.0462745,0.522222,-1.65169,0.0522222,-0.0204921,0.522222,All
-0.0462745,0.533333,-1.64659,0.0533333,-0.0199957,0.533333,All
-0.0461954,0.544444,-1.63469,0.0544444,-0.019705,0.544444,All
-0.0461878,0.555556,-1.62244,0.0555556,-0.0187879,0.555556,All
-0.0461869,0.566667,-1.62103,0.0566667,-0.0187554,0.566667,All
-0.046185,0.577778,-1.61937,0.0577778,-0.0175143,0.577778,All
-0.0461828,0.588889,-1.61384,0.0588889,-0.0173273,0.588889,All
-0.0461806,0.6,-1.60633,0.06,-0.016486,0.6,All
-0.0461789,0.611111,-1.60549,0.0611111,-0.0164423,0.611111,All
-0.0461757,0.622222,-1.60462,0.0622222,-0.016378,0.622222,All
-0.0461757,0.633333,-1.59192,0.0633333,-0.0152105,0.633333,All
-0.0461757,0.644444,-1.58262,0.0644444,-0.0151778,0.644444,All
-0.0461757,0.655556,-1.52439,0.0655556,-0.0147339,0.655556,All
-0.0461757,0.666667,-1.51519,0.0666667,-0.0146602,0.666667,All
-0.0461757,0.677778,-1.51138,0.0677778,-0.0141667,0.677778,All
-0.0460585,0.688889,-1.50311,0.0688889,-0.0140922,0.688889,All
-0.0460525,0.7,-1.49889,0.07,-0.0136842,0.7,All
-0.0460398,0.711111,-1.48605,0.0711111,-0.0136497,0.711111,All
-0.0460249,0.722222,-1.47021,0.0722222,-0.013634,0.722222,All
-0.0460106,0.733333,-1.47019,0.0733333,-0.0132695,0.733333,All
-0.0459996,0.744444,-1.46575,0.0744444,-0.0130388,0.744444,All
-0.0459339,0.755556,-1.46328,0.0755556,-0.0129295,0.755556,All
-0.0457389,0.766667,-1.46075,0.0766667,-0.0122241,0.766667,All
-0.0457389,0.777778,-1.45766,0.0777778,-0.0121143,0.777778,All
-0.0457389,0.788889,-1.45011,0.0788889,-0.0114628,0.788889,All
-0.0457389,0.8,-1.4413,0.08,-0.0111648,0.8,All
-0.0457389,0.811111,-1.43326,0.0811111,-0.010148,0.811111,All
-0.0457389,0.822222,-1.4214,0.0822222,-0.00905385,0.822222,All
-0.0453155,0.833333,-1.421,0.0833333,-0.00874996,0.833333,All
-0.04441,0.844444,-1.40918,0.0844444,-0.00852815,0.844444,All
-0.043237,0.855556,-1.40084,0.0855556,-0.00844357,0.855556,All
-0.0418124,0.866667,-1.39938,0.0866667,-0.00801073,0.866667,All
0.0460287,0.877778,-1.38824,0.0877778,-0.00800874,0.877778,All
0.0460287,0.888889,-1.35634,0.0888889,-0.00768526,0.888889,All
0.0460287,0.9,-1.34745,0.09,-0.00745615,0.9,All
0.0460287,0.911111,-1.34127,0.0911111,-0.00614859,0.911111,All
0.0460287,0.922222,-1.33681,0.0922222,-0.00609671,0.922222,All
0.0460287,0.933333,-1.33138,0.0933333,-0.00567935,0.933333,All
0.0464238,0.944444,-1.31487,0.0944444,-0.00534336,0.944444,All
0.0464238,0.955556,-1.31261,0.0955556,-0.0043194,0.955556,All
0.0464238,0.966667,-1.31147,0.0966667,-0.00315219,0.966667,All
0.0464238,0.977778,-1.30353,0.0977778,-0.00201142,0.977778,All
0.0464238,0.988889,-1.29746,0.0988889,-0.00180231,0.988889,All
0.0464238,1,-1.28902,0.1,-0.000575894,1,All
4,1,-1.28866,0.101111,4,1,All
,,-1.26563,0.102222,,,All
,,-1.26552,0.103333,,,All
,,-1.25245,0.104444,,,All
,,-1.24901,0.105556,,,All
,,-1.2425,0.106667,,,All
,,-1.23812,0.107778,,,All
,,-1.23011,0.108889,,,All
,,-1.22776,0.11,,,All
,,-1.21942,0.111111,,,All
,,-1.21613,0.112222,,,All
,,-1.20964,0.113333,,,All
,,-1.20279,0.114444,,,All
,,-1.20256,0.115556,,,All
,,-1.1987,0.116667,,,All
,,-1.18944,0.117778,,,All
,,-1.1844,0.118889,,,All
,,-1.18165,0.12,,,All
,,-1.18155,0.121111,,,All
,,-1.18056,0.122222,,,All
,,-1.1795,0.123333,,,All
,,-1.17529,0.124444,,,All
,,-1.16935,0.125556,,,All
,,-1.16662,0.126667,,,All
,,-1.16401,0.127778,,,All
,,-1.16176,0.128889,,,All
,,-1.14959,0.13,,,All
,,-1.1387,0.131111,,,All
,,-1.13614,0.132222,,,All
,,-1.13499,0.133333,,,All
,,-1.12915,0.134444,,,All
,,-1.11971,0.135556,,,All
,,-1.11749,0.136667,,,All
,,-1.10368,0.137778,,,All
,,-1.09879,0.138889,,,All
,,-1.08929,0.14,,,All
,,-1.08803,0.141111,,,All
,,-1.07366,0.142222,,,All
,,-1.06881,0.143333,,,All
,,-1.06851,0.144444,,,All
,,-1.05945,0.145556,,,All
,,-1.05058,0.146667,,,All
,,-1.04976,0.147778,,,All
,,-1.04879,0.148889,,,All
,,-1.04749,0.15,,,All
,,-1.03523,0.151111,,,All
,,-1.03361,0.152222,,,All
,,-1.03057,0.153333,,,All
,,-1.02943,0.154444,,,All
,,-1.00452,0.155556,,,All
,,-0.989148,0.156667,,,All
,,-0.98891,0.157778,,,All
,,-0.982894,0.158889,,,All
,,-0.973826,0.16,,,All
,,-0.969345,0.161111,,,All
,,-0.969147,0.162222,,,All
,,-0.967093,0.163333,,,All
,,-0.966604,0.164444,,,All
,,-0.961818,0.165556,,,All
,,-0.955773,0.166667,,,All
,,-0.950052,0.167778,,,All
,,-0.945392,0.168889,,,All
,,-0.940764,0.17,,,All
,,-0.933155,0.171111,,,All
,,-0.932357,0.172222,,,All
,,-0.923882,0.173333,,,All
,,-0.918306,0.174444,,,All
,,-0.915799,0.175556,,,All
,,-0.915792,0.176667,,,All
