iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,607.922,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,564.098,1,21.078,36.863,12.7055,0.810347,0.185866,0.590234,1.00743,0.724408,0.80978
3,544.574,1,20.8022,36.6384,12.0245,0.927532,0.154592,0.582709,1.04153,0.693654,0.794769
4,523.23,1,21.0313,37.9906,14.045,0.862748,0.134611,0.573168,1.27697,0.628012,0.786923
5,506.688,1,20.9644,38.7143,16.0712,0.923927,0.115402,0.582203,1.40495,0.581567,0.754406
6,487.254,1,21.0112,38.1632,17.0611,1.02386,0.0935508,0.577273,1.43534,0.577442,0.70618
7,478.558,1,20.9094,38.7544,16.9477,1.14615,0.0804803,0.574512,1.43022,0.578961,0.664781
8,471.659,1,20.9228,37.6054,18.0063,1.27685,0.06884,0.560439,1.41047,0.51024,0.709374
9,470.694,1,20.874,38.3834,17.6199,1.25663,0.0677455,0.565795,1.45286,0.499191,0.781348
10,464.95,1,20.9606,37.6984,20.8143,1.35654,0.0580177,0.571007,1.48297,0.496693,0.771453
11,449.542,1,20.9999,37.1412,18.8974,1.35294,0.0478827,0.57105,1.45711,0.517846,0.707081
12,445.385,1,21.0044,37.7007,20.7646,1.29739,0.0478187,0.569423,1.47921,0.524618,0.721144
13,441.562,1,21.0495,37.0571,19.4964,1.39232,0.0397633,0.563135,1.38365,0.531728,0.772566
14,437.953,1,20.9,36.4003,20.2877,1.49184,0.0336727,0.560132,1.28991,0.532687,0.673679
15,431.472,1,20.9643,36.6613,19.3702,1.49179,0.0310654,0.567811,1.32687,0.526924,0.606722
16,424.355,1,20.9455,37.0351,18.9225,1.40203,0.0307006,0.564923,1.29124,0.515539,0.65977
17,422.695,1,20.9466,36.6345,20.1468,1.402,0.0292033,0.567227,1.34698,0.514263,0.672413
18,424.415,1,20.8888,36.9938,20.4567,1.36064,0.033113,0.571731,1.36852,0.516849,0.617716
19,424.965,1,20.9054,37.2744,19.2617,1.43506,0.0282791,0.569765,1.4748,0.525824,0.588913
20,420.293,1,20.9186,36.538,19.5482,1.42007,0.0266552,0.56902,1.34655,0.514086,0.631733
21,417.632,1,20.9581,37.0432,19.6549,1.46413,0.0216641,0.57291,1.36941,0.519085,0.616937
22,410.574,1,21.0001,36.2018,18.4571,1.4419,0.0187773,0.566557,1.28594,0.545859,0.603429
23,407.667,1,20.9267,36.3655,18.6328,1.44184,0.0168638,0.570079,1.21033,0.52018,0.624454
24,403.795,1,20.9281,36.2746,20.1535,1.4387,0.0151588,0.569961,1.1973,0.532348,0.599263
25,399.488,1,20.9127,36.4774,20.33,1.42067,0.0141889,0.562555,1.18266,0.525971,0.586544
26,398.723,1,20.9122,36.1118,21.6803,1.44504,0.00996301,0.5639,1.17859,0.523622,0.622623
27,397.511,1,20.9191,36.0116,20.799,1.45207,0.00884395,0.565731,1.14312,0.523465,0.60493
28,400.114,1,20.9725,36.0879,21.4444,1.47897,0.00713482,0.567065,1.16759,0.528134,0.609557
29,398.116,1,20.9277,35.6213,21.2385,1.47401,0.00534455,0.560824,1.18596,0.54906,0.573581
30,406.894,1,20.8482,35.6256,21.9852,1.51004,0.00937073,0.563323,1.25147,0.55347,0.5916
31,403.451,1,21.0359,36.0351,22.2039,1.50979,3.78616e-05,0.571332,1.26856,0.529276,0.628478
32,403.774,1,20.8722,36.3703,21.5712,1.52522,0.000597025,0.575779,1.2238,0.526002,0.596061
33,405.411,1,20.8673,35.8911,20.338,1.54276,2.22045e-16,0.571477,1.21768,0.537406,0.578528
34,398.474,1,20.9509,35.9394,20.408,1.50537,2.22045e-16,0.570804,1.15021,0.528291,0.541628
35,394.432,1,21.0324,36.2357,20.1179,1.48309,2.22045e-16,0.564745,1.08718,0.522031,0.544089
36,389.919,1,20.9823,36.7865,19.9604,1.44948,2.22045e-16,0.57277,1.13008,0.494836,0.532295
37,386.22,1,20.8983,37.4727,20.23,1.42264,2.22045e-16,0.573126,1.05424,0.508935,0.545166
38,390.083,1,20.9361,37.325,20.4491,1.43549,1.61723e-06,0.573736,1.08624,0.520116,0.586727
39,389.247,1,20.9,37.1242,21.362,1.42946,2.22045e-16,0.569989,1.08512,0.515623,0.592618
40,394.775,1,20.8094,37.0893,20.9222,1.46603,2.22045e-16,0.567516,1.15496,0.522491,0.582941
41,393.458,1,20.8829,36.9816,20.4019,1.44976,2.22045e-16,0.571765,1.17493,0.517746,0.596547
42,395.814,1,21.001,36.6242,19.3725,1.46318,2.22045e-16,0.568333,1.21317,0.518805,0.604307
43,395.659,1,21.0328,37.4977,19.1279,1.47564,2.22045e-16,0.570677,1.16132,0.508543,0.583635
44,392.442,1,21.0124,37.3867,19.3379,1.44136,2.22045e-16,0.575385,1.12776,0.508139,0.628987
45,393.185,1,21.0179,37.6114,19.28,1.43933,2.22045e-16,0.571871,1.14431,0.507112,0.661912
46,389.439,1,20.9255,37.6422,18.5239,1.43664,2.22045e-16,0.569519,1.18295,0.518405,0.520117
47,392.031,1,20.9997,37.5758,18.1538,1.45003,0.00802357,0.570035,1.07719,0.513403,0.503731
48,389.419,1,20.9503,37.6769,18.9438,1.46464,2.22045e-16,0.577698,1.00851,0.51755,0.496521
49,387.912,1,20.991,37.3849,18.2181,1.44675,2.22045e-16,0.57904,1.01474,0.524213,0.505473
50,393.809,1,20.9448,37.5391,19.0386,1.49753,2.22045e-16,0.573973,0.930552,0.526888,0.543762
51,395.066,1,20.8308,37.9696,20.012,1.51737,2.22045e-16,0.574334,0.938265,0.535199,0.50066
52,396.814,1,20.8993,37.7435,20.1134,1.5219,2.22045e-16,0.568884,1.04182,0.536731,0.483071
53,396.63,1,20.9079,37.7395,19.3564,1.50139,2.22045e-16,0.563418,1.04081,0.537413,0.552887
54,397.274,1,20.9491,38.3155,18.3962,1.50523,2.22045e-16,0.566462,1.12215,0.531885,0.520545
55,393.07,1,20.9829,38.058,18.1708,1.47227,2.22045e-16,0.567882,1.07328,0.520597,0.548079
56,394.123,1,20.9401,37.9326,18.7151,1.5009,2.22045e-16,0.569743,0.977195,0.517822,0.528034
57,398.861,1,21.1941,37.6146,18.4277,1.52207,2.22045e-16,0.565661,1.02891,0.522476,0.568477
58,397.332,1,21.0866,37.4135,18.993,1.49618,2.22045e-16,0.570662,1.06151,0.530748,0.580994
59,396.267,1,20.907,37.3496,18.6083,1.49211,2.22045e-16,0.57376,1.07933,0.537324,0.546485
60,396.655,1,20.9858,37.5619,18.0985,1.50475,2.22045e-16,0.572091,1.0647,0.529537,0.530171
61,391.734,1,20.9425,38.0839,18.4825,1.46003,2.22045e-16,0.574909,1.06141,0.522743,0.548101
62,385.109,1,21.0086,37.8104,19.5152,1.40018,2.22045e-16,0.574956,1.03646,0.530092,0.584042
63,393.482,1,20.9244,38.012,19.843,1.46735,2.22045e-16,0.574233,1.03757,0.524391,0.588969
64,390.441,1,20.8452,37.9072,17.4781,1.44626,2.22045e-16,0.575723,1.03142,0.528484,0.572044
65,393.646,1,20.8229,38.1314,19.554,1.4603,2.22045e-16,0.577918,1.08346,0.523172,0.596053
66,387.388,1,20.9783,38.1374,19.412,1.42076,2.22045e-16,0.573422,1.07572,0.523728,0.558675
67,390.539,1,20.96,38.2132,18.3987,1.4512,2.22045e-16,0.570457,1.09662,0.524752,0.531735
68,388.757,1,20.854,38.083,20.3707,1.44322,2.22045e-16,0.566041,1.02603,0.523417,0.54942
69,393.341,1,20.9726,37.9307,20.1086,1.47281,2.22045e-16,0.5684,1.12262,0.531352,0.519097
70,393.654,1,20.9195,37.7472,19.594,1.47085,2.22045e-16,0.57663,1.10427,0.523824,0.544077
71,390.039,1,20.8478,37.5635,19.2591,1.4271,2.22045e-16,0.574098,1.16081,0.52774,0.568299
72,389.925,1,20.8593,37.3093,21.9487,1.41996,2.22045e-16,0.573597,1.12471,0.527164,0.616402
73,396.649,1,20.8944,37.5115,20.6849,1.47309,2.22045e-16,0.575386,1.16761,0.524056,0.599422
74,396.617,1,21.0902,37.6707,19.1056,1.47874,2.22045e-16,0.569106,1.24177,0.529667,0.541984
75,396.523,1,20.9461,37.3478,18.5284,1.47005,2.22045e-16,0.574543,1.2491,0.53289,0.559124
76,392.807,1,20.8867,37.9874,19.6171,1.46309,2.22045e-16,0.574726,1.19741,0.5233,0.506515
77,389.758,1,20.918,38.6456,19.9732,1.45519,2.22045e-16,0.57699,1.10934,0.506248,0.501536
78,385.703,1,20.8753,38.7629,20.1119,1.4281,2.22045e-16,0.573414,1.02472,0.508028,0.524288
79,390.748,1,20.7773,38.527,21.4944,1.46375,2.22045e-16,0.577308,1.09443,0.507883,0.505034
80,383.733,1,20.9145,37.5571,20.2995,1.40573,2.22045e-16,0.579709,1.10252,0.515868,0.498904
81,384.987,1,20.9761,37.5336,20.9869,1.41851,2.22045e-16,0.574165,1.06945,0.511851,0.51358
82,384.669,1,20.8816,37.4862,20.1402,1.42317,2.22045e-16,0.573863,1.09889,0.513466,0.473331
83,391.244,1,20.9533,37.7034,21.1031,1.45403,2.22045e-16,0.571336,1.10255,0.528792,0.534731
84,390.724,1,21.035,37.5608,19.8392,1.44576,2.22045e-16,0.568455,1.11654,0.524892,0.549673
85,391.716,1,21.0156,37.4698,18.9819,1.46634,2.22045e-16,0.56816,1.1122,0.515518,0.517978
86,390.219,1,20.9197,37.813,20.2631,1.47029,2.22045e-16,0.570296,0.99248,0.508533,0.522684
87,391.21,1,20.9069,37.6388,20.8863,1.46635,2.22045e-16,0.574281,1.05877,0.503419,0.533592
88,386.353,1,20.9382,37.2951,21.3637,1.42657,2.22045e-16,0.568324,1.07455,0.506078,0.529724
89,384.825,1,20.959,37.7108,21.3804,1.42118,2.22045e-16,0.570442,1.03843,0.497465,0.53184
90,386.166,1,20.948,37.3405,20.5638,1.42158,2.22045e-16,0.568019,1.12537,0.501388,0.525309
91,389.319,1,20.972,37.662,21.168,1.44148,2.22045e-16,0.576123,1.18096,0.501921,0.514011
92,387.729,1,21.0227,37.4283,19.6429,1.42064,2.22045e-16,0.576304,1.14298,0.496326,0.564652
93,388.999,1,20.9127,37.805,19.5296,1.43173,2.22045e-16,0.574238,1.13208,0.496032,0.57017
94,392.503,1,20.9591,37.7651,20.1143,1.47676,2.22045e-16,0.577877,1.0811,0.498747,0.52522
95,394.062,1,20.9186,37.7867,21.3918,1.48402,2.22045e-16,0.572439,1.05837,0.495712,0.565519
