Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.2808,0,27.0625,0,0.056337,0.00666667,0.928634,0.00666667,All
8.0071,0.00666667,27.069,0.00666667,0.105273,0.0133333,2.20318,0.0133333,All
8.03807,0.0133333,27.069,0.0133333,0.132909,0.02,2.23982,0.02,All
8.38955,0.02,27.069,0.02,0.19342,0.0266667,2.61472,0.0266667,All
8.51705,0.0266667,27.069,0.0266667,0.275923,0.0333333,3.25944,0.0333333,All
8.87993,0.0333333,27.069,0.0333333,0.316596,0.04,3.38955,0.04,All
8.89182,0.04,27.069,0.04,0.550276,0.0466667,3.40312,0.0466667,All
8.90475,0.0466667,27.069,0.0466667,0.555784,0.0533333,3.40985,0.0533333,All
9.25446,0.0533333,27.069,0.0533333,0.66769,0.06,3.56779,0.06,All
9.27765,0.06,27.069,0.06,0.754503,0.0666667,4.8015,0.0666667,All
9.94704,0.0666667,27.069,0.0666667,0.811203,0.0733333,5.22895,0.0733333,All
10.0047,0.0733333,27.069,0.0733333,0.861275,0.08,5.92975,0.08,All
10.0743,0.08,27.069,0.08,0.962846,0.0866667,6.10006,0.0866667,All
10.2618,0.0866667,27.069,0.0866667,0.967586,0.0933333,6.17152,0.0933333,All
10.3232,0.0933333,27.069,0.0933333,1.09004,0.1,6.33023,0.1,All
10.44,0.1,27.069,0.1,1.15702,0.106667,6.45841,0.106667,All
10.4535,0.106667,27.069,0.106667,1.17126,0.113333,6.47581,0.113333,All
10.5627,0.113333,27.069,0.113333,1.18202,0.12,6.51557,0.12,All
10.6886,0.12,27.069,0.12,1.18691,0.126667,6.59225,0.126667,All
10.6965,0.126667,27.069,0.126667,1.21321,0.133333,6.77437,0.133333,All
10.7037,0.133333,27.069,0.133333,1.21613,0.14,6.84094,0.14,All
10.8352,0.14,27.069,0.14,1.21922,0.146667,6.88088,0.146667,All
10.8555,0.146667,27.069,0.146667,1.24601,0.153333,6.97436,0.153333,All
10.9544,0.153333,27.069,0.153333,1.3044,0.16,7.02789,0.16,All
11.0956,0.16,27.069,0.16,1.3256,0.166667,7.23116,0.166667,All
11.1199,0.166667,27.069,0.166667,1.42664,0.173333,7.41967,0.173333,All
11.1614,0.173333,27.069,0.173333,1.44058,0.18,7.49787,0.18,All
11.1812,0.18,27.069,0.18,1.59461,0.186667,7.6646,0.186667,All
11.2246,0.186667,27.069,0.186667,1.64477,0.193333,8.42204,0.193333,All
11.3024,0.193333,27.069,0.193333,1.65485,0.2,8.85046,0.2,All
11.3772,0.2,27.069,0.2,1.92865,0.206667,9.04047,0.206667,All
11.4285,0.206667,27.069,0.206667,2.19543,0.213333,9.24699,0.213333,All
11.4731,0.213333,27.069,0.213333,2.31474,0.22,9.31176,0.22,All
11.4789,0.22,27.069,0.22,2.33274,0.226667,9.73401,0.226667,All
11.6459,0.226667,27.069,0.226667,2.37062,0.233333,9.73718,0.233333,All
11.6767,0.233333,27.069,0.233333,2.41982,0.24,10.3291,0.24,All
11.6804,0.24,27.069,0.24,2.44949,0.246667,10.5075,0.246667,All
11.7194,0.246667,27.069,0.246667,2.49492,0.253333,10.5365,0.253333,All
11.7298,0.253333,27.069,0.253333,2.64073,0.26,10.6392,0.26,All
11.7305,0.26,27.069,0.26,2.69798,0.266667,10.6639,0.266667,All
11.7702,0.266667,27.069,0.266667,2.74438,0.273333,11.0817,0.273333,All
11.7886,0.273333,27.069,0.273333,2.76805,0.28,11.3255,0.28,All
11.829,0.28,27.069,0.28,3.27142,0.286667,11.3922,0.286667,All
11.8431,0.286667,27.069,0.286667,3.34921,0.293333,11.9309,0.293333,All
11.9498,0.293333,27.069,0.293333,3.40329,0.3,12.1995,0.3,All
11.9552,0.3,27.069,0.3,3.42793,0.306667,12.2992,0.306667,All
12.0334,0.306667,27.069,0.306667,3.77536,0.313333,12.3192,0.313333,All
12.1644,0.313333,27.069,0.313333,3.78726,0.32,12.4178,0.32,All
12.1975,0.32,27.069,0.32,4.02496,0.326667,12.8646,0.326667,All
12.4163,0.326667,27.069,0.326667,4.14623,0.333333,12.8725,0.333333,All
12.4674,0.333333,27.069,0.333333,4.1842,0.34,12.8771,0.34,All
12.521,0.34,27.069,0.34,4.35316,0.346667,13.0646,0.346667,All
12.7934,0.346667,27.069,0.346667,4.47205,0.353333,13.2528,0.353333,All
12.8222,0.353333,27.069,0.353333,4.51728,0.36,13.3198,0.36,All
12.8392,0.36,27.069,0.36,4.59221,0.366667,13.8972,0.366667,All
12.8547,0.366667,27.069,0.366667,4.65398,0.373333,14.0676,0.373333,All
12.8929,0.373333,27.069,0.373333,4.75714,0.38,14.4736,0.38,All
12.9634,0.38,27.069,0.38,4.88665,0.386667,14.6145,0.386667,All
