parameter,value,se_sa,rse_sa
Cl_pop,13.5982973692844,0.868862926893118,6.38949791505289
beta_Cl_logtCLCRMLMIN,0.699790972292968,0.481804099995447,68.8497164255698
V1_pop,24.5004533236323,2.20812954547922,9.01260689470317
Q_pop,23.4,,
V2_pop,12.6533758341943,4.03249823004069,31.8689516764635
omega_Cl,0.242724740936505,0.0463509027641216,19.0960767267835
omega_V1,0.257777680346665,0.0895753805631784,34.749083180016
omega_Q,1.0144585652793,0.339552131760938,33.4712666817942
omega_V2,0.953215540492127,0.264623505168569,27.7611404690223
a,1.52353579571477,0.269514519054217,17.6900680517174
b,0.0440454279837957,0.0151529570492769,34.4030192074685
