time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.212389,0.010989,0.0168582,0,0.0449438,All
1.14247,0.032967,0.0333333,0,0.0681818,All
2.07254,0.032967,0.0555556,0.0222222,0.1,All
3.00262,0.0879121,0.0777778,0.0333333,0.129885,All
3.9327,0.131868,0.101124,0.0555556,0.159091,All
4.86277,0.164835,0.133333,0.0777778,0.18995,All
5.79285,0.197802,0.155556,0.1,0.222222,All
6.72293,0.208791,0.179775,0.123596,0.247191,All
7.653,0.21978,0.211111,0.155556,0.277778,All
8.58308,0.241758,0.235955,0.179775,0.3,All
9.51316,0.285714,0.266667,0.201124,0.322222,All
10.4432,0.285714,0.288889,0.224719,0.348315,All
11.3733,0.340659,0.311111,0.244444,0.363636,All
12.3034,0.373626,0.333333,0.266667,0.384193,All
13.2335,0.384615,0.355556,0.292135,0.404494,All
14.1635,0.395604,0.366667,0.311111,0.426966,All
15.0936,0.395604,0.388889,0.333333,0.438202,All
16.0237,0.406593,0.4,0.348315,0.455556,All
16.9538,0.417582,0.422222,0.366667,0.47191,All
17.8838,0.428571,0.438202,0.377778,0.488889,All
18.8139,0.43956,0.455556,0.4,0.5,All
19.744,0.43956,0.47191,0.422222,0.511364,All
20.6741,0.483516,0.488636,0.433333,0.52809,All
21.6042,0.494505,0.5,0.455556,0.539326,All
22.5342,0.505495,0.511111,0.460674,0.555556,All
23.4643,0.516484,0.522727,0.47191,0.566667,All
24.3944,0.516484,0.539326,0.488889,0.577778,All
25.3245,0.56044,0.550562,0.5,0.595506,All
26.2545,0.56044,0.566667,0.513983,0.606742,All
27.1846,0.582418,0.577778,0.52809,0.617978,All
28.1147,0.582418,0.588889,0.539326,0.629213,All
29.0448,0.604396,0.6,0.555556,0.638407,All
29.9748,0.604396,0.611111,0.566667,0.649706,All
30.9049,0.626374,0.622222,0.577778,0.662921,All
31.835,0.626374,0.633333,0.588889,0.675968,All
32.7651,0.659341,0.644444,0.6,0.685393,All
33.6952,0.659341,0.653429,0.611111,0.688889,All
34.6252,0.659341,0.662921,0.622222,0.7,All
35.5553,0.681319,0.672306,0.633333,0.711111,All
36.4854,0.692308,0.677778,0.644444,0.722222,All
37.4155,0.692308,0.688889,0.651685,0.733333,All
38.3455,0.692308,0.7,0.655556,0.744444,All
39.2756,0.692308,0.711111,0.664794,0.755556,All
40.2057,0.703297,0.722222,0.675968,0.766667,All
41.1358,0.725275,0.733333,0.685393,0.777778,All
42.0658,0.725275,0.744444,0.696629,0.788889,All
42.9959,0.725275,0.755556,0.706205,0.8,All
43.926,0.736264,0.764045,0.719101,0.808989,All
44.8561,0.769231,0.775281,0.722222,0.820225,All
45.7862,0.791209,0.786517,0.741573,0.825884,All
46.7162,0.802198,0.795455,0.747222,0.833333,All
47.6463,0.802198,0.8,0.755556,0.844444,All
48.5764,0.802198,0.811111,0.764045,0.855556,All
49.5065,0.813187,0.822222,0.775281,0.866667,All
50.4365,0.813187,0.831461,0.785304,0.877778,All
51.3666,0.824176,0.842697,0.788889,0.888889,All
52.2967,0.824176,0.844444,0.797753,0.9,All
53.2268,0.846154,0.855556,0.808989,0.9,All
54.1568,0.879121,0.865169,0.811111,0.911111,All
55.0869,0.879121,0.875,0.822222,0.921348,All
56.017,0.89011,0.877778,0.831461,0.922222,All
56.9471,0.89011,0.88764,0.839995,0.933333,All
57.8772,0.89011,0.888889,0.844444,0.933333,All
58.8072,0.901099,0.9,0.855556,0.944132,All
59.7373,0.912088,0.909091,0.865169,0.944444,All
60.6674,0.912088,0.911111,0.866667,0.955556,All
61.5975,0.912088,0.921348,0.877778,0.955556,All
62.5275,0.912088,0.922222,0.88764,0.966292,All
63.4576,0.912088,0.932584,0.893308,0.966667,All
64.3877,0.912088,0.933333,0.898876,0.966667,All
65.3178,0.934066,0.94382,0.9,0.977528,All
66.2478,0.934066,0.944444,0.910112,0.977778,All
67.1779,0.945055,0.944444,0.911111,0.977778,All
68.108,0.956044,0.955056,0.921348,0.977778,All
69.0381,0.956044,0.955556,0.922222,0.988764,All
69.9682,0.967033,0.965909,0.922222,0.988889,All
70.8982,0.978022,0.966292,0.932584,0.988889,All
71.8283,0.978022,0.966667,0.933333,0.988889,All
72.7584,0.978022,0.966667,0.933333,0.988889,All
73.6885,0.978022,0.977528,0.94382,1,All
74.6185,0.978022,0.977778,0.944444,1,All
75.5486,0.978022,0.977778,0.954545,1,All
76.4787,0.978022,0.977778,0.955056,1,All
77.4088,0.978022,0.977778,0.955556,1,All
78.3388,0.978022,0.988764,0.955556,1,All
79.2689,0.978022,0.988764,0.966292,1,All
80.199,0.978022,0.988889,0.966479,1,All
81.1291,0.978022,0.988889,0.966667,1,All
82.0592,0.989011,0.988889,0.977011,1,All
82.9892,0.989011,0.988889,0.977528,1,All
83.9193,0.989011,0.988889,0.977528,1,All
84.8494,0.989011,1,0.977778,1,All
85.7795,0.989011,1,0.977778,1,All
86.7095,0.989011,1,0.977778,1,All
87.6396,0.989011,1,0.988636,1,All
88.5697,0.989011,1,0.988764,1,All
89.4998,0.989011,1,0.988764,1,All
90.4298,0.989011,1,0.988889,1,All
91.3599,0.989011,1,1,1,All
92.29,1,1,1,1,All
