iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,698.63,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,682.979,1,15.5926,31.8987,15.4602,0.95,0.285,-0.230048,0.974679,0.974679,0.974679,1.05974
3,672.18,1,15.9505,31.4454,15.9979,0.9025,0.27075,-0.209169,0.95,0.95,0.95,1.07371
4,661.676,1,16.5985,31.0031,15.1695,0.857375,0.257212,-0.263566,0.925945,0.925945,0.925945,1.04653
5,645.972,1,17.1138,30.3686,15.8795,0.814506,0.244352,-0.321232,0.9025,0.9025,0.9025,1.02003
6,636.752,1,15.8669,31.449,14.1576,0.773781,0.232134,-0.236071,0.879648,0.879648,0.879648,1.00272
7,629.845,1,15.6763,30.0823,12.9808,0.735092,0.220528,-0.228136,0.857375,0.857375,0.857375,0.977331
8,627.683,1,16.1826,31.4956,13.7933,0.698337,0.209501,-0.258323,0.835666,0.879842,0.835666,1.10026
9,624.572,1,16.7375,31.0174,11.4593,0.66342,0.199026,-0.293389,0.814506,0.857564,0.814506,1.12995
10,610.636,1,16.473,31.044,9.66643,0.630249,0.189075,-0.296691,0.793882,0.944589,0.793882,1.10134
11,610.547,1,16.4033,32.0786,9.41029,0.598737,0.179621,-0.28294,0.773781,0.920672,0.773781,1.07345
12,595.739,1,15.9043,31.9143,9.67726,0.5688,0.17064,-0.255962,0.754188,0.89736,0.754188,1.04627
13,595.78,1,16.0149,31.2279,9.22041,0.54036,0.162108,-0.261439,0.735092,0.874638,0.735092,1.10059
14,577.443,1,16.7146,29.8243,10.782,0.513342,0.154003,-0.288148,0.716479,0.852492,0.716479,1.09795
15,574.372,1,16.3435,32.1003,10.5483,0.487675,0.146302,-0.2843,0.698337,0.830906,0.698337,1.07015
16,554.958,1,16.5373,33.4775,9.15732,0.463291,0.138987,-0.282324,0.680655,0.809867,0.680655,1.04846
17,546.082,1,16.5263,32.2295,10.2415,0.440127,0.132038,-0.292717,0.66342,0.789361,0.66342,1.02191
18,541.449,1,16.6101,33.5137,9.56866,0.41812,0.125436,-0.291647,0.646622,0.769374,0.646622,0.999585
19,543.379,1,16.3974,33.4314,9.95813,0.397214,0.119164,-0.27936,0.630249,0.757343,0.630249,1.02628
20,537.105,1,16.8794,33.3627,10.7817,0.377354,0.113206,-0.31186,0.614291,0.824768,0.614291,1.05863
21,530.808,1,16.8769,32.6889,11.8854,0.358486,0.107546,-0.299995,0.598737,0.803885,0.598737,1.06639
22,521.216,1,17.0459,32.3618,11.9176,0.340562,0.102168,-0.319,0.583577,0.78353,0.583577,1.03939
23,520.966,1,16.5077,32.0681,13.2787,0.323534,0.0970601,-0.287735,0.5688,0.76369,0.5688,1.0752
24,512.549,1,16.5658,31.7059,12.8898,0.307357,0.0922071,-0.290918,0.554398,0.762229,0.554398,1.04798
25,506.404,1,16.3194,31.9281,14.2257,0.291989,0.0875967,-0.278725,0.54036,0.788299,0.54036,1.06403
26,510.38,1,16.433,30.808,12.3753,0.27739,0.0832169,-0.292382,0.526678,0.799507,0.547203,1.07541
