iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
22,782.464,1,42.7672,479.683,18.3988,165.114,0.48469,0.609529,1.77709,0.151269,0.702443,0.471085,0.505702
23,779.155,1,41.8347,595.677,19.0981,161.22,0.460455,0.579053,1.77709,0.147439,0.684657,0.48428,0.492898
24,789.177,1,40.6508,599.74,18.5669,167.969,0.437432,0.5501,1.77709,0.143706,0.667321,0.509422,0.480417
25,782.664,1,40.8413,646.858,19.6575,165.338,0.187669,0.532643,1.77709,0.140067,0.666688,0.539442,0.468253
26,777.875,1,39.9517,642.29,19.6101,152.662,0.0938619,0.515657,1.77709,0.136669,0.649807,0.526565,0.456396
27,778.461,1,38.4549,650.957,21.2048,155.642,0.0891688,0.489874,1.77709,0.133209,0.691727,0.550924,0.44484
28,777.428,1,38.1289,717.637,19.8166,146.779,0.0847104,0.46538,1.77709,0.133446,0.707153,0.563121,0.433577
29,769.29,1,38.0118,638.89,22.8924,144.4,0.115205,0.454942,1.77709,0.130273,0.72306,0.548862,0.422598
30,779.567,1,37.4447,658.484,21.7742,140.248,0.0383292,0.447339,1.77709,0.126975,0.727653,0.607357,0.411898
31,770.476,1,36.4303,578.567,21.84,130.513,0.0364127,0.424972,1.77709,0.12376,0.709228,0.594569,0.401468
32,754.541,1,36.234,539.169,22.9847,128.224,0.0345921,0.403724,1.77709,0.120626,0.72917,0.579514,0.391303
33,757.484,1,35.5071,606.175,22.2424,131.905,2.22045e-16,0.3868,1.77709,0.130838,0.710707,0.56484,0.381395
34,751.381,1,34.4143,673.462,25.6044,122.923,2.10942e-16,0.36746,1.77709,0.127525,0.692711,0.550538,0.371738
35,753.943,1,34.0694,627.369,24.9335,124.417,2.00395e-16,0.349087,1.77709,0.128901,0.731025,0.536598,0.362325
36,755.739,1,33.4347,680.837,25.8292,112.309,1.90375e-16,0.331633,1.77709,0.131964,0.787571,0.523011,0.353151
37,754.13,1,32.2045,698.225,27.5798,115.031,1.80857e-16,0.315051,1.77709,0.128623,0.768064,0.552527,0.344209
38,748.075,1,31.9636,612.648,26.2597,105.188,1.71814e-16,0.299299,1.77709,0.125366,0.762507,0.538537,0.335493
39,744.132,1,31.2377,652.17,30.572,101.688,1.63223e-16,0.284334,1.77709,0.131593,0.7432,0.549167,0.326998
40,748.694,1,31.4905,621.615,28.6315,98.6182,2.22045e-16,0.271259,1.77709,0.149151,0.805726,0.554829,0.321971
41,744.222,1,30.5673,712.433,28.2481,99.5345,0.088067,0.167718,1.95837,0.145374,0.785325,0.589281,0.313818
42,737.051,1,29.8824,802.457,29.4438,94.0865,0.0836636,0.159332,1.95837,0.141693,0.76544,0.57436,0.325011
43,731.767,1,28.8913,785.794,27.3097,94.2454,0.0794804,0.151365,1.95837,0.15513,0.746059,0.559817,0.323502
44,731.177,1,28.3808,764.937,30.5878,90.8486,0.0755064,0.143797,1.95837,0.152003,0.727168,0.545642,0.31531
45,724.835,1,27.9566,736.546,28.4712,89.0039,0.0717311,0.136607,1.95837,0.151423,0.722965,0.531826,0.307327
46,723.208,1,27.553,711.655,29.2984,85.2884,0.0681445,0.129777,1.95837,0.153948,0.794262,0.51836,0.30171
47,719.243,1,26.8572,683.072,28.1799,84.4878,0.0647373,0.123288,1.95837,0.15999,0.774151,0.551141,0.29407
48,720.796,1,26.8788,684.092,26.8299,86.947,0.0615005,0.117124,1.95837,0.163629,0.805683,0.540784,0.286624
49,724.833,1,26.3414,683.946,26.3299,85.7866,0.0584254,0.111267,1.95837,0.159486,0.829295,0.618895,0.279367
50,717.878,1,26.166,694.311,26.3534,82.7939,0.0555042,0.105704,1.95837,0.169657,0.89555,0.603224,0.272293
51,709.407,1,25.2129,672.117,27.1858,78.1983,0.052729,0.100419,1.95837,0.165361,0.872874,0.58795,0.265398
52,704.088,1,24.5519,731.016,26.2237,72.77,0.0500925,0.0953979,1.95837,0.169144,0.850772,0.573063,0.258678
53,705.244,1,24.226,697.922,27.3341,74.6877,0.0475879,0.090628,1.95837,0.166957,0.82923,0.558552,0.252128
54,700.608,1,24.0148,699.202,24.8454,71.8438,0.0452085,0.0860966,1.95837,0.175616,0.808233,0.544409,0.245744
55,692.435,1,23.5656,802.683,21.7594,70.9134,0.0429481,0.0817918,1.95837,0.181519,0.787769,0.533805,0.25061
56,686.493,1,23.1615,805.517,20.8948,71.0097,0.0408007,0.0777022,1.95837,0.185968,0.861276,0.520289,0.244264
57,682.105,1,22.45,741.351,19.3574,69.0115,0.0387606,0.0738171,1.95837,0.187287,0.839468,0.507115,0.238079
58,696.056,1,22.6005,729.153,20.1869,68.6163,0.00693878,0.0707977,1.95837,0.198976,0.853259,0.54664,0.232051
59,684.174,1,22.1,870.731,19.9851,66.3116,0.00659184,0.0672578,1.95837,0.200694,0.921591,0.532799,0.226175
60,677.421,1,21.8108,1068.87,19.351,64.7489,0.00626225,0.063895,1.95837,0.195612,0.898255,0.519308,0.220448
61,669.767,1,21.1399,1152.09,18.6289,62.9344,0.00594913,0.0607002,1.86045,0.190659,0.875511,0.506159,0.251283
62,671.689,1,20.3321,1041.51,18.1962,59.2323,2.22045e-16,0.0642703,1.86045,0.197869,0.90732,0.493343,0.255666
63,675.974,1,19.9552,922.941,17.4418,59.1887,2.22045e-16,0.0615839,1.86045,0.216435,0.943405,0.504226,0.249193
64,664.112,1,19.7792,988.481,16.3051,55.6189,0.0799788,0.0586792,1.86045,0.222147,0.919517,0.491459,0.242883
65,659.852,1,19.5382,1023.8,15.1066,52.0893,0.0759798,0.0557452,1.86045,0.216522,1.05723,0.479015,0.236733
66,644.24,1,19.0952,1050.17,16.1277,49.9501,0.0721808,0.052958,1.86045,0.21104,1.03046,0.466886,0.230739
67,640.755,1,18.7164,933.471,15.7954,48.7477,0.0685718,0.0503101,1.86045,0.212143,1.00437,0.455064,0.224896
68,644.201,1,18.1878,994.227,16.2258,47.6202,0.0651432,0.0477946,1.86045,0.216211,0.97894,0.443542,0.221332
69,640.244,1,18.2659,1065.14,16.542,45.637,0.061886,0.0454048,1.86045,0.216564,0.954152,0.432311,0.215728
70,631.461,1,17.9148,1032.3,14.0438,46.1513,0.0587917,0.0431346,1.86045,0.231097,0.929993,0.421365,0.210265
71,632.532,1,17.9223,1047.99,14.3054,46.6376,0.0558522,0.0409779,1.86045,0.234751,0.939895,0.410695,0.214432
72,636.259,1,17.669,914.285,15.2556,45.3168,0.0530595,0.038929,1.86045,0.254285,0.97518,0.429376,0.21551
73,631.006,1,17.657,975.983,14.7659,45.5151,0.0504066,0.0369825,1.86045,0.247847,0.985093,0.480583,0.222296
74,625.744,1,17.1934,921.347,13.1169,43.5033,0.0478862,0.0351334,1.86045,0.241571,0.96015,0.468415,0.216667
75,627.909,1,16.7304,922.119,13.0481,43.2243,0.0454919,0.0333767,1.86045,0.235454,1.01623,0.482186,0.211181
76,614.276,1,16.6177,833.625,13.9432,40.4142,0.0432173,0.0317079,1.86045,0.230279,1.00117,0.469977,0.205834
77,619.456,1,16.4466,901.941,12.692,39.299,0.0410565,0.0301225,1.86045,0.224448,1.07726,0.466203,0.200622
78,621.394,1,16.304,1097.16,13.1012,38.4423,0.0390036,0.0286164,1.86045,0.218765,1.08189,0.512043,0.195542
79,620.205,1,15.7951,1114.22,12.2953,37.3514,0.0370535,0.0271856,1.86045,0.213226,1.15783,0.499078,0.190591
80,622.239,1,15.7852,1212.57,11.8569,37.0086,0.0352008,0.0258263,1.86045,0.217722,1.2509,0.486441,0.185765
81,646.406,1,15.7796,1030.29,12.4513,36.6917,0.0334407,0.024535,1.76743,0.236314,1.21923,0.474124,0.181061
82,603.561,1,15.4204,1028.63,12.3229,35.7937,0.306652,0.0297323,1.76743,0.253774,1.18835,0.470074,0.186452
83,606.651,1,15.2225,909.162,11.2991,34.6774,0.29132,0.0282457,1.76743,0.247348,1.15826,0.458172,0.186777
84,605.296,1,14.8734,764.748,10.8478,34.0171,0.276754,0.0268334,1.76743,0.249113,1.12894,0.446571,0.182048
85,599.396,1,14.8072,568.474,10.3569,33.0276,0.262916,0.0254917,1.76743,0.249921,1.1248,0.492162,0.179114
86,593.453,1,14.383,518.601,10.1793,32.0368,0.24977,0.0242172,1.76743,0.243593,1.09632,0.479701,0.174579
87,599.415,1,14.3405,532.745,9.80972,31.5416,0.237282,0.0230063,1.76743,0.237425,1.10563,0.467554,0.185279
88,591.636,1,14.3342,510.877,9.64275,31.2545,0.225418,0.021856,1.76743,0.233695,1.12354,0.471516,0.180588
89,594.51,1,13.9805,583.627,9.13787,30.5961,0.214147,0.0207632,1.76743,0.227777,1.09509,0.4964,0.176015
90,592.287,1,13.8278,582.928,9.31592,29.3054,0.203439,0.019725,1.76743,0.229911,1.08254,0.50558,0.171559
91,598.731,1,13.8731,699.886,9.83393,29.6993,0.193268,0.0187388,1.76743,0.233623,1.05513,0.492778,0.167215
92,600.04,1,13.8803,685.151,9.66511,29.8891,0.183604,0.0178018,1.76743,0.234052,1.09868,0.509718,0.162981
93,572.052,1,13.8709,774.213,9.83393,30.0854,0.761568,0.0154387,1.76743,0.239535,1.22,0.530256,0.158854
94,584.512,1,13.8712,746.035,9.20926,29.1304,0.723489,0.0146668,1.76743,0.236966,1.38647,0.570405,0.16828
95,585.246,1,13.9357,586.121,8.93944,28.6546,0.921108,0.0138656,1.76743,0.230966,1.53298,0.697893,0.172955
96,583.804,1,13.8263,788.669,8.8605,28.6282,0.921107,0.0132816,1.76743,0.225118,1.62673,0.680222,0.192982
97,581.199,1,14.0713,634.429,8.99469,27.9877,0.875052,0.0126175,1.76743,0.219417,1.58554,0.691975,0.188096
98,569.099,1,13.7968,408.131,9.34913,26.9961,0.831299,0.0119866,1.76743,0.218734,1.62083,0.674453,0.193563
99,577.546,1,13.6425,375.011,8.65363,27.1227,0.789734,0.0113873,1.76743,0.229516,1.71967,0.657376,0.222277
100,569.817,1,13.5966,290.285,8.59415,27.4064,0.750248,0.0108179,1.76743,0.238061,1.67937,0.650611,0.244763
101,569.597,1,13.479,264.59,8.73825,26.4508,0.712735,0.010277,1.67906,0.235915,1.64351,0.693934,0.238566
102,549.604,1,13.3527,279.408,8.57766,26.1083,1.07709,0.00961038,1.67906,0.241392,1.72913,0.751146,0.232525
103,553.856,1,13.3037,312.593,8.80099,25.0603,1.02323,0.00912986,1.67906,0.247054,1.9326,0.732126,0.228049
104,545.997,1,13.1149,293.359,8.37344,24.7236,0.97207,0.00867337,1.67906,0.240798,2.09493,0.805986,0.222275
105,548.181,1,13.0899,249.17,8.52556,24.6349,0.923467,0.0082397,1.67906,0.236911,2.07591,0.801365,0.216647
106,534.212,1,13.2601,252.939,9.14432,25.4416,1.18015,0.00711772,1.67906,0.241032,2.02335,0.781074,0.216216
107,530.219,1,13.1416,191.022,8.7264,24.7496,1.12114,0.00676183,1.67906,0.234929,1.97212,0.875867,0.215758
108,528.816,1,13.0527,208.988,8.13621,24.9104,1.06509,0.00642374,1.67906,0.22898,1.92218,0.936835,0.218664
109,524.548,1,13.1915,212.162,7.142,25.0987,1.01183,0.00610255,1.67906,0.241111,1.87351,1.04024,0.213127
110,525.471,1,13.0603,211.276,7.88805,24.1552,1.31616,0.00485261,1.67906,0.235006,1.95047,1.03296,0.229639
111,530.073,1,13.1036,188.112,7.46225,23.9455,1.25035,0.00460997,1.67906,0.246718,1.90108,1.09419,0.234031
112,535.599,1,13.1793,197.48,7.88647,24.9814,1.25036,0.00584597,1.67906,0.246544,1.91045,1.06649,0.259525
113,532.207,1,13.0166,173.479,7.29206,23.7728,1.25036,0.00540286,1.67906,0.24675,1.86208,1.10764,0.252953
114,528.96,1,13.0246,128.689,7.03836,23.6421,1.25036,0.00510326,1.67906,0.240502,1.81493,1.12997,0.258111
115,521.354,1,13.0456,118.839,8.20459,23.6324,1.25036,0.00477132,1.67906,0.246071,1.76898,1.10136,0.251576
116,522.448,1,12.948,119.92,7.78821,23.3856,1.45568,0.0039734,1.67906,0.245917,1.72418,1.11016,0.245206
117,517.229,1,12.9168,112.142,7.84989,23.2487,1.45568,0.00404001,1.67906,0.242712,1.68053,1.14356,0.238997
118,519.597,1,12.8555,101.349,8.00468,22.9783,1.45568,0.00427964,1.67906,0.257254,1.63798,1.1146,0.232946
119,528.15,1,12.9241,95.4104,7.25959,23.3112,1.45568,0.00445512,1.67906,0.25074,1.5965,1.1425,0.242102
120,507.802,1,13.0135,94.3749,7.22738,23.9345,1.3829,0.00423236,1.67906,0.258187,1.55608,1.11357,0.238742
121,515.121,1,12.937,96.5039,7.42784,23.1626,1.3829,0.00389105,1.67905,0.25165,1.51668,1.08538,0.258168
122,516.16,1,13.0143,97.5531,6.9254,23.6016,1.3829,0.00395902,1.67905,0.252182,1.47827,1.10452,0.276266
123,519.258,1,13.1549,104.898,7.02918,23.6451,1.59802,0.00341207,1.67905,0.249423,1.44084,1.07656,0.269271
124,516.727,1,13.1024,112.319,7.56405,23.504,1.59802,0.00337977,1.67905,0.254456,1.4479,1.07021,0.262453
125,519.549,1,12.8252,106.979,7.03842,24.2993,1.59801,0.00326916,1.67905,0.249157,1.50062,1.11876,0.262804
126,520.19,1,13.0592,103.91,7.35661,23.3731,1.59801,0.00314017,1.67905,0.254376,1.46262,1.11596,0.267165
127,514.579,1,12.9749,89.9106,7.82009,23.5627,1.59801,0.00339108,1.67905,0.252419,1.42559,1.08771,0.2604
128,515.59,1,13.1086,83.0105,8.03141,24.2259,1.59801,0.00332324,1.67905,0.247686,1.38949,1.06017,0.266027
129,497.571,1,13.1526,79.0964,8.50701,23.7804,1.51811,0.00315708,1.67905,0.24275,1.35431,1.03332,0.291074
130,514.364,1,13.0064,86.9755,7.71772,23.6953,1.51811,0.00352742,1.67905,0.241547,1.32001,1.01452,0.299451
131,516.041,1,13.0051,81.7413,8.46071,23.38,1.51811,0.0032838,1.67905,0.250684,1.31518,0.988828,0.317273
132,518.24,1,12.9393,74.4541,8.60087,23.1955,1.51812,0.00358045,1.67905,0.252486,1.28188,0.964685,0.323884
133,510.544,1,13.0594,72.9797,8.6481,22.6178,1.51811,0.00345389,1.67905,0.246093,1.24942,1.01947,0.322293
134,508.414,1,13.0856,72.8459,9.13751,22.0142,1.51811,0.00322389,1.67905,0.258788,1.21779,0.993652,0.314133
135,501.665,1,13.0367,65.9492,9.49585,22.2145,1.51811,0.00294798,1.67905,0.252235,1.18695,0.968492,0.318167
136,497.015,1,12.9639,69.9356,9.68563,22.4446,1.44221,0.00280058,1.67905,0.245848,1.1569,0.943969,0.345114
137,493.629,1,12.9648,71.9257,9.40126,22.6472,1.44221,0.00263164,1.67905,0.245601,1.12761,0.920067,0.336375
138,494.639,1,12.834,67.2872,9.36278,22.492,1.44221,0.00276802,1.67905,0.249349,1.12289,0.896771,0.327858
139,496.607,1,13.024,83.6361,10.1539,22.0206,1.44221,0.00288081,1.67905,0.246532,1.13874,0.874064,0.319556
140,494.575,1,13.0361,75.4716,10.3776,21.5004,1.44221,0.00286498,1.67905,0.250875,1.10991,0.851932,0.311465
141,495.437,1,13.2081,78.9304,10.3755,21.7523,1.44221,0.00272287,1.67905,0.252296,1.14533,0.860342,0.303579
142,495.582,1,13.1299,80.465,10.145,21.702,1.44222,0.00252791,1.67905,0.251478,1.21725,0.855712,0.303082
143,488.886,1,13.0604,69.514,10.0115,21.8617,1.37011,0.00240152,1.67905,0.253429,1.18643,0.880985,0.334504
144,480.913,1,12.9745,67.5485,9.77527,21.5487,1.37011,0.00221857,1.67905,0.2559,1.15639,0.875253,0.326034
145,489.212,1,13.1029,71.8254,9.53671,21.5319,1.60975,0.00179981,1.67905,0.252207,1.18868,0.973077,0.317779
146,490.012,1,13.1518,81.3533,10.1669,21.4259,1.60976,0.00192631,1.67905,0.257087,1.15858,0.948438,0.309732
147,489.088,1,12.9775,76.2011,10.5096,21.975,1.60976,0.0020258,1.67905,0.250578,1.12924,0.924423,0.30189
148,482.375,1,13.0601,64.5822,10.795,22.0729,1.60976,0.00195574,1.67905,0.259111,1.10065,0.901016,0.316126
149,481.724,1,13.0756,67.0733,11.2391,21.6784,1.60976,0.00206291,1.67905,0.261177,1.07278,0.878202,0.308122
150,478.782,1,13.175,61.6026,10.578,21.8543,1.60976,0.00188518,1.67905,0.25999,1.04562,0.875158,0.302696
151,477.477,1,13.1854,65.3269,11.9201,21.4181,1.60975,0.00195168,1.67905,0.256524,1.05282,0.852999,0.295032
152,484.939,1,13.2631,66.1589,11.7352,21.1439,1.60975,0.00180813,1.67905,0.263118,1.0848,0.853753,0.320613
153,481.994,1,13.2208,70.9487,11.175,21.357,1.60975,0.00163405,1.67905,0.262417,1.13264,0.866365,0.312494
154,465.613,1,13.1727,60.5123,11.1822,20.8423,1.52927,0.00155235,1.67905,0.259431,1.10396,0.901125,0.308216
155,473.759,1,13.1757,62.4606,12.1582,20.573,1.52927,0.00156853,1.67905,0.252862,1.07601,0.878308,0.313178
156,478.748,1,13.1605,70.2412,12.0375,20.4051,1.52927,0.00155149,1.67905,0.248294,1.05806,0.856068,0.341726
157,482.122,1,13.0617,69.4078,11.9931,21.1078,1.52927,0.00207793,1.67905,0.245673,1.04454,0.834392,0.333545
158,477.891,1,13.1413,62.1857,12.0242,20.7201,1.52927,0.00193508,1.67905,0.245031,1.0181,0.813265,0.355397
159,485.555,1,13.1284,63.593,11.6066,20.4347,1.52927,0.00216001,1.67905,0.243417,0.992317,0.822606,0.346399
160,473.472,1,13.0823,63.0242,11.2457,20.8146,1.52927,0.00195857,1.67905,0.255039,0.967191,0.801777,0.337628
161,481.629,1,13.121,58.7512,11.6319,20.5587,1.52927,0.00214916,1.67905,0.248582,0.942701,0.781475,0.339644
162,478.194,1,12.9928,58.1581,11.4426,21.0001,1.52927,0.00197364,1.67905,0.244996,0.918831,0.807035,0.331044
163,476.889,1,13.0571,50.8257,11.4718,21.069,1.52927,0.00185084,1.67905,0.241145,0.895566,0.799929,0.373598
164,471.413,1,13.1471,55.413,11.4867,20.3898,1.45281,0.0017583,1.67905,0.242289,0.87289,0.79695,0.364138
165,469.395,1,13.1054,58.188,10.7673,20.7129,1.45281,0.00169228,1.67905,0.247429,0.850788,0.83807,0.382511
166,473.293,1,13.0125,56.398,10.7013,20.8811,1.45281,0.0018281,1.67905,0.252849,0.829245,0.920927,0.376061
167,468.528,1,12.9762,55.2397,11.3321,21.1298,1.45281,0.00175795,1.67905,0.246446,0.808248,0.897609,0.399239
168,478.777,1,12.9886,55.495,11.5338,21.3241,1.45281,0.00207763,1.67905,0.258014,0.787783,0.874881,0.408128
169,484.367,1,13.0566,59.9712,11.2447,20.3525,1.45282,0.00199218,1.67905,0.251481,0.871972,0.852729,0.406657
170,486.954,1,13.0059,63.0028,11.5145,20.3243,1.45282,0.00208665,1.67905,0.255059,0.849893,0.831137,0.40394
171,478.878,1,13.1388,64.8729,11.6871,20.5713,1.38018,0.00198232,1.67905,0.265721,0.893696,0.820666,0.393712
172,478.79,1,13.1205,64.1194,12.5652,20.8821,1.38018,0.0022054,1.67905,0.258993,0.914228,0.799886,0.383743
173,474.227,1,13.2012,64.2374,12.1849,20.3392,1.38018,0.00222026,1.67905,0.252435,0.91611,0.804346,0.374026
174,472.213,1,13.0312,62.6707,12.5436,20.4151,1.60848,0.00168179,1.67905,0.246043,0.892914,0.79258,0.364555
175,474.954,1,13.0316,61.4943,12.7714,20.1953,1.60848,0.00168696,1.67905,0.247327,0.870305,0.797968,0.355325
176,479.201,1,13.1597,64.7051,12.123,20.0619,1.60848,0.00179665,1.67905,0.25558,0.89319,0.851384,0.346934
177,480.116,1,13.0852,61.8562,11.4958,20.7031,1.60848,0.00212724,1.67905,0.249263,0.870574,0.874288,0.33815
178,478.992,1,13.0849,59.5831,10.9403,19.9003,1.60848,0.00196539,1.67905,0.249655,0.848531,0.910612,0.329587
179,482.733,1,13.0607,62.6171,10.9388,20.2546,1.60848,0.00215721,1.67905,0.252976,0.827046,0.914047,0.321242
180,478.154,1,12.9933,56.8847,11.2783,19.9541,1.60848,0.00230144,1.67905,0.25348,0.806104,0.890903,0.313108
181,476.087,1,13.0484,57.9382,11.7476,19.9165,1.60848,0.00220254,1.67905,0.253456,0.785693,0.868344,0.30518
182,474.54,1,12.9811,61.4682,11.0502,20.5972,1.60848,0.00199576,1.67905,0.251012,0.89695,0.864889,0.297453
183,476.838,1,13.0145,57.0437,11.1758,20.7771,1.60848,0.00189874,1.67905,0.251383,0.874238,0.880038,0.302724
184,481.164,1,13.0061,56.0285,11.3638,20.4471,1.60848,0.00204857,1.67905,0.250577,0.941787,0.862117,0.295059
185,488.585,1,13.0613,65.3885,10.4397,20.46,1.60848,0.00239016,1.67905,0.246074,1.05755,0.926774,0.287588
186,484.725,1,13.0712,74.6772,10.7732,21.0228,1.60848,0.00218224,1.67905,0.252821,1.21285,0.93158,0.280306
187,484.994,1,13.0905,67.3208,11.5222,20.4866,1.60848,0.00187585,1.67905,0.250185,1.18214,0.907992,0.273209
188,484.786,1,13.1604,73.0355,11.3652,20.1597,1.60848,0.00184852,1.67905,0.253226,1.23772,0.887704,0.266291
189,479.102,1,13.3318,72.29,11.8543,20.1757,1.60848,0.00164632,1.67905,0.251239,1.20638,0.865227,0.271178
190,478.447,1,13.2302,70.1997,11.9073,20.3426,1.60848,0.00199013,1.67905,0.261302,1.17583,0.843319,0.264311
191,479.911,1,13.2577,63.5838,11.5407,20.3313,1.60848,0.00191294,1.67905,0.255977,1.14606,0.896026,0.257619
192,483.144,1,13.3288,63.0446,11.381,20.9808,1.60848,0.00200692,1.67905,0.261511,1.13683,0.937749,0.251096
193,476.813,1,13.0708,58.6323,11.4022,21.0745,1.60848,0.0018824,1.67905,0.254889,1.10804,0.914005,0.247335
194,479.805,1,13.1565,59.1347,10.8806,21.2344,1.60848,0.00210062,1.67905,0.257548,1.07999,0.947039,0.241073
195,486.501,1,13.0686,58.4026,10.8278,21.4144,1.60848,0.00199581,1.67905,0.251553,1.06951,0.929226,0.254759
196,472.982,1,13.0784,59.964,10.4279,20.8532,1.52806,0.00189602,1.67905,0.247571,1.12654,0.934397,0.26117
197,482.174,1,12.9742,55.9537,10.2488,21.1115,1.52806,0.00227098,1.67905,0.247654,1.10703,0.965109,0.254557
198,474.244,1,12.8925,54.0933,9.73754,21.2096,1.52806,0.00213972,1.67905,0.244912,1.08017,0.990695,0.248112
199,478.746,1,13.0635,58.8728,10.2938,20.9217,1.52806,0.00198245,1.67905,0.248729,1.08625,0.968382,0.24183
200,482.9,1,13.1538,57.321,11.0676,20.535,1.52806,0.00256878,1.67905,0.256824,1.05874,0.943862,0.235706
201,480.629,1,13.232,58.2682,11.0903,20.2491,1.52806,0.0023593,1.67905,0.260134,1.03193,0.919963,0.229738
202,486.172,1,13.0955,53.9513,11.1589,20.6318,1.52806,0.00245543,1.67905,0.256679,1.00581,0.959596,0.252345
203,488.222,1,12.9917,55.8516,10.5571,20.2516,1.52806,0.002478,1.67905,0.251449,0.980338,0.973503,0.245955
204,483.935,1,12.9862,59.766,11.4275,20.298,1.52806,0.00228964,1.67905,0.261892,0.997376,0.948853,0.239832
205,476.258,1,12.8839,57.9368,11.0511,20.4014,1.52806,0.00207946,1.67905,0.255261,1.12109,0.933703,0.244802
206,483.415,1,13.0197,58.579,11.5335,20.4085,1.52806,0.00230366,1.67905,0.248798,1.17706,0.910062,0.255938
207,483.638,1,13.1506,61.4106,11.316,20.9469,1.52806,0.00201256,1.67905,0.250057,1.14726,0.903894,0.271047
208,476.084,1,12.9856,64.6809,11.8433,20.6751,1.52806,0.00195734,1.67905,0.248596,1.11986,0.881007,0.280235
209,478.344,1,13.2024,67.7364,11.6998,20.3439,1.45166,0.00185947,1.67905,0.25939,1.20748,0.866407,0.292121
210,475.188,1,13.2376,70.0838,11.7258,20.8285,1.45166,0.00168952,1.67905,0.252822,1.26336,0.876224,0.301911
211,472.011,1,13.1533,62.2813,12.0603,20.0686,1.45166,0.00179159,1.67905,0.247815,1.23137,0.854038,0.294267
212,468.989,1,13.0985,67.2165,11.8742,20.5324,1.45166,0.00175218,1.67905,0.248527,1.20019,0.832413,0.286816
213,470.484,1,13.1872,66.6614,11.8785,20.9788,1.45166,0.00164077,1.67905,0.258433,1.1864,0.824463,0.297763
214,471.503,1,13.1822,75.9789,12.3339,20.2182,1.45166,0.00158141,1.67905,0.25189,1.22669,0.803587,0.299518
215,472.796,1,13.1988,80.6631,12.1786,20.8636,1.45167,0.00185315,1.67905,0.24863,1.21055,0.78324,0.309639
216,473.213,1,13.2675,68.6427,12.6368,21.0213,1.45167,0.0017386,1.67905,0.244242,1.21024,0.763408,0.301799
217,473.022,1,13.2335,62.5826,12.7104,21.1231,1.45167,0.00163622,1.67905,0.24601,1.17959,0.744078,0.331025
218,477.04,1,13.1223,63.3558,12.6616,21.3752,1.45167,0.00203063,1.67905,0.240029,1.15984,0.751302,0.322643
219,473.737,1,13.1616,57.7545,12.5644,20.97,1.45167,0.00189035,1.67905,0.242164,1.13047,0.75861,0.329033
