iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,681.441,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,673.361,1,23.2925,23.7664,14.6894,0.95,0.285,-0.515814,0.974679,0.974679,0.974679,0.974679
3,660.302,1,23.1862,24.7571,13.3445,0.9025,0.27075,-0.488447,0.95,0.974242,0.95,0.95
4,648.825,1,24.6835,25.1531,14.0152,0.857375,0.257212,-0.559994,0.925945,0.949573,0.925945,0.925945
5,634.739,1,25.9035,24.7256,13.9469,0.814506,0.244352,-0.635661,0.9025,0.92553,0.9025,0.9025
6,623.958,1,23.1465,23.7822,13.125,0.773781,0.232134,-0.528013,0.879648,0.902095,0.879648,0.893259
7,621.759,1,22.4282,24.7109,12.4694,0.735092,0.220528,-0.510129,0.857375,0.920571,0.857375,0.870641
8,618.573,1,21.7846,23.9832,13.5789,0.698337,0.209501,-0.459291,0.835666,1.01521,0.835666,0.848596
9,608.181,1,21.7171,22.9135,14.3018,0.66342,0.199026,-0.482058,0.814506,0.989502,0.814506,0.827109
10,615.554,1,22.1959,21.3358,12.6849,0.630249,0.189075,-0.522675,0.793882,1.10097,0.793882,0.861431
11,604.804,1,21.5163,22.8007,14.1225,0.598737,0.179621,-0.49522,0.773781,1.1557,0.773781,0.839619
12,592.257,1,21.6524,22.3262,14.5554,0.5688,0.17064,-0.487525,0.754188,1.12644,0.754188,0.818359
13,570.904,1,22.082,22.6838,14.2265,0.54036,0.162108,-0.500874,0.735092,1.09791,0.735092,0.809434
14,564.914,1,23.2895,24.4638,14.8251,0.513342,0.154003,-0.527855,0.716479,1.16882,0.716479,0.820027
15,560.366,1,22.5105,24.6512,14.501,0.487675,0.146302,-0.497019,0.698337,1.13922,0.698337,0.799263
16,563.109,1,23.4458,23.9233,16.2505,0.793814,0.13553,-0.537507,0.680655,1.11038,0.680655,0.779025
17,550.148,1,22.8787,22.5895,14.9386,0.754124,0.128754,-0.511279,0.66342,1.08226,0.66342,0.7593
18,545.568,1,22.4575,23.3892,14.1322,0.716417,0.122316,-0.49398,0.646622,1.05486,0.646622,0.744982
19,547.476,1,23.577,23.3844,14.5325,0.994379,0.115297,-0.546537,0.630249,1.02815,0.630249,0.745042
20,543.042,1,23.5348,22.7163,15.0421,0.94466,0.109532,-0.546191,0.614291,1.03569,0.614291,0.739395
21,535.293,1,23.3717,23.3022,15.5662,1.22412,0.0986316,-0.523433,0.598737,1.00947,0.598737,0.720673
22,519.489,1,22.9362,23.4932,14.9755,1.16291,0.0937,-0.518394,0.583577,0.98391,0.583577,0.738747
23,517.292,1,22.859,24.1054,16.1743,1.10477,0.089015,-0.519678,0.5688,0.958997,0.5688,0.826406
24,516.286,1,22.6283,25.2038,15.3215,1.04953,0.0845643,-0.502963,0.554398,1.05398,0.554398,0.834568
25,515.257,1,23.0379,25.813,15.5146,1.19783,0.0816946,-0.521428,0.54036,1.02729,0.54036,0.927548
26,510.264,1,23.1428,25.5563,13.2523,1.18888,0.0768589,-0.529537,0.526678,1.05987,0.526678,0.958449
27,505.006,1,22.6731,25.9248,14.2875,1.35975,0.0689628,-0.511387,0.513342,1.03303,0.513342,0.93418
28,502.085,1,22.6007,26.6424,12.8393,1.49067,0.0607671,-0.50434,0.500344,1.11241,0.500344,0.910526
29,499.598,1,22.8732,25.5452,13.9611,1.5035,0.0564222,-0.51837,0.487675,1.145,0.487675,0.887471
30,500.413,1,23.8223,25.8993,15.4536,1.57203,0.0548915,-0.547202,0.475327,1.1544,0.475327,0.869349
31,488.773,1,24.0664,25.8618,18.3897,1.49343,0.052147,-0.556878,0.463291,1.22676,0.463291,0.901595
32,480.347,1,23.6517,25.5927,15.0188,1.41876,0.0495396,-0.545392,0.45156,1.29546,0.45156,0.878767
33,481.961,1,24.1638,25.714,14.563,1.41869,0.0466,-0.559657,0.440127,1.45291,0.440127,0.900827
34,483.463,1,23.7735,26.2557,15.9217,1.41871,0.0484182,-0.548608,0.428982,1.41612,0.428982,0.915576
35,488.021,1,23.4269,26.2839,15.967,1.46612,0.0508616,-0.538442,0.41812,1.43671,0.41812,0.892393
36,487.186,1,23.4006,26.0364,15.7976,1.46619,0.0520992,-0.540513,0.407533,1.40033,0.407533,0.869797
37,485.787,1,24.2242,26.1878,13.6808,1.42341,0.0552015,-0.561002,0.397214,1.36487,0.397214,0.847773
38,487.001,1,23.6291,26.0274,14.6555,1.54668,0.0503565,-0.540443,0.387157,1.34557,0.387157,0.827164
39,485.374,1,23.0233,26.4619,14.0272,1.50046,0.0533439,-0.522911,0.377354,1.44911,0.377354,0.80622
40,481.513,1,23.5372,25.8715,13.7514,1.50048,0.053547,-0.540412,0.367799,1.41241,0.367799,0.785806
41,479.691,1,23.4269,25.9251,13.644,1.53208,0.0518217,-0.538074,0.358486,1.37665,0.358486,0.765909
42,477.643,1,23.2713,26.027,14.6159,1.53202,0.0506949,-0.526342,0.349409,1.40604,0.349409,0.746515
43,486.273,1,23.4594,25.6406,13.0081,1.65245,0.0522811,-0.534145,0.340562,1.37044,0.340562,0.727613
44,492.616,1,22.5528,25.0001,12.3268,1.6855,0.0530991,-0.503464,0.331938,1.48316,0.331938,0.771723
45,492.147,1,23.9473,25.2909,12.3731,1.65505,0.0578202,-0.555962,0.323534,1.44561,0.323534,0.788729
